date,county,quantile,hosp_census_with_covid,cases,icu,death,prev_cum_est_deaths,cum_death
2022-08-27,Inyo,0.95,5,157,1,1,NA,NA
2022-09-03,Inyo,0.5,0,31,0,0,NA,NA
2022-09-03,Inyo,0.05,0,9,0,0,NA,NA
2022-09-03,Inyo,0.95,5,196,1,1,NA,NA
2022-09-10,Inyo,0.5,0,31,0,0,NA,NA
2022-09-10,Inyo,0.05,0,8,0,0,NA,NA
2022-09-10,Inyo,0.95,6,219,1,1,NA,NA
2022-09-17,Inyo,0.5,0,32,0,0,NA,NA
2022-09-17,Inyo,0.05,0,7,0,0,NA,NA
2022-09-17,Inyo,0.95,6,211,1,1,NA,NA
2022-09-24,Inyo,0.5,0,32,0,0,NA,NA
2022-09-24,Inyo,0.05,0,6,0,0,NA,NA
2022-09-24,Inyo,0.95,6,189,1,1,NA,NA
2022-10-01,Inyo,0.5,0,32,0,0,NA,NA
2022-10-01,Inyo,0.05,0,6,0,0,NA,NA
2022-10-01,Inyo,0.95,5,161,1,1,NA,NA
2022-10-08,Inyo,0.5,0,32.5,0,0,NA,NA
2022-10-08,Inyo,0.05,0,5,0,0,NA,NA
2022-10-08,Inyo,0.95,5,139,1,1,NA,NA
2022-10-15,Inyo,0.5,0,32,0,0,NA,NA
2022-10-15,Inyo,0.05,0,5,0,0,NA,NA
2022-10-15,Inyo,0.95,5,121,1,1,NA,NA
2022-10-22,Inyo,0.5,0,33,0,0,NA,NA
2022-10-22,Inyo,0.05,0,4,0,0,NA,NA
2022-10-22,Inyo,0.95,4,105,1,1,NA,NA
2021-12-25,Kern,0.5,107,1110,26,7,2016,2023
2021-12-25,Kern,0.05,79,163.94999999999993,17,1,2016,2017
2021-12-25,Kern,0.95,139,3822.0999999999985,37,21,2016,2037
2022-01-01,Kern,0.5,132,1884.5,27,7,2034,2041
2022-01-01,Kern,0.05,101,263.94999999999993,18,1,2034,2035
2022-01-01,Kern,0.95,169,6265.149999999998,38,21,2034,2055
2022-01-08,Kern,0.5,190,3060.5,34,9,2047,2056
2022-01-08,Kern,0.05,149,415.94999999999993,23,1,2047,2048
2022-01-08,Kern,0.95,237,10557.149999999998,47,26,2047,2073
2022-01-15,Kern,0.5,261,4120,46,13,2070,2083
2022-01-15,Kern,0.05,209,593,33,2,2070,2072
2022-01-15,Kern,0.95,319,14162.449999999993,62,36,2070,2106
2022-01-22,Kern,0.5,307,4663.5,56,17,2094,2111
2022-01-22,Kern,0.05,250,652,41,3,2094,2097
2022-01-22,Kern,0.95,373,15767.449999999993,74,47,2094,2141
2022-01-29,Kern,0.5,303,4113.5,59,20,2142,2162
2022-01-29,Kern,0.05,245,571,44,3,2142,2145
2022-01-29,Kern,0.95,365,14100.099999999999,77,55,2142,2197
2022-02-05,Kern,0.5,253,3012,53,19,2187,2206
2022-02-05,Kern,0.05,202,434.94999999999993,38,3,2187,2190
2022-02-05,Kern,0.95,309,10540.349999999995,70,52,2187,2239
2022-02-12,Kern,0.5,193,2121.5,43,16,2224,2240
2022-02-12,Kern,0.05,151,313.94999999999993,30,3,2224,2227
2022-02-12,Kern,0.95,238,7106.149999999998,57,44,2224,2268
2022-02-19,Kern,0.5,141,1521,33,12,2254,2266
2022-02-19,Kern,0.05,108,208,22,2,2254,2256
2022-02-19,Kern,0.95,179,5108.149999999998,45,34,2254,2288
2022-02-26,Kern,0.5,102,1107,24,9,2278,2287
2022-02-26,Kern,0.05,75,162,15,1,2278,2279
2022-02-26,Kern,0.95,132,3767.199999999997,34,26,2278,2304
2022-03-05,Kern,0.5,73,795.5,17,7,2296,2303
2022-03-05,Kern,0.05,52,109,11,1,2296,2297
2022-03-05,Kern,0.95,98,2699.0499999999993,26,19,2296,2315
2022-03-12,Kern,0.5,53,584,13,5,2306,2311
2022-03-12,Kern,0.05,36,83,7,0,2306,2306
2022-03-12,Kern,0.95,73,1993.0499999999993,20,14,2306,2320
2022-03-19,Kern,0.5,38,435,9,3,2319,2322
2022-03-19,Kern,0.05,23,60,4,0,2319,2319
2022-03-19,Kern,0.95,55,1503,15,11,2319,2330
2022-03-26,Kern,0.5,28,341,6,2,2326,2328
2022-03-26,Kern,0.05,17,48.94999999999993,3,0,2326,2326
2022-03-26,Kern,0.95,42,1172.0999999999985,11,8,2326,2334
2022-04-02,Kern,0.5,22,282,5,2,2331,2333
2022-04-02,Kern,0.05,12,41,2,0,2331,2331
2022-04-02,Kern,0.95,34,992.0999999999985,9,6,2331,2337
2022-04-09,Kern,0.5,19,276.5,4,1,2333,2334
2022-04-09,Kern,0.05,9,37,1,0,2333,2333
2022-04-09,Kern,0.95,31,976.0999999999985,8,5,2333,2338
2022-04-16,Kern,0.5,17,283,3,1,2334,2335
2022-04-16,Kern,0.05,8,39,1,0,2334,2334
2022-04-16,Kern,0.95,28,1004.1499999999978,7,5,2334,2339
2022-04-23,Kern,0.5,16,304,3,1,2337,2338
2022-04-23,Kern,0.05,8,42,1,0,2337,2337
2022-04-23,Kern,0.95,27,1041.0999999999985,6,4,2337,2341
2022-04-30,Kern,0.5,18,360,3,1,2338,2339
2022-04-30,Kern,0.05,9,49,1,0,2338,2338
2022-04-30,Kern,0.95,30,1243,7,4,2338,2342
2022-05-07,Kern,0.5,20,442,3,1,2339,2340
2022-05-07,Kern,0.05,11,58,1,0,2339,2339
2022-05-07,Kern,0.95,33,1452,7,5,2339,2344
2022-05-14,Kern,0.5,24,528,4,1,2340,2341
2022-05-14,Kern,0.05,13,73.94999999999993,1,0,2340,2340
2022-05-14,Kern,0.95,37,1801.0999999999985,8,5,2340,2345
2022-05-21,Kern,0.5,28,618,4,2,2344,2346
2022-05-21,Kern,0.05,16,88,1,0,2344,2344
2022-05-21,Kern,0.95,42,2157.149999999998,8,6,2344,2350
2022-05-28,Kern,0.5,32,734.5,5,2,2344,2346
2022-05-28,Kern,0.05,20,102,2,0,2344,2344
2022-05-28,Kern,0.95,47,2505.0499999999993,9,7,2344,2351
2022-06-04,Kern,0.5,37,812.5,6,2,2344,2346
2022-06-04,Kern,0.05,23,114.94999999999993,2,0,2344,2344
2022-06-04,Kern,0.95,53,2793.0999999999985,10,8,2344,2352
2022-06-11,Kern,0.5,40,880,6,3,2344,2347
2022-06-11,Kern,0.05,25,125,2,0,2344,2344
2022-06-11,Kern,0.95,57,3107.0999999999985,11,9,2344,2353
2022-06-18,Kern,0.5,46,1044,7,3,2346,2349
2022-06-18,Kern,0.05,30,145,3,0,2346,2346
2022-06-18,Kern,0.95,64,3560.0999999999985,12,9,2346,2355
2022-06-25,Kern,0.5,54,1245,8,3,2349,2352
2022-06-25,Kern,0.05,37,169.94999999999993,4,0,2349,2349
2022-06-25,Kern,0.95,75,4327.299999999996,14,11,2349,2360
2022-07-02,Kern,0.5,67,1567,10,4,2358,2362
2022-07-02,Kern,0.05,47,224,5,0,2358,2358
2022-07-02,Kern,0.95,91,5549.049999999999,17,12,2358,2370
2022-07-09,Kern,0.5,80,1878.5,12,5,2360,2365
2022-07-09,Kern,0.05,58.94999999999993,259,7,0,2360,2360
2022-07-09,Kern,0.95,108,6403.6499999999905,20,15.049999999999272,2360,2375.0499999999993
2022-07-16,Kern,0.5,90,2001,14,6,2366,2372
2022-07-16,Kern,0.05,66,290.94999999999993,8,1,2366,2367
2022-07-16,Kern,0.95,118,6961.299999999996,22,17,2366,2383
2022-07-23,Kern,0.5,96,2072.5,15,6,2377,2383
2022-07-23,Kern,0.05,70,299.94999999999993,9,1,2377,2378
2022-07-23,Kern,0.95,125,7160.049999999999,23,19,2377,2396
2022-07-30,Kern,0.5,95,2074,15,7,2381,2388
2022-07-30,Kern,0.05,70,301.94999999999993,9,1,2381,2382
2022-07-30,Kern,0.95,128,7086.399999999994,24,20,2381,2401
2022-08-06,Kern,0.5,91,1889,15,7,NA,NA
2022-08-06,Kern,0.05,62,260,8,1,NA,NA
2022-08-06,Kern,0.95,128,6745.199999999997,23,20,NA,NA
2022-08-13,Kern,0.5,83,1727.5,14,6,NA,NA
2022-08-13,Kern,0.05,52,249,7,1,NA,NA
2022-08-13,Kern,0.95,133,6407.399999999994,23,20,NA,NA
2022-08-20,Kern,0.5,77,1587,13,6,NA,NA
2022-08-20,Kern,0.05,42,214.94999999999993,5,0.9499999999999318,NA,NA
2022-08-20,Kern,0.95,136,5842.049999999999,23,19,NA,NA
2022-08-27,Kern,0.5,69,1420,11,5,NA,NA
2022-08-27,Kern,0.05,34,199,5,0,NA,NA
2022-08-27,Kern,0.95,139,5679.0999999999985,24,18,NA,NA
2022-09-03,Kern,0.5,63,1307.5,10,5,NA,NA
2022-09-03,Kern,0.05,28,177,4,0,NA,NA
2022-09-03,Kern,0.95,138,5303.449999999993,24,18,NA,NA
2022-09-10,Kern,0.5,59,1199.5,10,4,NA,NA
2022-09-10,Kern,0.05,22,151,3,0,NA,NA
2022-09-10,Kern,0.95,136,5019,23,18,NA,NA
2022-09-17,Kern,0.5,54,1081,9,4,NA,NA
2022-09-17,Kern,0.05,18,139,2,0,NA,NA
2022-09-17,Kern,0.95,135,4896.249999999996,23,17,NA,NA
2022-09-24,Kern,0.5,49,992.5,8,4,NA,NA
2022-09-24,Kern,0.05,15,117,2,0,NA,NA
2022-09-24,Kern,0.95,130.04999999999927,4402.0999999999985,22,16,NA,NA
2022-10-01,Kern,0.5,45,900,7,3,NA,NA
2022-10-01,Kern,0.05,12,104,1,0,NA,NA
2022-10-01,Kern,0.95,126,4357.599999999991,21,16,NA,NA
2022-10-08,Kern,0.5,42,814.5,7,3,NA,NA
2022-10-08,Kern,0.05,10,92,1,0,NA,NA
2022-10-08,Kern,0.95,122,4072.2499999999964,20,15,NA,NA
2022-10-15,Kern,0.5,39,755,6,3,NA,NA
2022-10-15,Kern,0.05,8,81,1,0,NA,NA
2022-10-15,Kern,0.95,117,3807.6499999999905,20,14,NA,NA
2022-10-22,Kern,0.5,36,696.5,6,2,NA,NA
2022-10-22,Kern,0.05,7,75,1,0,NA,NA
2022-10-22,Kern,0.95,111,3517,19,14,NA,NA
2021-12-25,Kings,0.5,17,378,2,1,386,387
2021-12-25,Kings,0.05,5,286,0,0,386,386
2021-12-25,Kings,0.95,39,608,10,3,386,389
2022-01-01,Kings,0.5,25,847,3,1,388,389
2022-01-01,Kings,0.05,9,584,0,0,388,388
2022-01-01,Kings,0.95,59,1206,14,4,388,392
2022-01-08,Kings,0.5,49,1910,6,1,390,391
2022-01-08,Kings,0.05,19,1152.9499999999998,0,0,390,390
2022-01-08,Kings,0.95,107,2379,23,6,390,396
2022-01-15,Kings,0.5,85,3416.5,10,3,391,394
2022-01-15,Kings,0.05,36,1941.9499999999998,1,0,391,391
2022-01-15,Kings,0.95,187,4176.0999999999985,40,10,391,401
2022-01-22,Kings,0.5,117,3965,15,5,394,399
2022-01-22,Kings,0.05,49,2436,1,0,394,394
2022-01-22,Kings,0.95,262,5154.049999999999,62,16,394,410
2022-01-29,Kings,0.5,116,2765,18,7,399,406
2022-01-29,Kings,0.05,48.94999999999993,2017,1,1,399,400
2022-01-29,Kings,0.95,265,4184.049999999999,71,22,399,421
2022-02-05,Kings,0.5,92,1601,16,7,403,410
2022-02-05,Kings,0.05,37,1297.9499999999998,1,1,403,404
2022-02-05,Kings,0.95,211,2776,65,21,403,424
2022-02-12,Kings,0.5,62,954.5,12,6,413,419
2022-02-12,Kings,0.05,24,727,1,0,413,413
2022-02-12,Kings,0.95,149,1507.0499999999993,50,17,413,430
2022-02-19,Kings,0.5,40,563,9,4,426,430
2022-02-19,Kings,0.05,13,395,0,0,426,426
2022-02-19,Kings,0.95,95,825,34,13,426,439
2022-02-26,Kings,0.5,23,287,5,3,430,433
2022-02-26,Kings,0.05,7,217,0,0,430,430
2022-02-26,Kings,0.95,58,464,22,8,430,438
2022-03-05,Kings,0.5,13,185,3,1,436,437
2022-03-05,Kings,0.05,4,132,0,0,436,436
2022-03-05,Kings,0.95,36,291,15,6,436,442
2022-03-12,Kings,0.5,8,161,2,1,440,441
2022-03-12,Kings,0.05,1,89,0,0,440,440
2022-03-12,Kings,0.95,23,211,9,4,440,444
2022-03-19,Kings,0.5,5,91,1,0,443,443
2022-03-19,Kings,0.05,1,58,0,0,443,443
2022-03-19,Kings,0.95,15,136,6,3,443,446
2022-03-26,Kings,0.5,3,65,1,0,444,444
2022-03-26,Kings,0.05,0,41,0,0,444,444
2022-03-26,Kings,0.95,10,102,4,2,444,446
2022-04-02,Kings,0.5,1,50,0,0,446,446
2022-04-02,Kings,0.05,0,33,0,0,446,446
2022-04-02,Kings,0.95,6,83,2,1,446,447
2022-04-09,Kings,0.5,1,43,0,0,446,446
2022-04-09,Kings,0.05,0,28,0,0,446,446
2022-04-09,Kings,0.95,5,75,2,1,446,447
2022-04-16,Kings,0.5,1,43,0,0,446,446
2022-04-16,Kings,0.05,0,29,0,0,446,446
2022-04-16,Kings,0.95,4,72,1,1,446,447
2022-04-23,Kings,0.5,1,50,0,0,447,447
2022-04-23,Kings,0.05,0,33,0,0,447,447
2022-04-23,Kings,0.95,4,79,1,1,447,448
2022-04-30,Kings,0.5,1,59,0,0,447,447
2022-04-30,Kings,0.05,0,41,0,0,447,447
2022-04-30,Kings,0.95,4,96,1,1,447,448
2022-05-07,Kings,0.5,1,91,0,0,447,447
2022-05-07,Kings,0.05,0,60,0,0,447,447
2022-05-07,Kings,0.95,5,130,1,1,447,448
2022-05-14,Kings,0.5,2,151,0,0,447,447
2022-05-14,Kings,0.05,0,89,0,0,447,447
2022-05-14,Kings,0.95,7,193,2,1,447,448
2022-05-21,Kings,0.5,3,229,0,0,447,447
2022-05-21,Kings,0.05,0,131,0,0,447,447
2022-05-21,Kings,0.95,9,281,2,1,447,448
2022-05-28,Kings,0.5,3,308,0,0,447,447
2022-05-28,Kings,0.05,1,181.94999999999993,0,0,447,447
2022-05-28,Kings,0.95,12,379,3,2,447,449
2022-06-04,Kings,0.5,5,392,0,0,447,447
2022-06-04,Kings,0.05,1,225,0,0,447,447
2022-06-04,Kings,0.95,15,479,4,2,447,449
2022-06-11,Kings,0.5,6,383,1,0,447,447
2022-06-11,Kings,0.05,1,266,0,0,447,447
2022-06-11,Kings,0.95,16,547,4,2,447,449
2022-06-18,Kings,0.5,7,408,1,0,448,448
2022-06-18,Kings,0.05,1,304,0,0,448,448
2022-06-18,Kings,0.95,17,613.0499999999993,4,3,448,451
2022-06-25,Kings,0.5,7,464,1,0,449,449
2022-06-25,Kings,0.05,2,337,0,0,449,449
2022-06-25,Kings,0.95,18,698.0499999999993,4,3,449,452
2022-07-02,Kings,0.5,8,530,1,1,449,450
2022-07-02,Kings,0.05,2,388,0,0,449,449
2022-07-02,Kings,0.95,20,806,5,3,449,452
2022-07-09,Kings,0.5,9,610,1,1,449,450
2022-07-09,Kings,0.05,2.949999999999932,451,0,0,449,449
2022-07-09,Kings,0.95,24,923,6,3,449,452
2022-07-16,Kings,0.5,11,747,1,1,453,454
2022-07-16,Kings,0.05,3,501,0,0,453,453
2022-07-16,Kings,0.95,27,1024,6,4,453,457
2022-07-23,Kings,0.5,12,698,1,1,453,454
2022-07-23,Kings,0.05,3,548,0,0,453,453
2022-07-23,Kings,0.95,29,1139,7,4,453,457
2022-07-30,Kings,0.5,15,1202,2,1,462,463
2022-07-30,Kings,0.05,5,613,0,0,462,462
2022-07-30,Kings,0.95,36,1416,8,4,462,466
2022-08-06,Kings,0.5,19,1368,2,1,NA,NA
2022-08-06,Kings,0.05,6,583,0,0,NA,NA
2022-08-06,Kings,0.95,52,2273,11,6,NA,NA
2022-08-13,Kings,0.5,23,1479,3,2,NA,NA
2022-08-13,Kings,0.05,6,521.9499999999999,0,0,NA,NA
2022-08-13,Kings,0.95,72,3149.0499999999993,14,7.049999999999272,NA,NA
2022-08-20,Kings,0.5,24,1556.5,3,2,NA,NA
2022-08-20,Kings,0.05,5,449,0,0,NA,NA
2022-08-20,Kings,0.95,88,3622.0499999999993,18,10,NA,NA
2022-08-27,Kings,0.5,24,1550,3,2,NA,NA
2022-08-27,Kings,0.05,4,385,0,0,NA,NA
2022-08-27,Kings,0.95,89,3449,19,11,NA,NA
2022-09-03,Kings,0.5,22,1472,3,2,NA,NA
2022-09-03,Kings,0.05,4,314.94999999999993,0,0,NA,NA
2022-09-03,Kings,0.95,84,2852.0499999999993,18,11,NA,NA
2022-09-10,Kings,0.5,19,1350.5,2,2,NA,NA
2022-09-10,Kings,0.05,3,279,0,0,NA,NA
2022-09-10,Kings,0.95,69,2214,16,10,NA,NA
2022-09-17,Kings,0.5,17,1201.5,2,2,NA,NA
2022-09-17,Kings,0.05,2,251.94999999999993,0,0,NA,NA
2022-09-17,Kings,0.95,56,1721.0499999999993,13,8,NA,NA
2022-09-24,Kings,0.5,14,990.5,2,1,NA,NA
2022-09-24,Kings,0.05,2,228,0,0,NA,NA
2022-09-24,Kings,0.95,45,1391,10,7,NA,NA
2022-10-01,Kings,0.5,12,825,1,1,NA,NA
2022-10-01,Kings,0.05,2,213,0,0,NA,NA
2022-10-01,Kings,0.95,37,1170,9,6,NA,NA
2022-10-08,Kings,0.5,10,713,1,1,NA,NA
2022-10-08,Kings,0.05,2,197,0,0,NA,NA
2022-10-08,Kings,0.95,32,1003,8,5,NA,NA
2022-10-15,Kings,0.5,9,635.5,1,1,NA,NA
2022-10-15,Kings,0.05,2,195,0,0,NA,NA
2022-10-15,Kings,0.95,28,888.0499999999993,7,4,NA,NA
2022-10-22,Kings,0.5,9,592,1,1,NA,NA
2022-10-22,Kings,0.05,1,193,0,0,NA,NA
2022-10-22,Kings,0.95,25,822,6,4,NA,NA
2021-12-25,Lake,0.5,3,63,1,0,115,115
2021-12-25,Lake,0.05,0,43,0,0,115,115
2021-12-25,Lake,0.95,10,85,2,2,115,117
2022-01-01,Lake,0.5,5,156,1,0,116,116
2022-01-01,Lake,0.05,0,123,0,0,116,116
2022-01-01,Lake,0.95,20,193,3,1,116,117
2022-01-08,Lake,0.5,12,411,2,0,116,116
2022-01-08,Lake,0.05,1,349,0,0,116,116
2022-01-08,Lake,0.95,42,476,5,2,116,118
2022-01-15,Lake,0.5,21,606,4,1,118,119
2022-01-15,Lake,0.05,3,526,1,0,118,118
2022-01-15,Lake,0.95,70,688,8,4,118,122
2022-01-22,Lake,0.5,27,673,6,1,119,120
2022-01-22,Lake,0.05,4,588.9499999999999,2,0,119,119
2022-01-22,Lake,0.95,82,761,11,5,119,124
2022-01-29,Lake,0.5,25,563,6,2,121,123
2022-01-29,Lake,0.05,4,489,2,0,121,121
2022-01-29,Lake,0.95,80,641,12,6,121,127
2022-02-05,Lake,0.5,20,388,5,2,125,127
2022-02-05,Lake,0.05,4,332,2,0,125,125
2022-02-05,Lake,0.95,63.04999999999927,450,11,6,125,131
2022-02-12,Lake,0.5,14,275,4,1,127,128
2022-02-12,Lake,0.05,2,231,1,0,127,127
2022-02-12,Lake,0.95,45,323,9,5,127,132
2022-02-19,Lake,0.5,10,208,3,1,127,128
2022-02-19,Lake,0.05,0,172,0,0,127,127
2022-02-19,Lake,0.95,32,250,7,4,127,131
2022-02-26,Lake,0.5,6,130,2,1,130,131
2022-02-26,Lake,0.05,0,102,0,0,130,130
2022-02-26,Lake,0.95,21,161,5,3,130,133
2022-03-05,Lake,0.5,3,74,1,0,134,134
2022-03-05,Lake,0.05,0,55,0,0,134,134
2022-03-05,Lake,0.95,12,96,3,2,134,136
2022-03-12,Lake,0.5,2,45,1,0,138,138
2022-03-12,Lake,0.05,0,32,0,0,138,138
2022-03-12,Lake,0.95,9,62,3,2,138,140
2022-03-19,Lake,0.5,1,26,0,0,139,139
2022-03-19,Lake,0.05,0,16,0,0,139,139
2022-03-19,Lake,0.95,6,38,2,1,139,140
2022-03-26,Lake,0.5,0,17,0,0,139,139
2022-03-26,Lake,0.05,0,10,0,0,139,139
2022-03-26,Lake,0.95,3,27,1,1,139,140
2022-04-02,Lake,0.5,0,14,0,0,139,139
2022-04-02,Lake,0.05,0,8,0,0,139,139
2022-04-02,Lake,0.95,3,22,1,1,139,140
2022-04-09,Lake,0.5,0,16,0,0,139,139
2022-04-09,Lake,0.05,0,10,0,0,139,139
2022-04-09,Lake,0.95,3,24,1,1,139,140
2022-04-16,Lake,0.5,0,18,0,0,139,139
2022-04-16,Lake,0.05,0,11,0,0,139,139
2022-04-16,Lake,0.95,3,26,1,0,139,139
2022-04-23,Lake,0.5,0,20,0,0,139,139
2022-04-23,Lake,0.05,0,13,0,0,139,139
2022-04-23,Lake,0.95,3,29,1,0,139,139
2022-04-30,Lake,0.5,0,25,0,0,140,140
2022-04-30,Lake,0.05,0,17,0,0,140,140
2022-04-30,Lake,0.95,3,35,1,0,140,140
2022-05-07,Lake,0.5,0,35,0,0,140,140
2022-05-07,Lake,0.05,0,25,0,0,140,140
2022-05-07,Lake,0.95,3,47,1,1,140,141
2022-05-14,Lake,0.5,1,54,0,0,140,140
2022-05-14,Lake,0.05,0,41,0,0,140,140
2022-05-14,Lake,0.95,4,69,1,1,140,141
2022-05-21,Lake,0.5,1,80,0,0,140,140
2022-05-21,Lake,0.05,0,64,0,0,140,140
2022-05-21,Lake,0.95,5,98,1,1,140,141
2022-05-28,Lake,0.5,1,111,0,0,140,140
2022-05-28,Lake,0.05,0,91,0,0,140,140
2022-05-28,Lake,0.95,8,133,2,1,140,141
2022-06-04,Lake,0.5,2,139,0,0,140,140
2022-06-04,Lake,0.05,0,115,0,0,140,140
2022-06-04,Lake,0.95,9,165,2,1,140,141
2022-06-11,Lake,0.5,2,139,0,0,140,140
2022-06-11,Lake,0.05,0,116,0,0,140,140
2022-06-11,Lake,0.95,10,163,2,1,140,141
2022-06-18,Lake,0.5,2,127,0,0,140,140
2022-06-18,Lake,0.05,0,106,0,0,140,140
2022-06-18,Lake,0.95,9,150,2,2,140,142
2022-06-25,Lake,0.5,2,121,0,0,140,140
2022-06-25,Lake,0.05,0,99,0,0,140,140
2022-06-25,Lake,0.95,9,144,2,2,140,142
2022-07-02,Lake,0.5,1,116,0,0,140,140
2022-07-02,Lake,0.05,0,95,0,0,140,140
2022-07-02,Lake,0.95,9,139,2,1,140,141
2022-07-09,Lake,0.5,1,115,0,0,142,142
2022-07-09,Lake,0.05,0,94,0,0,142,142
2022-07-09,Lake,0.95,9,136.04999999999927,2,1,142,143
2022-07-16,Lake,0.5,1,120,0,0,142,142
2022-07-16,Lake,0.05,0,99,0,0,142,142
2022-07-16,Lake,0.95,9,145,2,1,142,143
2022-07-23,Lake,0.5,2,161,0,0,142,142
2022-07-23,Lake,0.05,0,135,0,0,142,142
2022-07-23,Lake,0.95,10,190,2,1,142,143
2022-07-30,Lake,0.5,5,345,1,0,142,142
2022-07-30,Lake,0.05,0,295,0,0,142,142
2022-07-30,Lake,0.95,18,394,3,2,142,144
2022-08-06,Lake,0.5,10,735,2,1,NA,NA
2022-08-06,Lake,0.05,1,603,0,0,NA,NA
2022-08-06,Lake,0.95,35,898,5,3,NA,NA
2022-08-13,Lake,0.5,19,1274,4,1,NA,NA
2022-08-13,Lake,0.05,3,991.9499999999999,1,0,NA,NA
2022-08-13,Lake,0.95,63,1714.0499999999993,9,5,NA,NA
2022-08-20,Lake,0.5,27,1616,6,2,NA,NA
2022-08-20,Lake,0.05,4,1227.9499999999998,2,0,NA,NA
2022-08-20,Lake,0.95,85,2301,12,8,NA,NA
2022-08-27,Lake,0.5,27,1454,6,3,NA,NA
2022-08-27,Lake,0.05,4,1061.9499999999998,2,0,NA,NA
2022-08-27,Lake,0.95,88,2059,13,10,NA,NA
2022-09-03,Lake,0.5,21,1026,5,3,NA,NA
2022-09-03,Lake,0.05,2,696,1,0,NA,NA
2022-09-03,Lake,0.95,68,1488.0499999999993,11,9,NA,NA
2022-09-10,Lake,0.5,13,658,3,2,NA,NA
2022-09-10,Lake,0.05,2,431.94999999999993,1,0,NA,NA
2022-09-10,Lake,0.95,47,985.0499999999993,8,7,NA,NA
2022-09-17,Lake,0.5,9,431,2,1,NA,NA
2022-09-17,Lake,0.05,0,281,0,0,NA,NA
2022-09-17,Lake,0.95,32,652,6,6,NA,NA
2022-09-24,Lake,0.5,6,300,1,1,NA,NA
2022-09-24,Lake,0.05,0,197,0,0,NA,NA
2022-09-24,Lake,0.95,22,446,4,4,NA,NA
2022-10-01,Lake,0.5,4,224,1,0,NA,NA
2022-10-01,Lake,0.05,0,152,0,0,NA,NA
2022-10-01,Lake,0.95,16,329,3,3,NA,NA
2022-10-08,Lake,0.5,4,182,1,0,NA,NA
2022-10-08,Lake,0.05,0,125,0,0,NA,NA
2022-10-08,Lake,0.95,14,261,3,2,NA,NA
2022-10-15,Lake,0.5,3,160,1,0,NA,NA
2022-10-15,Lake,0.05,0,113,0,0,NA,NA
2022-10-15,Lake,0.95,12,224,3,2,NA,NA
2022-10-22,Lake,0.5,2,153,0,0,NA,NA
2022-10-22,Lake,0.05,0,110,0,0,NA,NA
2022-10-22,Lake,0.95,10,211,2,2,NA,NA
2021-12-25,Lassen,0.5,1,21,0,0,54,54
2021-12-25,Lassen,0.05,0,9,0,0,54,54
2021-12-25,Lassen,0.95,4,36,0,2,54,56
2022-01-01,Lassen,0.5,2,48,0,0,54,54
2022-01-01,Lassen,0.05,0,27,0,0,54,54
2022-01-01,Lassen,0.95,7,76,0,1,54,55
2022-01-08,Lassen,0.5,4,123,0,0,54,54
2022-01-08,Lassen,0.05,0,76,0,0,54,54
2022-01-08,Lassen,0.95,12,182,0,1,54,55
2022-01-15,Lassen,0.5,7,270,0,0,54,54
2022-01-15,Lassen,0.05,1,173,0,0,54,54
2022-01-15,Lassen,0.95,22,390,0,2,54,56
2022-01-22,Lassen,0.5,11,388,0,0,54,54
2022-01-22,Lassen,0.05,2,257,0,0,54,54
2022-01-22,Lassen,0.95,32,551.0499999999993,0,3,54,57
2022-01-29,Lassen,0.5,11,328,0,1,54,55
2022-01-29,Lassen,0.05,2,222,0,0,54,54
2022-01-29,Lassen,0.95,31,483,0,3,54,57
2022-02-05,Lassen,0.5,8,209,0,1,55,56
2022-02-05,Lassen,0.05,1,137,0,0,55,55
2022-02-05,Lassen,0.95,23,311,0,3,55,58
2022-02-12,Lassen,0.5,5,143,0,1,57,58
2022-02-12,Lassen,0.05,1,92,0,0,57,57
2022-02-12,Lassen,0.95,16,212,0,3,57,60
2022-02-19,Lassen,0.5,3,109,0,0,59,59
2022-02-19,Lassen,0.05,0,69,0,0,59,59
2022-02-19,Lassen,0.95,11,161,0,2,59,61
2022-02-26,Lassen,0.5,2,80,0,0,59,59
2022-02-26,Lassen,0.05,0,49,0,0,59,59
2022-02-26,Lassen,0.95,8,119,0,2,59,61
2022-03-05,Lassen,0.5,1,54,0,0,61,61
2022-03-05,Lassen,0.05,0,32,0,0,61,61
2022-03-05,Lassen,0.95,5,81,0,1,61,62
2022-03-12,Lassen,0.5,1,29,0,0,62,62
2022-03-12,Lassen,0.05,0,15,0,0,62,62
2022-03-12,Lassen,0.95,3,46,0,1,62,63
2022-03-19,Lassen,0.5,0,13,0,0,62,62
2022-03-19,Lassen,0.05,0,6,0,0,62,62
2022-03-19,Lassen,0.95,2,22,0,1,62,63
2022-03-26,Lassen,0.5,0,7,0,0,62,62
2022-03-26,Lassen,0.05,0,2,0,0,62,62
2022-03-26,Lassen,0.95,1,13,0,1,62,63
2022-04-02,Lassen,0.5,0,4,0,0,62,62
2022-04-02,Lassen,0.05,0,1,0,0,62,62
2022-04-02,Lassen,0.95,1,8,0,0,62,62
2022-04-09,Lassen,0.5,0,3,0,0,62,62
2022-04-09,Lassen,0.05,0,0,0,0,62,62
2022-04-09,Lassen,0.95,1,7,0,0,62,62
2022-04-16,Lassen,0.5,0,2,0,0,62,62
2022-04-16,Lassen,0.05,0,0,0,0,62,62
2022-04-16,Lassen,0.95,1,6,0,0,62,62
