date,county,quantile,hosp_census_with_covid,cases,icu,death,prev_cum_est_deaths,cum_death
2022-06-25,Kern,0.05,38,215,4,1,2349,2350
2022-06-25,Kern,0.95,73,3959.199999999997,14,11,2349,2360
2022-07-02,Kern,0.5,65,1562,10,5,2358,2363
2022-07-02,Kern,0.05,47,269,5,1,2358,2359
2022-07-02,Kern,0.95,85,4762,16,12,2358,2370
2022-07-09,Kern,0.5,79,1849,12,6,2362,2368
2022-07-09,Kern,0.05,60,324.94999999999993,7,1,2362,2363
2022-07-09,Kern,0.95,101,5664.0999999999985,18,15,2362,2377
2022-07-16,Kern,0.5,92,2165,14,7,2369,2376
2022-07-16,Kern,0.05,69,387,8,2,2369,2371
2022-07-16,Kern,0.95,117,6735.549999999992,21,18,2369,2387
2022-07-23,Kern,0.5,108,2396.5,17,9,NA,NA
2022-07-23,Kern,0.05,77,406,10,2,NA,NA
2022-07-23,Kern,0.95,139,7692.249999999996,24,20,NA,NA
2022-07-30,Kern,0.5,122,2782.5,19,10,NA,NA
2022-07-30,Kern,0.05,80,472,11,3,NA,NA
2022-07-30,Kern,0.95,168,8986.999999999985,28,23,NA,NA
2022-08-06,Kern,0.5,137,2981,21,11,NA,NA
2022-08-06,Kern,0.05,79,505.94999999999993,11,3,NA,NA
2022-08-06,Kern,0.95,198,10185.849999999988,33,27,NA,NA
2022-08-13,Kern,0.5,149,3216,23,13,NA,NA
2022-08-13,Kern,0.05,77,527.9499999999999,11,3,NA,NA
2022-08-13,Kern,0.95,228,11173.199999999997,38,31,NA,NA
2022-08-20,Kern,0.5,159,3275,25,13,NA,NA
2022-08-20,Kern,0.05,76,532.9499999999999,11,3,NA,NA
2022-08-20,Kern,0.95,249,11749.099999999999,41,34,NA,NA
2022-08-27,Kern,0.5,164,3233,26,14,NA,NA
2022-08-27,Kern,0.05,72,526.9499999999999,11,3,NA,NA
2022-08-27,Kern,0.95,262,12235.64999999999,44,36,NA,NA
2022-09-03,Kern,0.5,164,3296,26,14,NA,NA
2022-09-03,Kern,0.05,69,533.8499999999998,10,4,NA,NA
2022-09-03,Kern,0.95,259,11995.049999999985,43,37,NA,NA
2022-09-10,Kern,0.5,162,3135.5,26,14,NA,NA
2022-09-10,Kern,0.05,65,505.94999999999993,10,3,NA,NA
2022-09-10,Kern,0.95,248,11146,43,37,NA,NA
2022-09-17,Kern,0.5,156,3000,25,14,NA,NA
2022-09-17,Kern,0.05,63,514.9499999999999,9,3,NA,NA
2022-09-17,Kern,0.95,231,10870.64999999999,40,35,NA,NA
2022-09-24,Kern,0.5,146,2824,23,13,NA,NA
2022-09-24,Kern,0.05,60,460,9,3,NA,NA
2022-09-24,Kern,0.95,212,9943.349999999995,37,34,NA,NA
2022-10-01,Kern,0.5,137,2608,22,12,NA,NA
2022-10-01,Kern,0.05,57,443.94999999999993,8,3,NA,NA
2022-10-01,Kern,0.95,191,9099.599999999991,34,31,NA,NA
2022-10-08,Kern,0.5,126,2402.5,20,11,NA,NA
2022-10-08,Kern,0.05,54,385.94999999999993,8,3,NA,NA
2022-10-08,Kern,0.95,171,8156.6499999999905,31,28,NA,NA
2021-12-25,Kings,0.5,17,372,2,1,386,387
2021-12-25,Kings,0.05,4,285,0,0,386,386
2021-12-25,Kings,0.95,49,624.0499999999993,13,3,386,389
2022-01-01,Kings,0.5,27,872,3,1,388,389
2022-01-01,Kings,0.05,7,606,0,0,388,388
2022-01-01,Kings,0.95,76,1260.0999999999985,18,3,388,391
2022-01-08,Kings,0.5,52,1945,5,2,390,392
2022-01-08,Kings,0.05,16,1153,0,0,390,390
2022-01-08,Kings,0.95,142,2441.0999999999985,31,5,390,395
2022-01-15,Kings,0.5,92,3447,10,4,391,395
2022-01-15,Kings,0.05,28,1947.7499999999998,0,1,391,392
2022-01-15,Kings,0.95,253,4186,58,8,391,399
2022-01-22,Kings,0.5,126,4027,15,6,394,400
2022-01-22,Kings,0.05,38,2419,0,2,394,396
2022-01-22,Kings,0.95,346,5211,85,13,394,407
2022-01-29,Kings,0.5,127,2786,18,8,399,407
2022-01-29,Kings,0.05,38,2138,0,3,399,402
2022-01-29,Kings,0.95,361,4404.149999999998,106,16,399,415
2022-02-05,Kings,0.5,100,1554,16,9,403,412
2022-02-05,Kings,0.05,29,1316,0,3,403,406
2022-02-05,Kings,0.95,287,2863,95,16,403,419
2022-02-12,Kings,0.5,69,932,13,7,413,420
2022-02-12,Kings,0.05,19,771,0,2,413,415
2022-02-12,Kings,0.95,204,1642.0999999999985,73,14,413,427
2022-02-19,Kings,0.5,43,557,9,5,426,431
2022-02-19,Kings,0.05,11,417,0,1,426,427
2022-02-19,Kings,0.95,129,905,50,10,426,436
2022-02-26,Kings,0.5,26,281,6,3,430,433
2022-02-26,Kings,0.05,6,220,0,0,430,430
2022-02-26,Kings,0.95,80,484.0499999999993,33,8,430,438
2022-03-05,Kings,0.5,14,186,3,2,436,438
2022-03-05,Kings,0.05,3,135,0,0,436,436
2022-03-05,Kings,0.95,49,290,21,5,436,441
2022-03-12,Kings,0.5,9,172,2,1,440,441
2022-03-12,Kings,0.05,1,89,0,0,440,440
2022-03-12,Kings,0.95,29,219,12,4,440,444
2022-03-19,Kings,0.5,5,95,1,1,443,444
2022-03-19,Kings,0.05,0,62.94999999999993,0,0,443,443
2022-03-19,Kings,0.95,19,141,8,3,443,446
2022-03-26,Kings,0.5,3,65,1,0,444,444
2022-03-26,Kings,0.05,0,44,0,0,444,444
2022-03-26,Kings,0.95,12,107,5,2,444,446
2022-04-02,Kings,0.5,1,48,0,0,446,446
2022-04-02,Kings,0.05,0,33,0,0,446,446
2022-04-02,Kings,0.95,8,86,3,1,446,447
2022-04-09,Kings,0.5,1,41,0,0,446,446
2022-04-09,Kings,0.05,0,27,0,0,446,446
2022-04-09,Kings,0.95,5,75,2,1,446,447
2022-04-16,Kings,0.5,1,42,0,0,446,446
2022-04-16,Kings,0.05,0,28,0,0,446,446
2022-04-16,Kings,0.95,5,76,2,1,446,447
2022-04-23,Kings,0.5,1,49,0,0,447,447
2022-04-23,Kings,0.05,0,33,0,0,447,447
2022-04-23,Kings,0.95,4,82,1,1,447,448
2022-04-30,Kings,0.5,1,58,0,0,447,447
2022-04-30,Kings,0.05,0,41,0,0,447,447
2022-04-30,Kings,0.95,4,99,1,1,447,448
2022-05-07,Kings,0.5,1,88,0,0,447,447
2022-05-07,Kings,0.05,0,57,0,0,447,447
2022-05-07,Kings,0.95,4,123,1,1,447,448
2022-05-14,Kings,0.5,1,153,0,0,447,447
2022-05-14,Kings,0.05,0,80,0,0,447,447
2022-05-14,Kings,0.95,7,190,2,1,447,448
2022-05-21,Kings,0.5,2,234,0,0,447,447
2022-05-21,Kings,0.05,0,118.94999999999993,0,0,447,447
2022-05-21,Kings,0.95,9,280,2,1,447,448
2022-05-28,Kings,0.5,3,324,0,0,447,447
2022-05-28,Kings,0.05,0,169,0,0,447,447
2022-05-28,Kings,0.95,12,383,3,1,447,448
2022-06-04,Kings,0.5,4,402,0,0,447,447
2022-06-04,Kings,0.05,0,221,0,0,447,447
2022-06-04,Kings,0.95,14,474,3,2,447,449
2022-06-11,Kings,0.5,5,383,0,0,447,447
2022-06-11,Kings,0.05,1,263,0,0,447,447
2022-06-11,Kings,0.95,16,549,4,2,447,449
2022-06-18,Kings,0.5,5,408,0,0,448,448
2022-06-18,Kings,0.05,1,310,0,0,448,448
2022-06-18,Kings,0.95,17,656,4,2,448,450
2022-06-25,Kings,0.5,6,469,0,0,449,449
2022-06-25,Kings,0.05,1,367,0,0,449,449
2022-06-25,Kings,0.95,20,771.0499999999993,5,2,449,451
2022-07-02,Kings,0.5,8,533,1,0,449,449
2022-07-02,Kings,0.05,1,437,0,0,449,449
2022-07-02,Kings,0.95,22,915,5,2,449,451
2022-07-09,Kings,0.5,9,655,1,0,449,449
2022-07-09,Kings,0.05,2,506,0,0,449,449
2022-07-09,Kings,0.95,26,1076,6,2,449,451
2022-07-16,Kings,0.5,13,1520.5,1,1,449,450
2022-07-16,Kings,0.05,3,583,0,0,449,449
2022-07-16,Kings,0.95,38,1677,8,3,449,452
2022-07-23,Kings,0.5,23,3107,2,1,NA,NA
2022-07-23,Kings,0.05,5,659.9499999999999,0,0,NA,NA
2022-07-23,Kings,0.95,74,3570,15,4,NA,NA
2022-07-30,Kings,0.5,34,4722,3,2,NA,NA
2022-07-30,Kings,0.05,6,711,0,0,NA,NA
2022-07-30,Kings,0.95,122,5652.049999999999,24,7,NA,NA
2022-08-06,Kings,0.5,40,4805,4,3,NA,NA
2022-08-06,Kings,0.05,6,715.9499999999999,0,0,NA,NA
2022-08-06,Kings,0.95,152,6135,32,10,NA,NA
2022-08-13,Kings,0.5,37,3546.5,4,3,NA,NA
2022-08-13,Kings,0.05,6,663,0,0,NA,NA
2022-08-13,Kings,0.95,145,4815.049999999999,32,11,NA,NA
2022-08-20,Kings,0.5,29,2294.5,3,3,NA,NA
2022-08-20,Kings,0.05,5,580.9499999999999,0,0,NA,NA
2022-08-20,Kings,0.95,114,3230.0499999999993,26,10,NA,NA
2022-08-27,Kings,0.5,22,1545,2,2,NA,NA
2022-08-27,Kings,0.05,4,501,0,0,NA,NA
2022-08-27,Kings,0.95,81,2159,20,8,NA,NA
2022-09-03,Kings,0.5,17,1125,2,2,NA,NA
2022-09-03,Kings,0.05,3,429,0,0,NA,NA
2022-09-03,Kings,0.95,58,1544,14,6,NA,NA
2022-09-10,Kings,0.5,13,886,1,1,NA,NA
2022-09-10,Kings,0.05,2.949999999999932,362,0,0,NA,NA
2022-09-10,Kings,0.95,45,1198,11,5,NA,NA
2022-09-17,Kings,0.5,10,746,1,1,NA,NA
2022-09-17,Kings,0.05,2,326,0,0,NA,NA
2022-09-17,Kings,0.95,34,999.0499999999993,8,4,NA,NA
2022-09-24,Kings,0.5,9,667,1,1,NA,NA
2022-09-24,Kings,0.05,1,293,0,0,NA,NA
2022-09-24,Kings,0.95,30,890,7,3,NA,NA
2022-10-01,Kings,0.5,8,630,1,1,NA,NA
2022-10-01,Kings,0.05,1,277,0,0,NA,NA
2022-10-01,Kings,0.95,27,833,6,3,NA,NA
2022-10-08,Kings,0.5,8,628,1,1,NA,NA
2022-10-08,Kings,0.05,1,269.94999999999993,0,0,NA,NA
2022-10-08,Kings,0.95,25,825,6,3,NA,NA
2021-12-25,Lake,0.5,3,63,1,0,115,115
2021-12-25,Lake,0.05,0,43,0,0,115,115
2021-12-25,Lake,0.95,16,85,3,2,115,117
2022-01-01,Lake,0.5,4,153,1,0,116,116
2022-01-01,Lake,0.05,0,118,0,0,116,116
2022-01-01,Lake,0.95,30,190,4,1,116,117
2022-01-08,Lake,0.5,10,408,2,0,116,116
2022-01-08,Lake,0.05,0,337,0,0,116,116
2022-01-08,Lake,0.95,65,480,7,2,116,118
2022-01-15,Lake,0.5,18,608,4,1,118,119
2022-01-15,Lake,0.05,0,514,0,0,118,118
2022-01-15,Lake,0.95,108,702,12,4,118,122
2022-01-22,Lake,0.5,24,672,6,1,119,120
2022-01-22,Lake,0.05,1,577,1,0,119,119
2022-01-22,Lake,0.95,141,775,16,6,119,125
2022-01-29,Lake,0.5,23,563,7,2,121,123
2022-01-29,Lake,0.05,1,481,1,0,121,121
2022-01-29,Lake,0.95,128,651,18,8,121,129
2022-02-05,Lake,0.5,18,396,6,2,125,127
2022-02-05,Lake,0.05,1,336,1,0,125,125
2022-02-05,Lake,0.95,101,469,16,8,125,133
2022-02-12,Lake,0.5,12,277,4,1,127,128
2022-02-12,Lake,0.05,1,229,1,0,127,127
2022-02-12,Lake,0.95,72,331,13,6,127,133
2022-02-19,Lake,0.5,9,208,3,1,127,128
2022-02-19,Lake,0.05,0,169,0,0,127,127
2022-02-19,Lake,0.95,49,251,9,5,127,132
2022-02-26,Lake,0.5,5,130,2,1,130,131
2022-02-26,Lake,0.05,0,103,0,0,130,130
2022-02-26,Lake,0.95,33.04999999999927,163,7,4,130,134
2022-03-05,Lake,0.5,3,75,1,0,134,134
2022-03-05,Lake,0.05,0,55,0,0,134,134
2022-03-05,Lake,0.95,20,98,5,3,134,137
2022-03-12,Lake,0.5,2,45,1,0,138,138
2022-03-12,Lake,0.05,0,31,0,0,138,138
2022-03-12,Lake,0.95,12,63,3,2,138,140
2022-03-19,Lake,0.5,0,25,0,0,139,139
2022-03-19,Lake,0.05,0,16,0,0,139,139
2022-03-19,Lake,0.95,7,38,2,1,139,140
2022-03-26,Lake,0.5,0,17,0,0,139,139
2022-03-26,Lake,0.05,0,9,0,0,139,139
2022-03-26,Lake,0.95,4,26,1,1,139,140
2022-04-02,Lake,0.5,0,14,0,0,139,139
2022-04-02,Lake,0.05,0,8,0,0,139,139
2022-04-02,Lake,0.95,3,21,1,1,139,140
2022-04-09,Lake,0.5,0,15,0,0,139,139
2022-04-09,Lake,0.05,0,9,0,0,139,139
2022-04-09,Lake,0.95,3,23,1,1,139,140
2022-04-16,Lake,0.5,0,17,0,0,139,139
2022-04-16,Lake,0.05,0,10,0,0,139,139
2022-04-16,Lake,0.95,3,26,1,0,139,139
2022-04-23,Lake,0.5,0,20,0,0,139,139
2022-04-23,Lake,0.05,0,12,0,0,139,139
2022-04-23,Lake,0.95,3,29,1,0,139,139
2022-04-30,Lake,0.5,0,25,0,0,140,140
2022-04-30,Lake,0.05,0,17,0,0,140,140
2022-04-30,Lake,0.95,3,35,1,1,140,141
2022-05-07,Lake,0.5,0,35,0,0,140,140
2022-05-07,Lake,0.05,0,24,0,0,140,140
2022-05-07,Lake,0.95,4,47,1,1,140,141
2022-05-14,Lake,0.5,0,53,0,0,140,140
2022-05-14,Lake,0.05,0,40,0,0,140,140
2022-05-14,Lake,0.95,5,69,1,1,140,141
2022-05-21,Lake,0.5,1,81,0,0,140,140
2022-05-21,Lake,0.05,0,63,0,0,140,140
2022-05-21,Lake,0.95,7,101,1,1,140,141
2022-05-28,Lake,0.5,1,112,0,0,140,140
2022-05-28,Lake,0.05,0,90,0,0,140,140
2022-05-28,Lake,0.95,10,136,2,1,140,141
2022-06-04,Lake,0.5,1,142,0,0,140,140
2022-06-04,Lake,0.05,0,116,0,0,140,140
2022-06-04,Lake,0.95,13,170,2,1,140,141
2022-06-11,Lake,0.5,1,141,0,0,140,140
2022-06-11,Lake,0.05,0,114,0,0,140,140
2022-06-11,Lake,0.95,13,169,2,2,140,142
2022-06-18,Lake,0.5,1,127,0,0,140,140
2022-06-18,Lake,0.05,0,104,0,0,140,140
2022-06-18,Lake,0.95,12.049999999999272,153,2,2,140,142
2022-06-25,Lake,0.5,1,119,0,0,140,140
2022-06-25,Lake,0.05,0,97,0,0,140,140
2022-06-25,Lake,0.95,11,145,2,2,140,142
2022-07-02,Lake,0.5,1,115,0,0,140,140
2022-07-02,Lake,0.05,0,93,0,0,140,140
2022-07-02,Lake,0.95,11,140,2,2,140,142
2022-07-09,Lake,0.5,1,138,0,0,144,144
2022-07-09,Lake,0.05,0,112,0,0,144,144
2022-07-09,Lake,0.95,12,168,2,2,144,146
2022-07-16,Lake,0.5,3,266,1,0,144,144
2022-07-16,Lake,0.05,0,216,0,0,144,144
2022-07-16,Lake,0.95,20,315,3,2,144,146
2022-07-23,Lake,0.5,5,500,1,0,NA,NA
2022-07-23,Lake,0.05,0,348,0,0,NA,NA
2022-07-23,Lake,0.95,36,627,5,3,NA,NA
2022-07-30,Lake,0.5,9,809,2,1,NA,NA
2022-07-30,Lake,0.05,0,489.94999999999993,0,0,NA,NA
2022-07-30,Lake,0.95,61,1099.0499999999993,8,4,NA,NA
2022-08-06,Lake,0.5,14,1072,4,1,NA,NA
2022-08-06,Lake,0.05,0,622,0,0,NA,NA
2022-08-06,Lake,0.95,85,1494.0499999999993,11,7,NA,NA
2022-08-13,Lake,0.5,15,1099,4,2,NA,NA
2022-08-13,Lake,0.05,0,714,0,0,NA,NA
2022-08-13,Lake,0.95,97,1536,13,9,NA,NA
2022-08-20,Lake,0.5,14,942,4,2,NA,NA
2022-08-20,Lake,0.05,0,655.9499999999999,0,0,NA,NA
2022-08-20,Lake,0.95,85,1295.0499999999993,12,9,NA,NA
2022-08-27,Lake,0.5,11,723,3,2,NA,NA
2022-08-27,Lake,0.05,0,464,0,0,NA,NA
2022-08-27,Lake,0.95,67,1036,10,8,NA,NA
2022-09-03,Lake,0.5,9,524,3,1,NA,NA
2022-09-03,Lake,0.05,0,307,0,0,NA,NA
2022-09-03,Lake,0.95,53,844,8,6,NA,NA
2022-09-10,Lake,0.5,6,373,2,1,NA,NA
2022-09-10,Lake,0.05,0,212,0,0,NA,NA
2022-09-10,Lake,0.95,40,670.0499999999993,6,5,NA,NA
2022-09-17,Lake,0.5,4,276,1,1,NA,NA
2022-09-17,Lake,0.05,0,158,0,0,NA,NA
2022-09-17,Lake,0.95,30,538,5,4,NA,NA
2022-09-24,Lake,0.5,4,214,1,0,NA,NA
2022-09-24,Lake,0.05,0,127,0,0,NA,NA
2022-09-24,Lake,0.95,24.049999999999272,428,4,3,NA,NA
2022-10-01,Lake,0.5,3,178,1,0,NA,NA
2022-10-01,Lake,0.05,0,109,0,0,NA,NA
2022-10-01,Lake,0.95,18,350,3,3,NA,NA
2022-10-08,Lake,0.5,3,159,1,0,NA,NA
2022-10-08,Lake,0.05,0,102,0,0,NA,NA
2022-10-08,Lake,0.95,17,292,3,2,NA,NA
2021-12-25,Lassen,0.5,1,21,0,0,54,54
2021-12-25,Lassen,0.05,0,11,0,0,54,54
2021-12-25,Lassen,0.95,8,37,3,2,54,56
2022-01-01,Lassen,0.5,2,48,0,0,54,54
2022-01-01,Lassen,0.05,0,28,0,0,54,54
2022-01-01,Lassen,0.95,11,74,3,1,54,55
2022-01-08,Lassen,0.5,4,120,0,0,54,54
2022-01-08,Lassen,0.05,0,77,0,0,54,54
2022-01-08,Lassen,0.95,21,172,5,1,54,55
2022-01-15,Lassen,0.5,7,277,0,0,54,54
2022-01-15,Lassen,0.05,0,185,0,0,54,54
2022-01-15,Lassen,0.95,42,386,10,2,54,56
2022-01-22,Lassen,0.5,11,402,0,1,54,55
2022-01-22,Lassen,0.05,0,276,0,0,54,54
2022-01-22,Lassen,0.95,63,559,16,3,54,57
2022-01-29,Lassen,0.5,10,325,0,1,54,55
2022-01-29,Lassen,0.05,0,226,0,0,54,54
2022-01-29,Lassen,0.95,62,459,19,4,54,58
2022-02-05,Lassen,0.5,7,200,0,1,55,56
2022-02-05,Lassen,0.05,0,137,0,0,55,55
2022-02-05,Lassen,0.95,45,292,14,4,55,59
2022-02-12,Lassen,0.5,5,142,0,1,57,58
2022-02-12,Lassen,0.05,0,95,0,0,57,57
2022-02-12,Lassen,0.95,34,209,13,3,57,60
2022-02-19,Lassen,0.5,3,116,0,0,59,59
2022-02-19,Lassen,0.05,0,77,0,0,59,59
2022-02-19,Lassen,0.95,23,166,9,2,59,61
2022-02-26,Lassen,0.5,2,83,0,0,59,59
2022-02-26,Lassen,0.05,0,52,0,0,59,59
2022-02-26,Lassen,0.95,16,121,6,2,59,61
2022-03-05,Lassen,0.5,1,53,0,0,61,61
2022-03-05,Lassen,0.05,0,33,0,0,61,61
2022-03-05,Lassen,0.95,11,81,4,2,61,63
2022-03-12,Lassen,0.5,1,28,0,0,62,62
2022-03-12,Lassen,0.05,0,15,0,0,62,62
2022-03-12,Lassen,0.95,7,44,3,1,62,63
2022-03-19,Lassen,0.5,0,13,0,0,62,62
2022-03-19,Lassen,0.05,0,6,0,0,62,62
2022-03-19,Lassen,0.95,4,21,2,1,62,63
2022-03-26,Lassen,0.5,0,6,0,0,62,62
2022-03-26,Lassen,0.05,0,2,0,0,62,62
2022-03-26,Lassen,0.95,2,12,1,1,62,63
2022-04-02,Lassen,0.5,0,4,0,0,62,62
2022-04-02,Lassen,0.05,0,1,0,0,62,62
2022-04-02,Lassen,0.95,1,8,0,0,62,62
2022-04-09,Lassen,0.5,0,3,0,0,62,62
2022-04-09,Lassen,0.05,0,0,0,0,62,62
2022-04-09,Lassen,0.95,1,6,0,0,62,62
2022-04-16,Lassen,0.5,0,2,0,0,62,62
2022-04-16,Lassen,0.05,0,0,0,0,62,62
2022-04-16,Lassen,0.95,1,5,0,0,62,62
2022-04-23,Lassen,0.5,0,3,0,0,62,62
2022-04-23,Lassen,0.05,0,0,0,0,62,62
2022-04-23,Lassen,0.95,1,6,0,0,62,62
2022-04-30,Lassen,0.5,0,4,0,0,62,62
2022-04-30,Lassen,0.05,0,1,0,0,62,62
2022-04-30,Lassen,0.95,1,8,0,0,62,62
2022-05-07,Lassen,0.5,0,6,0,0,62,62
2022-05-07,Lassen,0.05,0,2,0,0,62,62
2022-05-07,Lassen,0.95,1,12,0,0,62,62
2022-05-14,Lassen,0.5,0,13,0,0,62,62
2022-05-14,Lassen,0.05,0,6,0,0,62,62
2022-05-14,Lassen,0.95,1,22,0,0,62,62
2022-05-21,Lassen,0.5,0,29,0,0,62,62
2022-05-21,Lassen,0.05,0,17,0,0,62,62
2022-05-21,Lassen,0.95,2,44,0,0,62,62
2022-05-28,Lassen,0.5,1,54,0,0,62,62
2022-05-28,Lassen,0.05,0,34,0,0,62,62
2022-05-28,Lassen,0.95,5,80,1,1,62,63
2022-06-04,Lassen,0.5,1,70,0,0,62,62
2022-06-04,Lassen,0.05,0,44,0,0,62,62
2022-06-04,Lassen,0.95,6,101,1,1,62,63
2022-06-11,Lassen,0.5,1,66,0,0,62,62
2022-06-11,Lassen,0.05,0,44,0,0,62,62
2022-06-11,Lassen,0.95,6,95,1,1,62,63
2022-06-18,Lassen,0.5,1,57,0,0,62,62
2022-06-18,Lassen,0.05,0,37,0,0,62,62
2022-06-18,Lassen,0.95,5,86,1,1,62,63
2022-06-25,Lassen,0.5,0,48,0,0,62,62
2022-06-25,Lassen,0.05,0,31,0,0,62,62
2022-06-25,Lassen,0.95,5,74,1,1,62,63
2022-07-02,Lassen,0.5,0,45,0,0,62,62
2022-07-02,Lassen,0.05,0,28,0,0,62,62
2022-07-02,Lassen,0.95,4,70,1,1,62,63
2022-07-09,Lassen,0.5,1,59,0,0,62,62
2022-07-09,Lassen,0.05,0,38,0,0,62,62
2022-07-09,Lassen,0.95,5,87.04999999999927,1,1,62,63
2022-07-16,Lassen,0.5,1,96,0,0,62,62
2022-07-16,Lassen,0.05,0,60,0,0,62,62
2022-07-16,Lassen,0.95,7,142,1,1,62,63
2022-07-23,Lassen,0.5,2,157,0,0,NA,NA
2022-07-23,Lassen,0.05,0,82,0,0,NA,NA
2022-07-23,Lassen,0.95,14,334,3,1,NA,NA
2022-07-30,Lassen,0.5,3,233,0,0,NA,NA
2022-07-30,Lassen,0.05,0,101,0,0,NA,NA
2022-07-30,Lassen,0.95,24,730,4,2,NA,NA
2022-08-06,Lassen,0.5,4,321,0,0,NA,NA
2022-08-06,Lassen,0.05,0,118,0,0,NA,NA
2022-08-06,Lassen,0.95,33,1030.0499999999993,6,3,NA,NA
2022-08-13,Lassen,0.5,5,371,0,0,NA,NA
2022-08-13,Lassen,0.05,0,130,0,0,NA,NA
2022-08-13,Lassen,0.95,36,882,8,3,NA,NA
2022-08-20,Lassen,0.5,4,353,0,0,NA,NA
2022-08-20,Lassen,0.05,0,136,0,0,NA,NA
2022-08-20,Lassen,0.95,29,627,7,3,NA,NA
2022-08-27,Lassen,0.5,4,274,0,0,NA,NA
2022-08-27,Lassen,0.05,0,126,0,0,NA,NA
2022-08-27,Lassen,0.95,24,474,6,3,NA,NA
2022-09-03,Lassen,0.5,3,212,0,0,NA,NA
2022-09-03,Lassen,0.05,0,88,0,0,NA,NA
2022-09-03,Lassen,0.95,18,382,4,2,NA,NA
2022-09-10,Lassen,0.5,2,163,0,0,NA,NA
2022-09-10,Lassen,0.05,0,61,0,0,NA,NA
2022-09-10,Lassen,0.95,15,314,4,2,NA,NA
2022-09-17,Lassen,0.5,1,128,0,0,NA,NA
2022-09-17,Lassen,0.05,0,44,0,0,NA,NA
2022-09-17,Lassen,0.95,12,253.04999999999927,3,2,NA,NA
2022-09-24,Lassen,0.5,1,102,0,0,NA,NA
2022-09-24,Lassen,0.05,0,36,0,0,NA,NA
2022-09-24,Lassen,0.95,9,206,2,1,NA,NA
2022-10-01,Lassen,0.5,1,84,0,0,NA,NA
2022-10-01,Lassen,0.05,0,33,0,0,NA,NA
2022-10-01,Lassen,0.95,8,169,2,1,NA,NA
2022-10-08,Lassen,0.5,1,72,0,0,NA,NA
2022-10-08,Lassen,0.05,0,33,0,0,NA,NA
2022-10-08,Lassen,0.95,7,145,2,1,NA,NA
2021-12-25,Los Angeles,0.5,982,29045,198,69,27339,27408
2021-12-25,Los Angeles,0.05,883,4522.4,167,30,27339,27369
2021-12-25,Los Angeles,0.95,1095,93169.64999999992,235,126,27339,27465
2022-01-01,Los Angeles,0.5,1759,73707.5,267,114,27448,27562
2022-01-01,Los Angeles,0.05,1622,11275.7,228,51,27448,27499
2022-01-01,Los Angeles,0.95,1903,237286.0999999997,313,205,27448,27653
2022-01-08,Los Angeles,0.5,3345,134395.5,465,231,27579,27810
2022-01-08,Los Angeles,0.05,3118,20675.399999999998,405,104,27579,27683
2022-01-08,Los Angeles,0.95,3564,435931.8999999999,537,417,27579,27996
2022-01-15,Los Angeles,0.5,4565.5,139960.5,681.5,407,27819,28226
2022-01-15,Los Angeles,0.05,4288,21589.899999999998,594,186.94999999999993,27819,28005.95
2022-01-15,Los Angeles,0.95,4834,458386.5999999998,775,735,27819,28554
2022-01-22,Los Angeles,0.5,4578,99216.5,757,517,28238,28755
2022-01-22,Los Angeles,0.05,4313.950000000001,15779.15,660,238,28238,28476
2022-01-22,Los Angeles,0.95,4865,328252.2999999995,856,921.0499999999993,28238,29159.05
2022-01-29,Los Angeles,0.5,3794,61802,686,493,28795,29288
2022-01-29,Los Angeles,0.05,3556,9194.449999999999,589,224,28795,29019
2022-01-29,Los Angeles,0.95,4049,208570,773,874,28795,29669
2022-02-05,Los Angeles,0.5,2838,39323,548,407,29395,29802
2022-02-05,Los Angeles,0.05,2651,6319.3499999999995,468,186.94999999999993,29395,29581.95
2022-02-05,Los Angeles,0.95,3049,130331.9999999999,625,714,29395,30109
2022-02-12,Los Angeles,0.5,2026,26584.5,409,298,30069,30367
2022-02-12,Los Angeles,0.05,1877,4047.2999999999993,348,140,30069,30209
2022-02-12,Los Angeles,0.95,2187,86793.6499999999,469,535,30069,30604
2022-02-19,Los Angeles,0.5,1420,18433.5,293,215,30588,30803
2022-02-19,Los Angeles,0.05,1304,2918.8499999999995,247,97,30588,30685
2022-02-19,Los Angeles,0.95,1543,60546.34999999999,338,387,30588,30975
2022-02-26,Los Angeles,0.5,1008,14687.5,207,154,30929,31083
2022-02-26,Los Angeles,0.05,916.9499999999999,2147,173.94999999999993,70,30929,30999
2022-02-26,Los Angeles,0.95,1105,47183.89999999989,242,277,30929,31206
2022-03-05,Los Angeles,0.5,733,11509,147,110,31178,31288
2022-03-05,Los Angeles,0.05,660,1795,121,51,31178,31229
2022-03-05,Los Angeles,0.95,809.0499999999993,37227.84999999998,175,196,31178,31374
2022-03-12,Los Angeles,0.5,544,9309,106,82,31359,31441
2022-03-12,Los Angeles,0.05,484,1471.9499999999998,86,37,31359,31396
2022-03-12,Los Angeles,0.95,607,30215.29999999998,129,149,31359,31508
2022-03-19,Los Angeles,0.5,419,8128,78,62,31507,31569
2022-03-19,Los Angeles,0.05,367,1326.9499999999998,61,27,31507,31534
2022-03-19,Los Angeles,0.95,472.0499999999993,26592.34999999998,96.04999999999927,112,31507,31619
2022-03-26,Los Angeles,0.5,339,7612,59,49,31579,31628
2022-03-26,Los Angeles,0.05,294,1160,45,21,31579,31600
2022-03-26,Los Angeles,0.95,387,24176.049999999985,75,89,31579,31668
2022-04-02,Los Angeles,0.5,286,7139.5,47,40,31639,31679
