county,date,quantile,hosp_census_with_covid,icu,cases,deaths,cumulative_deaths,Rt
Alameda,2023-02-05,0.95,101,17,2134.749999999999,10,2248,0.981976272940468
Alameda,2023-02-12,0.5,67,9,1189,5,2203,0.8992551951210518
Alameda,2023-02-12,0.04999999999999999,45,3,679.95,1,2157.95,NA
Alameda,2023-02-12,0.95,95,16,1993.2,10,2253,0.9883604714725268
Alameda,2023-02-19,0.5,59,8,1068.5,4,2207,0.9105070111276384
Alameda,2023-02-19,0.04999999999999999,38,3,604.95,1,2161,NA
Alameda,2023-02-19,0.95,93,15,1854.749999999999,9,2257,0.9929856289497953
Alameda,2023-02-26,0.5,55,7,978,4,2212,0.9223271360848272
Alameda,2023-02-26,0.04999999999999999,33,2,494.9,1,2165,NA
Alameda,2023-02-26,0.95,91,14,1867.3999999999996,9,2262.05,0.9988512060208328
Alameda,2023-03-05,0.5,51,7,936,4,2215,0.934679180661731
Alameda,2023-03-05,0.04999999999999999,28,2,464,0,2168,NA
Alameda,2023-03-05,0.95,90,13,1902.8499999999992,9,2269,1.0050473216434377
Alameda,2023-03-12,0.5,48,6,870,3,2219,0.9470241558974234
Alameda,2023-03-12,0.04999999999999999,24,2,383.9,0,2172,NA
Alameda,2023-03-12,0.95,91,13,1871.25,9,2274,1.0098145769924944
Alameda,2023-03-19,0.5,45,6,830,3,2223,0.9584922219991316
Alameda,2023-03-19,0.04999999999999999,21,1,336.95,0,2174.95,NA
Alameda,2023-03-19,0.95,89,14,1798.6499999999994,8,2278,1.0148344353448016
Alameda,2023-03-26,0.5,44,5,786.5,3,2225.5,0.9693826449201064
Alameda,2023-03-26,0.04999999999999999,17,1,314.9,0,2176.95,NA
Alameda,2023-03-26,0.95,91,14,1790.4999999999995,8,2282,1.0194671389124268
Alameda,2023-04-02,0.5,42,5,774.5,3,2228,0.9791986650577272
Alameda,2023-04-02,0.04999999999999999,15,1,282.74999999999994,0,2179,NA
Alameda,2023-04-02,0.95,95,14,1827.4499999999996,8,2287,1.0266253213684011
Alameda,2023-04-09,0.5,42,5,775,3,2231.5,0.9869968856423502
Alameda,2023-04-09,0.04999999999999999,15,1,260.95,0,2181.95,NA
Alameda,2023-04-09,0.95,96,13,2016.2999999999995,8,2291,1.0320319473807305
Alameda,2023-04-16,0.5,41,5,760,3,2235,0.9955924928736812
Alameda,2023-04-16,0.04999999999999999,13.949999999999989,1,263,0,2183.95,NA
Alameda,2023-04-16,0.95,99,14,1983.05,9,2296.0499999999997,1.0365293765299772
Alameda,2023-04-23,0.5,41,5,780,3,2237,NA
Alameda,2023-04-23,0.04999999999999999,13,1,229.84999999999997,0,2185.95,NA
Alameda,2023-04-23,0.95,98,13.049999999999956,1963.3999999999996,8,2301,NA
Alpine,2022-06-19,0.5,0,0,0,0,1,1.0052970769787613
Alpine,2022-06-19,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-06-19,0.95,0,0,2,0,1,1.200595723834687
Alpine,2022-06-26,0.5,0,0,0,0,1,1.0064145207963966
Alpine,2022-06-26,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-06-26,0.95,0,0,2,0,1,1.1684047339311263
Alpine,2022-07-03,0.5,0,0,0,0,1,1.0072288749926197
Alpine,2022-07-03,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-07-03,0.95,0,0,2,0,1,1.170916806712791
Alpine,2022-07-10,0.5,0,0,0,0,1,1.0098572924349225
Alpine,2022-07-10,0.04999999999999999,0,0,0,0,1,NA
Alpine,2022-07-10,0.95,0,0,2,0,1,1.1651128283305938
Alpine,2022-07-17,0.5,0,0,0,0,1,1.0106279316059048
