date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death
2022-09-18,Sonoma,0.5,27,897,3,1,102,418,520
2022-09-18,Sonoma,0.05,11,231.94999999999993,0,0,79,418,497
2022-09-18,Sonoma,0.95,67,2989.2499999999964,11,5,129,418,547
2022-09-25,Sonoma,0.5,27,859,3,1,104,418,522
2022-09-25,Sonoma,0.05,9,204,0,0,81,418,499
2022-09-25,Sonoma,0.95,82,3534.349999999995,13,6,131,418,549
2022-10-02,Sonoma,0.5,26,827,3,1,106,418,524
2022-10-02,Sonoma,0.05,8,186,0,0,83,418,501
2022-10-02,Sonoma,0.95,100,4032.199999999997,15,6,133,418,551
2022-10-09,Sonoma,0.5,25,815,3,1,108,418,526
2022-10-09,Sonoma,0.05,7,175,0,0,85,418,503
2022-10-09,Sonoma,0.95,121,4665,17,7,136,418,554
2022-10-16,Sonoma,0.5,24,785.5,3,1,110,418,528
2022-10-16,Sonoma,0.05,6,160,0,0,86,418,504
2022-10-16,Sonoma,0.95,136,5028.399999999994,19,8,140,418,558
2022-10-23,Sonoma,0.5,24,758,3,1,112,418,530
2022-10-23,Sonoma,0.05,5,143.94999999999993,0,0,87,418,505
2022-10-23,Sonoma,0.95,147,5466.0999999999985,21,9,144,418,562
2022-10-30,Sonoma,0.5,23,732.5,3,1,114,418,532
2022-10-30,Sonoma,0.05,5,132,0,0,89,418,507
2022-10-30,Sonoma,0.95,148,5362.249999999996,21,9,149,418,567
2022-11-06,Sonoma,0.5,23,700.5,3,1,116,418,534
2022-11-06,Sonoma,0.05,4,120,0,0,90,418,508
2022-11-06,Sonoma,0.95,146,5417.899999999987,21,10,155,418,573
2022-11-13,Sonoma,0.5,22,702,3,1,118,418,536
2022-11-13,Sonoma,0.05,3,111,0,0,91,418,509
2022-11-13,Sonoma,0.95,138,5190.0999999999985,22,9,161,418,579
2022-11-20,Sonoma,0.5,22,676.5,3,1,120,418,538
2022-11-20,Sonoma,0.05,3,104,0,0,91,418,509
2022-11-20,Sonoma,0.95,126,4745.049999999999,19,9,167,418,585
2022-11-27,Sonoma,0.5,21,649,3,1,121,418,539
2022-11-27,Sonoma,0.05,3,94.94999999999993,0,0,92,418,510
2022-11-27,Sonoma,0.95,118.04999999999927,4469.0999999999985,19,8,173,418,591
2021-12-19,Stanislaus,0.5,92,642,18,7,7,1412,1419
2021-12-19,Stanislaus,0.05,69,102,11,2,2,1412,1414
2021-12-19,Stanislaus,0.95,118,2012,26,18,18,1412,1430
2021-12-26,Stanislaus,0.5,107,848,18,7,15,1412,1427
2021-12-26,Stanislaus,0.05,82,139,11,1,6,1412,1418
2021-12-26,Stanislaus,0.95,137,2719,26,16,28,1412,1440
2022-01-02,Stanislaus,0.5,140,1222,21,7,22,1412,1434
2022-01-02,Stanislaus,0.05,109,202,13,1,11,1412,1423
2022-01-02,Stanislaus,0.95,176,3829.149999999998,30,17,38,1412,1450
2022-01-09,Stanislaus,0.5,190,1717.5,27,9,32,1412,1444
2022-01-09,Stanislaus,0.05,152,287,18,2,17,1412,1429
2022-01-09,Stanislaus,0.95,231,5542.299999999996,37,20,51.04999999999927,1412,1463.0499999999993
2022-01-16,Stanislaus,0.5,246,2244,34,11,44,1412,1456
2022-01-16,Stanislaus,0.05,201,367.94999999999993,24,3,26,1412,1438
2022-01-16,Stanislaus,0.95,296,7081.349999999995,46,25,68,1412,1480
2022-01-23,Stanislaus,0.5,292,2503,41,14,60,1412,1472
2022-01-23,Stanislaus,0.05,239,403,29,4,37,1412,1449
2022-01-23,Stanislaus,0.95,348,7942,54,32,89,1412,1501
2022-01-30,Stanislaus,0.5,307,2501,44,16,77,1412,1489
2022-01-30,Stanislaus,0.05,254,410,32,5,50,1412,1462
2022-01-30,Stanislaus,0.95,366,7871.0999999999985,58,36,112,1412,1524
2022-02-06,Stanislaus,0.5,288,2053,43,17,96,1412,1508
2022-02-06,Stanislaus,0.05,238,347,32,5,63,1412,1475
2022-02-06,Stanislaus,0.95,344,6591.499999999993,57,37,136,1412,1548
2022-02-13,Stanislaus,0.5,245,1620,39,16,113,1412,1525
2022-02-13,Stanislaus,0.05,198,265,27,4,77,1412,1489
2022-02-13,Stanislaus,0.95,292,5237.249999999996,51,35,158,1412,1570
2022-02-20,Stanislaus,0.5,195,1246.5,32,14,127,1412,1539
2022-02-20,Stanislaus,0.05,157,207.94999999999993,22,4,89,1412,1501
2022-02-20,Stanislaus,0.95,237,3901.0499999999993,43,30,175,1412,1587
2022-02-27,Stanislaus,0.5,149,912,25,11,140,1412,1552
2022-02-27,Stanislaus,0.05,117,151,16,3,98,1412,1510
2022-02-27,Stanislaus,0.95,185,2886.149999999998,35,24,188,1412,1600
2022-03-06,Stanislaus,0.5,112,661,19,8,149,1412,1561
2022-03-06,Stanislaus,0.05,86,108,12,2,105,1412,1517
2022-03-06,Stanislaus,0.95,142,2105.0499999999993,28,20,199,1412,1611
2022-03-13,Stanislaus,0.5,81,461,14,6,156,1412,1568
2022-03-13,Stanislaus,0.05,60,79,8,1,112,1412,1524
2022-03-13,Stanislaus,0.95,107,1477.0499999999993,22,15,208,1412,1620
2022-03-20,Stanislaus,0.5,57,308,10,5,161,1412,1573
2022-03-20,Stanislaus,0.05,40,48,5,1,116,1412,1528
2022-03-20,Stanislaus,0.95,78,1006,16,12,214,1412,1626
2022-03-27,Stanislaus,0.5,41,227,7,3,165,1412,1577
2022-03-27,Stanislaus,0.05,26,36,3,0,119,1412,1531
2022-03-27,Stanislaus,0.95,57,727,12,9,218,1412,1630
2022-04-03,Stanislaus,0.5,30,179,5,2,167,1412,1579
2022-04-03,Stanislaus,0.05,18,29,2,0,121,1412,1533
2022-04-03,Stanislaus,0.95,44,574,10,6,221,1412,1633
2022-04-10,Stanislaus,0.5,23,161,4,2,169,1412,1581
2022-04-10,Stanislaus,0.05,13,25,1,0,123,1412,1535
2022-04-10,Stanislaus,0.95,36,507.0499999999993,8,5,223,1412,1635
2022-04-17,Stanislaus,0.5,19,155,3,1,171,1412,1583
2022-04-17,Stanislaus,0.05,11,25,1,0,124,1412,1536
2022-04-17,Stanislaus,0.95,31,505.0499999999993,6,4,225,1412,1637
2022-04-24,Stanislaus,0.5,18,182,2,1,172,1412,1584
2022-04-24,Stanislaus,0.05,10,28,0,0,125,1412,1537
2022-04-24,Stanislaus,0.95,30,581,6,4,226,1412,1638
2022-05-01,Stanislaus,0.5,20,224,2,1,173,1412,1585
2022-05-01,Stanislaus,0.05,11,36,0,0,126,1412,1538
2022-05-01,Stanislaus,0.95,32,732,5,3,228,1412,1640
2022-05-08,Stanislaus,0.5,25,307,3,1,174,1412,1586
2022-05-08,Stanislaus,0.05,14,51,0,0,127,1412,1539
2022-05-08,Stanislaus,0.95,37,1010.1999999999971,6,3,228,1412,1640
2022-05-15,Stanislaus,0.5,32,422,3,1,175,1412,1587
2022-05-15,Stanislaus,0.05,20,69,1,0,128,1412,1540
2022-05-15,Stanislaus,0.95,47,1357.0499999999993,7,4,230,1412,1642
2022-05-22,Stanislaus,0.5,42,564,4,1,177,1412,1589
2022-05-22,Stanislaus,0.05,28,94,1,0,130,1412,1542
2022-05-22,Stanislaus,0.95,59,1799.0499999999993,8,4,231,1412,1643
2022-05-29,Stanislaus,0.5,52,689,5,2,179,1412,1591
2022-05-29,Stanislaus,0.05,36,110,2,0,132,1412,1544
2022-05-29,Stanislaus,0.95,69.04999999999927,2141.0499999999993,9,5,233,1412,1645
2022-06-05,Stanislaus,0.5,61,796,6,2,181,1412,1593
2022-06-05,Stanislaus,0.05,43,139,2,0,134,1412,1546
2022-06-05,Stanislaus,0.95,81,2438.199999999997,10,6,236,1412,1648
2022-06-12,Stanislaus,0.5,70,929,6,2,184,1412,1596
2022-06-12,Stanislaus,0.05,52,146,3,0,137,1412,1549
2022-06-12,Stanislaus,0.95,93,2993.0999999999985,11,7,238,1412,1650
2022-06-19,Stanislaus,0.5,80,1043,7,3,187,1412,1599
2022-06-19,Stanislaus,0.05,60,170,3,0,140,1412,1552
2022-06-19,Stanislaus,0.95,105,3383.0999999999985,13,8,241,1412,1653
2022-06-26,Stanislaus,0.5,93,1214.5,9,3,191,1412,1603
2022-06-26,Stanislaus,0.05,70,194,4,0,143,1412,1555
2022-06-26,Stanislaus,0.95,119,3973.0999999999985,14,8,245,1412,1657
2022-07-03,Stanislaus,0.5,103,1332,9,4,195,1412,1607
2022-07-03,Stanislaus,0.05,79,226,5,0,147,1412,1559
2022-07-03,Stanislaus,0.95,131,4238.149999999998,16,10,249,1412,1661
2022-07-10,Stanislaus,0.5,110,1409.5,10,4,199,1412,1611
2022-07-10,Stanislaus,0.05,84,238,5,1,151,1412,1563
2022-07-10,Stanislaus,0.95,138,4509.199999999997,16,10,254,1412,1666
2022-07-17,Stanislaus,0.5,116,1450,11,4,204,1412,1616
2022-07-17,Stanislaus,0.05,89,228,6,1,155,1412,1567
2022-07-17,Stanislaus,0.95,145,4694.049999999999,17,11,260,1412,1672
2022-07-24,Stanislaus,0.5,116,1458,11,4,209,1412,1621
2022-07-24,Stanislaus,0.05,90,236,6,1,160,1412,1572
2022-07-24,Stanislaus,0.95,146,4784.799999999988,17,11,265,1412,1677
2022-07-31,Stanislaus,0.5,113,1360,11,4,214,1412,1626
2022-07-31,Stanislaus,0.05,86,212.94999999999993,5,1,164,1412,1576
2022-07-31,Stanislaus,0.95,142,4375.0999999999985,17,11,269,1412,1681
2022-08-07,Stanislaus,0.5,107,1259,10,4,219,1412,1631
2022-08-07,Stanislaus,0.05,81,195,5,1,168,1412,1580
2022-08-07,Stanislaus,0.95,134,4054,16,11,274,1412,1686
2022-08-14,Stanislaus,0.5,100,1193,10,4,223,1412,1635
2022-08-14,Stanislaus,0.05,76.94999999999993,202.94999999999993,5,0,172,1412,1584
2022-08-14,Stanislaus,0.95,126,3968.0499999999993,15,10,279,1412,1691
2022-08-21,Stanislaus,0.5,92,1074,9,4,227,1412,1639
2022-08-21,Stanislaus,0.05,69,191.94999999999993,4,0,176,1412,1588
2022-08-21,Stanislaus,0.95,118,3434.0999999999985,15,10,283,1412,1695
2022-08-28,Stanislaus,0.5,81,942,8,3,231,1412,1643
2022-08-28,Stanislaus,0.05,61,150,4,0,180,1412,1592
2022-08-28,Stanislaus,0.95,106,3017,13,9,286,1412,1698
2022-09-04,Stanislaus,0.5,71,806,7,3,234,1412,1646
2022-09-04,Stanislaus,0.05,50,135,3,0,183,1412,1595
2022-09-04,Stanislaus,0.95,95,2623.149999999998,12,8,290,1412,1702
2022-09-11,Stanislaus,0.5,62,689,6,2,237,1412,1649
2022-09-11,Stanislaus,0.05,40,115,2,0,186,1412,1598
2022-09-11,Stanislaus,0.95,88,2231.0999999999985,11,7,293,1412,1705
2022-09-18,Stanislaus,0.5,55,625,5,2,240,1412,1652
2022-09-18,Stanislaus,0.05,31,102,2,0,188,1412,1600
2022-09-18,Stanislaus,0.95,82,2016,10,7,295,1412,1707
2022-09-25,Stanislaus,0.5,49,547,5,2,242,1412,1654
2022-09-25,Stanislaus,0.05,23,84,1,0,190,1412,1602
2022-09-25,Stanislaus,0.95,80,1919,9,6,297,1412,1709
2022-10-02,Stanislaus,0.5,44,484.5,4,2,244,1412,1656
2022-10-02,Stanislaus,0.05,18,72,1,0,192,1412,1604
2022-10-02,Stanislaus,0.95,79,1757.0999999999985,9,5,299.0499999999993,1412,1711.0499999999993
2022-10-09,Stanislaus,0.5,40,432,4,1,246,1412,1658
2022-10-09,Stanislaus,0.05,14,59.94999999999993,1,0,194,1412,1606
2022-10-09,Stanislaus,0.95,79,1691.0499999999993,9,5,302,1412,1714
2022-10-16,Stanislaus,0.5,35,395,3,1,247,1412,1659
2022-10-16,Stanislaus,0.05,10,54,0,0,195,1412,1607
2022-10-16,Stanislaus,0.95,79,1614.0499999999993,9,5,303,1412,1715
2022-10-23,Stanislaus,0.5,32,360,3,1,249,1412,1661
2022-10-23,Stanislaus,0.05,8,49,0,0,197,1412,1609
2022-10-23,Stanislaus,0.95,80,1619.0999999999985,9,5,305,1412,1717
2022-10-30,Stanislaus,0.5,30,316,3,1,250,1412,1662
2022-10-30,Stanislaus,0.05,6,39,0,0,198,1412,1610
2022-10-30,Stanislaus,0.95,79,1568,8,5,306,1412,1718
2022-11-06,Stanislaus,0.5,28,298,3,1,252,1412,1664
2022-11-06,Stanislaus,0.05,5,37,0,0,199.94999999999993,1412,1611.9499999999998
2022-11-06,Stanislaus,0.95,80,1506.0499999999993,8,5,308,1412,1720
2022-11-13,Stanislaus,0.5,25,275,2,1,253,1412,1665
2022-11-13,Stanislaus,0.05,4,31,0,0,200.94999999999993,1412,1612.9499999999998
2022-11-13,Stanislaus,0.95,80,1503,8,5,309,1412,1721
2022-11-20,Stanislaus,0.5,24,258,2,1,255,1412,1667
2022-11-20,Stanislaus,0.05,3,27,0,0,201,1412,1613
2022-11-20,Stanislaus,0.95,81,1469.349999999995,8,4,310.0499999999993,1412,1722.0499999999993
2022-11-27,Stanislaus,0.5,23,241,2,1,256,1412,1668
2022-11-27,Stanislaus,0.05,3,22,0,0,203,1412,1615
2022-11-27,Stanislaus,0.95,83,1469.0499999999993,8,5,313,1412,1725
2021-12-19,Sutter,0.5,0,107,0,0,0,190,190
2021-12-19,Sutter,0.05,0,81,0,0,0,190,190
2021-12-19,Sutter,0.95,0,136,0,2,2,190,192
2021-12-26,Sutter,0.5,0,204,0,0,1,190,191
2021-12-26,Sutter,0.05,0,167,0,0,0,190,190
2021-12-26,Sutter,0.95,0,244,0,2,3,190,193
2022-01-02,Sutter,0.5,0,468,0,1,2,190,192
2022-01-02,Sutter,0.05,0,409,0,0,0,190,190
2022-01-02,Sutter,0.95,0,533,0,3,5,190,195
2022-01-09,Sutter,0.5,0,1083,0,2,4,190,194
2022-01-09,Sutter,0.05,0,978,0,0,1,190,191
2022-01-09,Sutter,0.95,0,1191,0,6,9,190,199
2022-01-16,Sutter,0.5,0,1351,0,4,8,190,198
2022-01-16,Sutter,0.05,0,1234,0,0,3,190,193
2022-01-16,Sutter,0.95,0,1472,0,10,16,190,206
2022-01-23,Sutter,0.5,0,1079,0,5,14,190,204
2022-01-23,Sutter,0.05,0,978,0,1,6,190,196
2022-01-23,Sutter,0.95,0,1189,0,14,26,190,216
2022-01-30,Sutter,0.5,0,689,0,6,20,190,210
2022-01-30,Sutter,0.05,0,618,0,1,11,190,201
2022-01-30,Sutter,0.95,0,765,0,15,36,190,226
2022-02-06,Sutter,0.5,0,408,0,5,26,190,216
2022-02-06,Sutter,0.05,0,357,0,1,14,190,204
2022-02-06,Sutter,0.95,0,464,0,13,44,190,234
2022-02-13,Sutter,0.5,0,236,0,4,29,190,219
2022-02-13,Sutter,0.05,0,198,0,0,17,190,207
2022-02-13,Sutter,0.95,0,276,0,10,49,190,239
2022-02-20,Sutter,0.5,0,150,0,2,32,190,222
2022-02-20,Sutter,0.05,0,121,0,0,19,190,209
2022-02-20,Sutter,0.95,0,182,0,7,53,190,243
2022-02-27,Sutter,0.5,0,104,0,1,34,190,224
2022-02-27,Sutter,0.05,0,82,0,0,20,190,210
2022-02-27,Sutter,0.95,0,129,0,5,56,190,246
2022-03-06,Sutter,0.5,0,76,0,1,35,190,225
2022-03-06,Sutter,0.05,0,57,0,0,21,190,211
2022-03-06,Sutter,0.95,0,96,0,3,57,190,247
2022-03-13,Sutter,0.5,0,52,0,0,36,190,226
2022-03-13,Sutter,0.05,0,37,0,0,21,190,211
2022-03-13,Sutter,0.95,0,68,0,2,58,190,248
2022-03-20,Sutter,0.5,0,35,0,0,36,190,226
2022-03-20,Sutter,0.05,0,24,0,0,22,190,212
2022-03-20,Sutter,0.95,0,49,0,2,59,190,249
2022-03-27,Sutter,0.5,0,28,0,0,36,190,226
2022-03-27,Sutter,0.05,0,18,0,0,22,190,212
2022-03-27,Sutter,0.95,0,39,0,1,59,190,249
2022-04-03,Sutter,0.5,0,24,0,0,36,190,226
2022-04-03,Sutter,0.05,0,16,0,0,22,190,212
2022-04-03,Sutter,0.95,0,35,0,1,59,190,249
2022-04-10,Sutter,0.5,0,23,0,0,36,190,226
2022-04-10,Sutter,0.05,0,15,0,0,22,190,212
2022-04-10,Sutter,0.95,0,32,0,1,59,190,249
2022-04-17,Sutter,0.5,0,26,0,0,36,190,226
2022-04-17,Sutter,0.05,0,17,0,0,22,190,212
2022-04-17,Sutter,0.95,0,36,0,1,59,190,249
2022-04-24,Sutter,0.5,0,34,0,0,36,190,226
2022-04-24,Sutter,0.05,0,24,0,0,22,190,212
2022-04-24,Sutter,0.95,0,44,0,1,59,190,249
2022-05-01,Sutter,0.5,0,45,0,0,37,190,227
2022-05-01,Sutter,0.05,0,33,0,0,22,190,212
2022-05-01,Sutter,0.95,0,57,0,1,59,190,249
2022-05-08,Sutter,0.5,0,60,0,0,37,190,227
2022-05-08,Sutter,0.05,0,47,0,0,22,190,212
2022-05-08,Sutter,0.95,0,75,0,1,59.04999999999927,190,249.04999999999927
2022-05-15,Sutter,0.5,0,93,0,0,37,190,227
2022-05-15,Sutter,0.05,0,76,0,0,22,190,212
2022-05-15,Sutter,0.95,0,112,0,1,60,190,250
2022-05-22,Sutter,0.5,0,134,0,0,37,190,227
2022-05-22,Sutter,0.05,0,113,0,0,22.949999999999932,190,212.94999999999993
2022-05-22,Sutter,0.95,0,157,0,1,60,190,250
2022-05-29,Sutter,0.5,0,174,0,0,37,190,227
2022-05-29,Sutter,0.05,0,149,0,0,23,190,213
2022-05-29,Sutter,0.95,0,200,0,1,60,190,250
2022-06-05,Sutter,0.5,0,210,0,0,37,190,227
2022-06-05,Sutter,0.05,0,183,0,0,23,190,213
2022-06-05,Sutter,0.95,0,239,0,1,61,190,251
2022-06-12,Sutter,0.5,0,202,0,0,38,190,228
2022-06-12,Sutter,0.05,0,175,0,0,23,190,213
2022-06-12,Sutter,0.95,0,230,0,2,61,190,251
2022-06-19,Sutter,0.5,0,199,0,0,38,190,228
2022-06-19,Sutter,0.05,0,173,0,0,24,190,214
2022-06-19,Sutter,0.95,0,226,0,2,62,190,252
2022-06-26,Sutter,0.5,0,206,0,0,39,190,229
2022-06-26,Sutter,0.05,0,179,0,0,24,190,214
2022-06-26,Sutter,0.95,0,233,0,2,62,190,252
2022-07-03,Sutter,0.5,0,242,0,0,39,190,229
2022-07-03,Sutter,0.05,0,212,0,0,24,190,214
2022-07-03,Sutter,0.95,0,272,0,2,62,190,252
2022-07-10,Sutter,0.5,0,261,0,0,39,190,229
2022-07-10,Sutter,0.05,0,230,0,0,25,190,215
2022-07-10,Sutter,0.95,0,292,0,2,63,190,253
2022-07-17,Sutter,0.5,0,248,0,0,40,190,230
2022-07-17,Sutter,0.05,0,219,0,0,25,190,215
2022-07-17,Sutter,0.95,0,280,0,2,63,190,253
2022-07-24,Sutter,0.5,0,233,0,0,40,190,230
2022-07-24,Sutter,0.05,0,205,0,0,25,190,215
2022-07-24,Sutter,0.95,0,263,0,2,63,190,253
2022-07-31,Sutter,0.5,0,237,0,0,41,190,231
2022-07-31,Sutter,0.05,0,208,0,0,26,190,216
2022-07-31,Sutter,0.95,0,267,0,2,64,190,254
2022-08-07,Sutter,0.5,0,231,0,0,41,190,231
2022-08-07,Sutter,0.05,0,204,0,0,26,190,216
2022-08-07,Sutter,0.95,0,261,0,2,64,190,254
2022-08-14,Sutter,0.5,0,208,0,0,42,190,232
2022-08-14,Sutter,0.05,0,180,0,0,26,190,216
2022-08-14,Sutter,0.95,0,237,0,2,65,190,255
2022-08-21,Sutter,0.5,0,198,0,0,42,190,232
2022-08-21,Sutter,0.05,0,171,0,0,27,190,217
2022-08-21,Sutter,0.95,0,227,0,2,65,190,255
2022-08-28,Sutter,0.5,0,199,0,0,42,190,232
2022-08-28,Sutter,0.05,0,173,0,0,27,190,217
2022-08-28,Sutter,0.95,0,228,0,2,65,190,255
2022-09-04,Sutter,0.5,0,249,0,0,42,190,232
2022-09-04,Sutter,0.05,0,213,0,0,27,190,217
2022-09-04,Sutter,0.95,0,286,0,2,66,190,256
2022-09-11,Sutter,0.5,0,322,0,0,43,190,233
2022-09-11,Sutter,0.05,0,267,0,0,28,190,218
2022-09-11,Sutter,0.95,0,382,0,2,66,190,256
2022-09-18,Sutter,0.5,0,402,0,0,44,190,234
2022-09-18,Sutter,0.05,0,316,0,0,28,190,218
2022-09-18,Sutter,0.95,0,502,0,2,67,190,257
2022-09-25,Sutter,0.5,0,491,0,0,44,190,234
2022-09-25,Sutter,0.05,0,363,0,0,28,190,218
2022-09-25,Sutter,0.95,0,641,0,2,68,190,258
2022-10-02,Sutter,0.5,0,573,0,1,45,190,235
2022-10-02,Sutter,0.05,0,409,0,0,29,190,219
2022-10-02,Sutter,0.95,0,769,0,3,69,190,259
2022-10-09,Sutter,0.5,0,644,0,1,46,190,236
2022-10-09,Sutter,0.05,0,447,0,0,30,190,220
2022-10-09,Sutter,0.95,0,874,0,3,71,190,261
2022-10-16,Sutter,0.5,0,685,0,1,47,190,237
2022-10-16,Sutter,0.05,0,472,0,0,31,190,221
2022-10-16,Sutter,0.95,0,919.0499999999993,0,4,72,190,262
2022-10-23,Sutter,0.5,0,694,0,1,48,190,238
2022-10-23,Sutter,0.05,0,489,0,0,32,190,222
2022-10-23,Sutter,0.95,0,899,0,4,73,190,263
2022-10-30,Sutter,0.5,0,672,0,1,50,190,240
2022-10-30,Sutter,0.05,0,490,0,0,33,190,223
2022-10-30,Sutter,0.95,0,840,0,4,75,190,265
2022-11-06,Sutter,0.5,0,625,0,1,51,190,241
2022-11-06,Sutter,0.05,0,480,0,0,34,190,224
2022-11-06,Sutter,0.95,0,764,0,4,76,190,266
2022-11-13,Sutter,0.5,0,566,0,1,52,190,242
2022-11-13,Sutter,0.05,0,453,0,0,34.94999999999993,190,224.94999999999993
2022-11-13,Sutter,0.95,0,686,0,3,78,190,268
2022-11-20,Sutter,0.5,0,504,0,1,53,190,243
2022-11-20,Sutter,0.05,0,412,0,0,35,190,225
2022-11-20,Sutter,0.95,0,608,0,3,79,190,269
2022-11-27,Sutter,0.5,0,449,0,1,54,190,244
2022-11-27,Sutter,0.05,0,369,0,0,36,190,226
2022-11-27,Sutter,0.95,0,537,0,3,80,190,270
2021-12-19,Tehama,0.5,6,61,2,1,1,162,163
2021-12-19,Tehama,0.05,1,43,0,0,0,162,162
2021-12-19,Tehama,0.95,14,83,5,3,3,162,165
2021-12-26,Tehama,0.5,6,95,1,0,1,162,163
2021-12-26,Tehama,0.05,1,72,0,0,0,162,162
2021-12-26,Tehama,0.95,15,120,4,2,4,162,166
2022-01-02,Tehama,0.5,11,193,2,0,2,162,164
2022-01-02,Tehama,0.05,3,157,0,0,0,162,162
2022-01-02,Tehama,0.95,23,233,5,2,5,162,167
2022-01-09,Tehama,0.5,20,432,3,0,2,162,164
2022-01-09,Tehama,0.05,8,363.94999999999993,1,0,0,162,162
2022-01-09,Tehama,0.95,40,500,7,3,7,162,169
2022-01-16,Tehama,0.5,33.5,615,6,1,4,162,166
2022-01-16,Tehama,0.05,15,528,2,0,1,162,163
2022-01-16,Tehama,0.95,63,701,11,5,10,162,172
2022-01-23,Tehama,0.5,39,557,8,2,7,162,169
2022-01-23,Tehama,0.05,18,481,3,0,2,162,164
2022-01-23,Tehama,0.95,72,640,14,8,15,162,177
2022-01-30,Tehama,0.5,35,419,8,2,9,162,171
2022-01-30,Tehama,0.05,16,359,3,0,3,162,165
2022-01-30,Tehama,0.95,65,487,15,9,19,162,181
2022-02-06,Tehama,0.5,27,305,7,2,12,162,174
2022-02-06,Tehama,0.05,11,259,2,0,4,162,166
2022-02-06,Tehama,0.95,51,358,13,8,23,162,185
2022-02-13,Tehama,0.5,19,192,5,2,14,162,176
2022-02-13,Tehama,0.05,7,156,1,0,6,162,168
2022-02-13,Tehama,0.95,37,231,10,7,27,162,189
2022-02-20,Tehama,0.5,11,112,3,1,16,162,178
2022-02-20,Tehama,0.05,4,86,1,0,7,162,169
2022-02-20,Tehama,0.95,25,140,8,5,29,162,191
2022-02-27,Tehama,0.5,7,65,2,1,17,162,179
2022-02-27,Tehama,0.05,1,47,0,0,7.949999999999932,162,169.94999999999993
2022-02-27,Tehama,0.95,16,87,5,4,30,162,192
2022-03-06,Tehama,0.5,4,40,1,0,18,162,180
2022-03-06,Tehama,0.05,0,26,0,0,8,162,170
2022-03-06,Tehama,0.95,11,56,4,2.0499999999992724,31,162,193
2022-03-13,Tehama,0.5,3,24,1,0,18,162,180
2022-03-13,Tehama,0.05,0,14,0,0,8,162,170
2022-03-13,Tehama,0.95,8,36,3,2,31,162,193
2022-03-20,Tehama,0.5,1,15,0,0,18,162,180
2022-03-20,Tehama,0.05,0,8,0,0,8,162,170
2022-03-20,Tehama,0.95,5,25,2,1,32,162,194
2022-03-27,Tehama,0.5,0,12,0,0,18,162,180
2022-03-27,Tehama,0.05,0,6,0,0,9,162,171
2022-03-27,Tehama,0.95,3,20,1,1,32,162,194
2022-04-03,Tehama,0.5,0,9,0,0,19,162,181
2022-04-03,Tehama,0.05,0,4,0,0,9,162,171
2022-04-03,Tehama,0.95,3,15,1,1,32,162,194
2022-04-10,Tehama,0.5,0,9,0,0,19,162,181
2022-04-10,Tehama,0.05,0,4,0,0,9,162,171
2022-04-10,Tehama,0.95,3,15,1,1,32,162,194
2022-04-17,Tehama,0.5,0,10,0,0,19,162,181
2022-04-17,Tehama,0.05,0,5,0,0,9,162,171
2022-04-17,Tehama,0.95,2,17,1,0,32,162,194
2022-04-24,Tehama,0.5,0,13,0,0,19,162,181
2022-04-24,Tehama,0.05,0,8,0,0,9,162,171
2022-04-24,Tehama,0.95,3,20,1,0,32,162,194
2022-05-01,Tehama,0.5,0,18,0,0,19,162,181
2022-05-01,Tehama,0.05,0,11,0,0,9,162,171
2022-05-01,Tehama,0.95,3,26,1,1,32,162,194
2022-05-08,Tehama,0.5,0,24,0,0,19,162,181
2022-05-08,Tehama,0.05,0,15,0,0,9,162,171
2022-05-08,Tehama,0.95,3,33,1,1,32,162,194
2022-05-15,Tehama,0.5,1,33,0,0,19,162,181
2022-05-15,Tehama,0.05,0,23,0,0,9,162,171
2022-05-15,Tehama,0.95,4,44,1,1,32,162,194
2022-05-22,Tehama,0.5,1,48,0,0,19,162,181
2022-05-22,Tehama,0.05,0,35,0,0,9,162,171
2022-05-22,Tehama,0.95,4,62.04999999999927,1,1,33,162,195
2022-05-29,Tehama,0.5,1,64,0,0,19,162,181
2022-05-29,Tehama,0.05,0,49,0,0,9,162,171
2022-05-29,Tehama,0.95,5,81,1,1,33,162,195
2022-06-05,Tehama,0.5,2,80,0,0,19,162,181
2022-06-05,Tehama,0.05,0,64,0,0,9,162,171
2022-06-05,Tehama,0.95,7,100,2,1,33,162,195
2022-06-12,Tehama,0.5,2,90,0,0,20,162,182
2022-06-12,Tehama,0.05,0,72,0,0,10,162,172
2022-06-12,Tehama,0.95,8,110,2,1,33,162,195
2022-06-19,Tehama,0.5,2,98,0,0,20,162,182
2022-06-19,Tehama,0.05,0,79,0,0,10,162,172
2022-06-19,Tehama,0.95,8,119,2,2,34,162,196
2022-06-26,Tehama,0.5,3,103,0,0,20,162,182
2022-06-26,Tehama,0.05,0,83,0,0,10,162,172
2022-06-26,Tehama,0.95,9,125,2,2,34,162,196
2022-07-03,Tehama,0.5,3,121,0,0,21,162,183
2022-07-03,Tehama,0.05,0,100,0,0,10,162,172
2022-07-03,Tehama,0.95,9,145,2,2,35,162,197
2022-07-10,Tehama,0.5,4,126,1,0,21,162,183
2022-07-10,Tehama,0.05,0,104,0,0,11,162,173
2022-07-10,Tehama,0.95,10,151,2,2,35,162,197
2022-07-17,Tehama,0.5,4,119,1,0,21.5,162,183.5
2022-07-17,Tehama,0.05,0,98,0,0,11,162,173
