date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death,Rt
2022-04-18,Fresno,0.95,61,1195.0499999999993,11,6,0,2760,2766,0.9894991147679457
2022-04-25,Fresno,0.5,40,421,5,2,0,2764,2766,1.063767959774137
2022-04-25,Fresno,0.05,26,90,2,0,0,2764,2764,1.063767959774137
2022-04-25,Fresno,0.95,56,1221,10,5,0,2764,2769,1.063767959774137
2022-05-02,Fresno,0.5,40,442,5,2,0,2767,2769,1.1710848495496533
2022-05-02,Fresno,0.05,26,94,2,0,0,2767,2767,1.1710848495496533
2022-05-02,Fresno,0.95,55,1272,9,5,0,2767,2772,1.1710848495496533
2022-05-09,Fresno,0.5,43,543,5,2,0,2770,2772,1.2197808870530584
2022-05-09,Fresno,0.05,29,115,2,0,0,2770,2770,1.2197808870530584
2022-05-09,Fresno,0.95,59,1511,9,5,0,2770,2775,1.2197808870530584
2022-05-16,Fresno,0.5,50,669,5,2,0,2771,2773,1.2507706299055898
2022-05-16,Fresno,0.05,35,146.94999999999993,2,0,0,2771,2771,1.2507706299055898
2022-05-16,Fresno,0.95,68,1873.0499999999993,9,5,0,2771,2776,1.2507706299055898
2022-05-23,Fresno,0.5,63,852,6,2,0,2773,2775,1.2124639200952116
2022-05-23,Fresno,0.05,45,191,2,0,0,2773,2773,1.2124639200952116
2022-05-23,Fresno,0.95,84,2454.0499999999993,11,5,0,2773,2778,1.2124639200952116
2022-05-30,Fresno,0.5,78,1070,7,3,0,2775,2778,1.181345644895222
2022-05-30,Fresno,0.05,58,232,3,0,0,2775,2775,1.181345644895222
2022-05-30,Fresno,0.95,101,3027.149999999998,13,6,0,2775,2781,1.181345644895222
2022-06-06,Fresno,0.5,95,1281,9,3,0,2781,2784,1.1489083760163366
2022-06-06,Fresno,0.05,72,278.94999999999993,4,1,0,2781,2782,1.1489083760163366
2022-06-06,Fresno,0.95,121,3634.0999999999985,15,7,0,2781,2788,1.1489083760163366
2022-06-13,Fresno,0.5,112.5,1492.5,11,4,0,2783,2787,1.1436708900236572
2022-06-13,Fresno,0.05,87,317,5,1,0,2783,2784,1.1436708900236572
2022-06-13,Fresno,0.95,141,4194.199999999997,17,8,0,2783,2791,1.1436708900236572
2022-06-20,Fresno,0.5,129,1739.5,12,4,0,2787,2791,1.1345789866325984
2022-06-20,Fresno,0.05,101,374,6,1,0,2787,2788,1.1345789866325984
2022-06-20,Fresno,0.95,160,4891,19,9,0,2787,2796,1.1345789866325984
2022-06-27,Fresno,0.5,148,1934,14,5,0,2790,2795,1.1136946258701992
2022-06-27,Fresno,0.05,118,401,8,2,0,2790,2792,1.1136946258701992
2022-06-27,Fresno,0.95,183,5597.049999999999,21,10,0,2790,2800,1.1136946258701992
2022-07-04,Fresno,0.5,169,2222,16,6,0,2792,2798,1.1256514507952513
2022-07-04,Fresno,0.05,135,464.94999999999993,9,2,0,2792,2794,1.1256514507952513
2022-07-04,Fresno,0.95,206,6436.349999999995,23,11,0,2792,2803,1.1256514507952513
2022-07-11,Fresno,0.5,190,2528,18,7,0,2798,2805,1.1076936684315597
2022-07-11,Fresno,0.05,155,558,11,3,0,2798,2801,1.1076936684315597
2022-07-11,Fresno,0.95,230,7121.149999999998,26,12,0,2798,2810,1.1076936684315597
2022-07-18,Fresno,0.5,212,2818.5,20,7,0,2805,2812,1.0521112480963783
2022-07-18,Fresno,0.05,172,588.9499999999999,12,3,0,2805,2808,1.0521112480963783
2022-07-18,Fresno,0.95,257,7859.149999999998,29,13,0,2805,2818,1.0521112480963783
2022-07-25,Fresno,0.5,229,2861.5,22,8,0,2814,2822,0.9850827765927976
2022-07-25,Fresno,0.05,188,619.9499999999999,14,4,0,2814,2818,0.9850827765927976
2022-07-25,Fresno,0.95,274,8212.199999999997,31,14,0,2814,2828,0.9850827765927976
2022-08-01,Fresno,0.5,231,2878,22,9,0,2820,2829,0.9151434687938822
2022-08-01,Fresno,0.05,189,603.8499999999998,14,4,0,2820,2824,0.9151434687938822
2022-08-01,Fresno,0.95,276,8051.249999999996,32,15,0,2820,2835,0.9151434687938822
2022-08-08,Fresno,0.5,217,2565.5,21,9,0,2829,2838,0.8832463640817119
2022-08-08,Fresno,0.05,177,551,13,4,0,2829,2833,0.8832463640817119
2022-08-08,Fresno,0.95,261,7054.249999999996,30,14,0,2829,2843,0.8832463640817119
2022-08-15,Fresno,0.5,194,2222.5,19,8,0,2837,2845,0.9540613896046026
2022-08-15,Fresno,0.05,158,470,12,4,0,2837,2841,0.9540613896046026
2022-08-15,Fresno,0.95,236,6233.0999999999985,28,14,0,2837,2851,0.9540613896046026
2022-08-22,Fresno,0.5,177,2088,17,7,0,2843,2850,0.985583581489528
2022-08-22,Fresno,0.05,142,434,10,3,0,2843,2846,0.985583581489528
2022-08-22,Fresno,0.95,217,6100,26,13,0,2843,2856,0.985583581489528
2022-08-29,Fresno,0.5,172,2058,17,7,0,2848,2855,0.962558204257199
2022-08-29,Fresno,0.05,138,457.94999999999993,10,3,0,2848,2851,0.962558204257199
2022-08-29,Fresno,0.95,208,5835.249999999996,24,12,0,2848,2860,0.962558204257199
2022-09-05,Fresno,0.5,166,2032.5,16,6,0,2851,2857,0.8845202839880523
2022-09-05,Fresno,0.05,133,416,9,3,0,2851,2854,0.8845202839880523
2022-09-05,Fresno,0.95,203,5756.349999999995,24,12,0,2851,2863,0.8845202839880523
2022-09-12,Fresno,0.5,152,1770,15,6,0,2861,2867,0.8208709235338647
2022-09-12,Fresno,0.05,121,379,9,2,0,2861,2863,0.8208709235338647
2022-09-12,Fresno,0.95,188,5024.049999999999,23,11,0,2861,2872,0.8208709235338647
2022-09-19,Fresno,0.5,130,1410,13,6,0,2867,2873,0.801171807586248
2022-09-19,Fresno,0.05,101,303.94999999999993,7,2,0,2867,2869,0.801171807586248
2022-09-19,Fresno,0.95,163,4087.2499999999964,20,10,0,2867,2877,0.801171807586248
2022-09-26,Fresno,0.5,106,1133,11,5,0,2874,2879,0.8356729313014848
2022-09-26,Fresno,0.05,81,237,6,2,0,2874,2876,0.8356729313014848
2022-09-26,Fresno,0.95,134,3148,17,9,0,2874,2883,0.8356729313014848
2022-10-03,Fresno,0.5,87,933,9,4,0,2877,2881,0.857788709983911
2022-10-03,Fresno,0.05,65,201,4,1,0,2877,2878,0.857788709983911
2022-10-03,Fresno,0.95,112,2736.2999999999956,15,8,0,2877,2885,0.857788709983911
2022-10-10,Fresno,0.5,73,824,7,3,0,2879,2882,0.9286131802987844
2022-10-10,Fresno,0.05,54,186.94999999999993,3,1,0,2879,2880,0.9286131802987844
2022-10-10,Fresno,0.95,94,2299.0499999999993,12,7,0,2879,2886,0.9286131802987844
2022-10-17,Fresno,0.5,65,768,6,3,0,2883,2886,0.9584168278577848
2022-10-17,Fresno,0.05,48,169,3,0,0,2883,2883,0.9584168278577848
2022-10-17,Fresno,0.95,86,2180.0999999999985,11,6,0,2883,2889,0.9584168278577848
2022-10-24,Fresno,0.5,62,734,6,2,0,2883,2885,0.9756698244936751
2022-10-24,Fresno,0.05,43,161,2,0,0,2883,2883,0.9756698244936751
2022-10-24,Fresno,0.95,83,2115.149999999998,11,5,0,2883,2888,0.9756698244936751
2022-10-31,Fresno,0.5,60,709.5,6,2,0,2883,2885,1.0035405312884667
2022-10-31,Fresno,0.05,41,153,2,0,0,2883,2883,1.0035405312884667
2022-10-31,Fresno,0.95,81,2083.2499999999964,10,5,0,2883,2888,1.0035405312884667
2021-12-20,Glenn,0.5,1,23,0,0,0,38,38,1.5958829991056718
2021-12-20,Glenn,0.05,0,12,0,0,0,38,38,1.5958829991056718
2021-12-20,Glenn,0.95,5,37,0,2,0,38,40,1.5958829991056718
2021-12-27,Glenn,0.5,2,47,0,0,0,38,38,1.6133776579310848
2021-12-27,Glenn,0.05,0,30,0,0,0,38,38,1.6133776579310848
2021-12-27,Glenn,0.95,9,66,0,1,0,38,39,1.6133776579310848
2022-01-03,Glenn,0.5,4,96,0,0,0,38,38,1.6490756805446956
2022-01-03,Glenn,0.05,0,71,0,0,0,38,38,1.6490756805446956
2022-01-03,Glenn,0.95,15,125,0,1,0,38,39,1.6490756805446956
2022-01-10,Glenn,0.5,7,202,0,0,0,39,39,1.2591740946594863
2022-01-10,Glenn,0.05,0,159,0,0,0,39,39,1.2591740946594863
2022-01-10,Glenn,0.95,27,248,0,2,0,39,41,1.2591740946594863
2022-01-17,Glenn,0.5,10,288,0,0,0,39,39,0.9714262319609168
2022-01-17,Glenn,0.05,1,233,0,0,0,39,39,0.9714262319609168
2022-01-17,Glenn,0.95,41,347,0,3,0,39,42,0.9714262319609168
2022-01-24,Glenn,0.5,11,263,0,1,0,41,42,0.8288714205993732
2022-01-24,Glenn,0.05,0,213,0,0,0,41,41,0.8288714205993732
2022-01-24,Glenn,0.95,43,317,0,4,0,41,45,0.8288714205993732
2022-01-31,Glenn,0.5,9,184,0,1,0,41,42,0.7290541559712067
2022-01-31,Glenn,0.05,0,146,0,0,0,41,41,0.7290541559712067
2022-01-31,Glenn,0.95,35,228,0,4,0,41,45,0.7290541559712067
2022-02-07,Glenn,0.5,6,110,0,0,0,41,41,0.6775949922092339
2022-02-07,Glenn,0.05,0,82.94999999999993,0,0,0,41,41,0.6775949922092339
2022-02-07,Glenn,0.95,23,140,0,3,0,41,44,0.6775949922092339
2022-02-14,Glenn,0.5,3,60,0,0,0,42,42,0.699045088133982
2022-02-14,Glenn,0.05,0,41,0,0,0,42,42,0.699045088133982
2022-02-14,Glenn,0.95,14,82,0,3,0,42,45,0.699045088133982
2022-02-21,Glenn,0.5,2,34,0,0,0,42,42,0.7594625766243916
2022-02-21,Glenn,0.05,0,20,0,0,0,42,42,0.7594625766243916
2022-02-21,Glenn,0.95,8,49,0,2,0,42,44,0.7594625766243916
2022-02-28,Glenn,0.5,1,21,0,0,0,42,42,0.8124174551208083
2022-02-28,Glenn,0.05,0,11,0,0,0,42,42,0.8124174551208083
2022-02-28,Glenn,0.95,5,33,0,1,0,42,43,0.8124174551208083
2022-03-07,Glenn,0.5,0,15,0,0,0,42,42,0.8275731080555404
2022-03-07,Glenn,0.05,0,7,0,0,0,42,42,0.8275731080555404
2022-03-07,Glenn,0.95,3,24,0,1,0,42,43,0.8275731080555404
2022-03-14,Glenn,0.5,0,10,0,0,0,42,42,0.8259950906665352
2022-03-14,Glenn,0.05,0,5,0,0,0,42,42,0.8259950906665352
2022-03-14,Glenn,0.95,2,19,0,1,0,42,43,0.8259950906665352
2022-03-21,Glenn,0.5,0,7,0,0,0,42,42,0.8375234305827484
2022-03-21,Glenn,0.05,0,3,0,0,0,42,42,0.8375234305827484
2022-03-21,Glenn,0.95,2,13,0,1,0,42,43,0.8375234305827484
2022-03-28,Glenn,0.5,0,5,0,0,0,42,42,0.860300727855997
2022-03-28,Glenn,0.05,0,2,0,0,0,42,42,0.860300727855997
2022-03-28,Glenn,0.95,1,10,0,0,0,42,42,0.860300727855997
2022-04-04,Glenn,0.5,0,4,0,0,0,42,42,0.9192899394187286
2022-04-04,Glenn,0.05,0,1,0,0,0,42,42,0.9192899394187286
2022-04-04,Glenn,0.95,1,8,0,0,0,42,42,0.9192899394187286
2022-04-11,Glenn,0.5,0,4,0,0,0,42,42,1.0121539673119377
2022-04-11,Glenn,0.05,0,1,0,0,0,42,42,1.0121539673119377
2022-04-11,Glenn,0.95,1,8,0,0,0,42,42,1.0121539673119377
2022-04-18,Glenn,0.5,0,4,0,0,0,42,42,1.1095747324834053
2022-04-18,Glenn,0.05,0,1,0,0,0,42,42,1.1095747324834053
2022-04-18,Glenn,0.95,1,7,0,0,0,42,42,1.1095747324834053
2022-04-25,Glenn,0.5,0,4,0,0,0,42,42,1.2000173298907828
2022-04-25,Glenn,0.05,0,1,0,0,0,42,42,1.2000173298907828
2022-04-25,Glenn,0.95,1,8,0,0,0,42,42,1.2000173298907828
2022-05-02,Glenn,0.5,0,6,0,0,0,42,42,1.2550411082155473
2022-05-02,Glenn,0.05,0,2,0,0,0,42,42,1.2550411082155473
2022-05-02,Glenn,0.95,1,11,0,0,0,42,42,1.2550411082155473
2022-05-09,Glenn,0.5,0,9,0,0,0,42,42,1.319485251514457
2022-05-09,Glenn,0.05,0,4,0,0,0,42,42,1.319485251514457
2022-05-09,Glenn,0.95,1,15,0,0,0,42,42,1.319485251514457
2022-05-16,Glenn,0.5,0,14,0,0,0,42,42,1.2653388313622924
2022-05-16,Glenn,0.05,0,8,0,0,0,42,42,1.2653388313622924
2022-05-16,Glenn,0.95,2,22,0,0,0,42,42,1.2653388313622924
2022-05-23,Glenn,0.5,0,22,0,0,0,42,42,1.173423224553153
2022-05-23,Glenn,0.05,0,14,0,0,0,42,42,1.173423224553153
2022-05-23,Glenn,0.95,2,31,0,0,0,42,42,1.173423224553153
2022-05-30,Glenn,0.5,0,31,0,0,0,42,42,1.0861817969120038
2022-05-30,Glenn,0.05,0,20,0,0,0,42,42,1.0861817969120038
2022-05-30,Glenn,0.95,3,42,0,1,0,42,43,1.0861817969120038
2022-06-06,Glenn,0.5,1,36,0,0,0,42,42,0.9939588987195171
2022-06-06,Glenn,0.05,0,25,0,0,0,42,42,0.9939588987195171
2022-06-06,Glenn,0.95,4,49,0,1,0,42,43,0.9939588987195171
2022-06-13,Glenn,0.5,1,37,0,0,0,42,42,0.9545965112779289
2022-06-13,Glenn,0.05,0,26,0,0,0,42,42,0.9545965112779289
2022-06-13,Glenn,0.95,4,49,0,1,0,42,43,0.9545965112779289
2022-06-20,Glenn,0.5,1,34,0,0,0,42,42,0.949490119156781
2022-06-20,Glenn,0.05,0,24,0,0,0,42,42,0.949490119156781
2022-06-20,Glenn,0.95,4,46,0,1,0,42,43,0.949490119156781
2022-06-27,Glenn,0.5,0,31,0,0,0,42,42,1.0235612673614825
2022-06-27,Glenn,0.05,0,22,0,0,0,42,42,1.0235612673614825
2022-06-27,Glenn,0.95,3,42,0,1,0,42,43,1.0235612673614825
2022-07-04,Glenn,0.5,0,32,0,0,0,42,42,1.0517180524604903
2022-07-04,Glenn,0.05,0,22,0,0,0,42,42,1.0517180524604903
2022-07-04,Glenn,0.95,3,43,0,1,0,42,43,1.0517180524604903
2022-07-11,Glenn,0.5,1,34,0,0,0,42,42,0.9874035982221108
2022-07-11,Glenn,0.05,0,24,0,0,0,42,42,0.9874035982221108
2022-07-11,Glenn,0.95,4,46,0,1,0,42,43,0.9874035982221108
2022-07-18,Glenn,0.5,1,34,0,0,0,42,42,0.9377727202414511
2022-07-18,Glenn,0.05,0,24,0,0,0,42,42,0.9377727202414511
2022-07-18,Glenn,0.95,4,46,0,1,0,42,43,0.9377727202414511
2022-07-25,Glenn,0.5,0,31,0,0,0,42,42,0.9145688744976836
2022-07-25,Glenn,0.05,0,21,0,0,0,42,42,0.9145688744976836
2022-07-25,Glenn,0.95,3,43,0,1,0,42,43,0.9145688744976836
2022-08-01,Glenn,0.5,0,27,0,0,0,42,42,0.9205818992686354
2022-08-01,Glenn,0.05,0,18,0,0,0,42,42,0.9205818992686354
2022-08-01,Glenn,0.95,3,37,0,1,0,42,43,0.9205818992686354
2022-08-08,Glenn,0.5,0,23,0,0,0,42,42,0.9579389770461109
2022-08-08,Glenn,0.05,0,15,0,0,0,42,42,0.9579389770461109
2022-08-08,Glenn,0.95,3,34,0,1,0,42,43,0.9579389770461109
2022-08-15,Glenn,0.5,0,22,0,0,0,42,42,0.9676200776792603
2022-08-15,Glenn,0.05,0,14,0,0,0,42,42,0.9676200776792603
2022-08-15,Glenn,0.95,3,31,0,1,0,42,43,0.9676200776792603
2022-08-22,Glenn,0.5,0,20,0,0,0,42,42,0.9388847406537313
2022-08-22,Glenn,0.05,0,12,0,0,0,42,42,0.9388847406537313
2022-08-22,Glenn,0.95,2,30,0,1,0,42,43,0.9388847406537313
2022-08-29,Glenn,0.5,0,18,0,0,0,42,42,0.9009872987059622
2022-08-29,Glenn,0.05,0,11,0,0,0,42,42,0.9009872987059622
2022-08-29,Glenn,0.95,2,27,0,1,0,42,43,0.9009872987059622
2022-09-05,Glenn,0.5,0,16,0,0,0,42,42,0.916183871245658
2022-09-05,Glenn,0.05,0,9,0,0,0,42,42,0.916183871245658
2022-09-05,Glenn,0.95,2,23,0,1,0,42,43,0.916183871245658
2022-09-12,Glenn,0.5,0,13,0,0,0,42,42,0.897989835744029
2022-09-12,Glenn,0.05,0,7.949999999999932,0,0,0,42,42,0.897989835744029
2022-09-12,Glenn,0.95,2,21,0,0,0,42,42,0.897989835744029
2022-09-19,Glenn,0.5,0,11,0,0,0,42,42,0.8897433082235414
2022-09-19,Glenn,0.05,0,6,0,0,0,42,42,0.8897433082235414
2022-09-19,Glenn,0.95,2,19,0,0,0,42,42,0.8897433082235414
2022-09-26,Glenn,0.5,0,10,0,0,0,42,42,0.9267511397857953
2022-09-26,Glenn,0.05,0,4,0,0,0,42,42,0.9267511397857953
2022-09-26,Glenn,0.95,1,16,0,0,0,42,42,0.9267511397857953
2022-10-03,Glenn,0.5,0,8,0,0,0,42,42,0.9954948711112657
2022-10-03,Glenn,0.05,0,4,0,0,0,42,42,0.9954948711112657
2022-10-03,Glenn,0.95,1,14,0,0,0,42,42,0.9954948711112657
2022-10-10,Glenn,0.5,0,8,0,0,0,42,42,1.0914343496929029
2022-10-10,Glenn,0.05,0,4,0,0,0,42,42,1.0914343496929029
2022-10-10,Glenn,0.95,1,13,0,0,0,42,42,1.0914343496929029
2022-10-17,Glenn,0.5,0,9,0,0,0,42,42,1.2431197580641657
2022-10-17,Glenn,0.05,0,4,0,0,0,42,42,1.2431197580641657
2022-10-17,Glenn,0.95,1,15,0,0,0,42,42,1.2431197580641657
2022-10-24,Glenn,0.5,0,13,0,0,0,42,42,1.3508171470552615
2022-10-24,Glenn,0.05,0,7,0,0,0,42,42,1.3508171470552615
2022-10-24,Glenn,0.95,2,20,0,0,0,42,42,1.3508171470552615
2022-10-31,Glenn,0.5,0,21,0,0,0,42,42,1.3779565228131694
2022-10-31,Glenn,0.05,0,12,0,0,0,42,42,1.3779565228131694
2022-10-31,Glenn,0.95,2,32,0,0,0,42,42,1.3779565228131694
2021-12-20,Humboldt,0.5,10,190,2,1,0,119,120,3.2310168107160546
2021-12-20,Humboldt,0.05,2,155,0,0,0,119,119,3.2310168107160546
2021-12-20,Humboldt,0.95,22,228,6,3,0,119,122,3.2310168107160546
2021-12-27,Humboldt,0.5,13,482,2,0,0,120,120,2.348637245217669
2021-12-27,Humboldt,0.05,4,422,0,0,0,120,120,2.348637245217669
2021-12-27,Humboldt,0.95,29,545,6,2,0,120,122,2.348637245217669
2022-01-03,Humboldt,0.5,26,888,4,1,0,121,122,2.0834629565703757
2022-01-03,Humboldt,0.05,10,799,1,0,0,121,121,2.0834629565703757
2022-01-03,Humboldt,0.95,52,981,9,3,0,121,124,2.0834629565703757
2022-01-10,Humboldt,0.5,43,1342,6,2,0,122,124,1.1297467728841064
2022-01-10,Humboldt,0.05,19,1218,2,0,0,122,122,1.1297467728841064
2022-01-10,Humboldt,0.95,84,1460,14,5,0,122,127,1.1297467728841064
2022-01-17,Humboldt,0.5,55,1132,9,3,0,127,130,0.9849304783783468
2022-01-17,Humboldt,0.05,25,1030,3,0,0,127,127,0.9849304783783468
2022-01-17,Humboldt,0.95,105,1229,19,7,0,127,134,0.9849304783783468
2022-01-24,Humboldt,0.5,55,898,10,3,0,128,131,0.7215222638223704
2022-01-24,Humboldt,0.05,25,815,4,1,0,128,129,0.7215222638223704
2022-01-24,Humboldt,0.95,104,984,20,8,0,128,136,0.7215222638223704
2022-01-31,Humboldt,0.5,47,608,9,3,0,131,134,0.7331157736399725
2022-01-31,Humboldt,0.05,21,543,3,1,0,131,132,0.7331157736399725
2022-01-31,Humboldt,0.95,89,680,19,8,0,131,139,0.7331157736399725
2022-02-07,Humboldt,0.5,38,468,8,3,0,134,137,0.6166817893135246
2022-02-07,Humboldt,0.05,17,413,3,0,0,134,134,0.6166817893135246
2022-02-07,Humboldt,0.95,73,527,16,7,0,134,141,0.6166817893135246
2022-02-14,Humboldt,0.5,29,325,6,2,0,135,137,0.5035614559501898
2022-02-14,Humboldt,0.05,12,280,2,0,0,135,135,0.5035614559501898
2022-02-14,Humboldt,0.95,57,372,13,6,0,135,141,0.5035614559501898
2022-02-21,Humboldt,0.5,21,197,4,2,0,135,137,0.5509932696038663
2022-02-21,Humboldt,0.05,8,164,1,0,0,135,135,0.5509932696038663
2022-02-21,Humboldt,0.95,42,234,10,5,0,135,140,0.5509932696038663
2022-02-28,Humboldt,0.5,15,145,3,1,0,138,139,0.4369746974190205
2022-02-28,Humboldt,0.05,4,118,0,0,0,138,138,0.4369746974190205
2022-02-28,Humboldt,0.95,32,175,8,4,0,138,142,0.4369746974190205
2022-03-07,Humboldt,0.5,10,87,2,1,0,139,140,0.44276600376091385
2022-03-07,Humboldt,0.05,2,66,0,0,0,139,139,0.44276600376091385
2022-03-07,Humboldt,0.95,22,110,6,3,0,139,142,0.44276600376091385
2022-03-14,Humboldt,0.5,6,57,1,1,0,142,143,0.42287287103402854
2022-03-14,Humboldt,0.05,1,42,0,0,0,142,142,0.42287287103402854
2022-03-14,Humboldt,0.95,16,76,4,3,0,142,145,0.42287287103402854
2022-03-21,Humboldt,0.5,5,38,1,0,0,143,143,0.5214157210590042
2022-03-21,Humboldt,0.05,1,26,0,0,0,143,143,0.5214157210590042
2022-03-21,Humboldt,0.95,11,52,3,2,0,143,145,0.5214157210590042
2022-03-28,Humboldt,0.5,3,31,1,0,0,144,144,0.6992339286062595
2022-03-28,Humboldt,0.05,0,21,0,0,0,144,144,0.6992339286062595
2022-03-28,Humboldt,0.95,9,44,3,2,0,144,146,0.6992339286062595
2022-04-04,Humboldt,0.5,2,32,0,0,0,144,144,1.2857554430557114
2022-04-04,Humboldt,0.05,0,21,0,0,0,144,144,1.2857554430557114
2022-04-04,Humboldt,0.95,7,44,2,1,0,144,145,1.2857554430557114
2022-04-11,Humboldt,0.5,2,50,0,0,0,144,144,1.9103590463520348
2022-04-11,Humboldt,0.05,0,37,0,0,0,144,144,1.9103590463520348
2022-04-11,Humboldt,0.95,7,66,2,1,0,144,145,1.9103590463520348
2022-04-18,Humboldt,0.5,3,100,0,0,0,145,145,1.8251644468036163
2022-04-18,Humboldt,0.05,0,80,0,0,0,145,145,1.8251644468036163
2022-04-18,Humboldt,0.95,9,123,2,1,0,145,146,1.8251644468036163
2022-04-25,Humboldt,0.5,5,165,1,0,0,146,146,1.7290415851237144
2022-04-25,Humboldt,0.05,1,140,0,0,0,146,146,1.7290415851237144
2022-04-25,Humboldt,0.95,13,193,3,1,0,146,147,1.7290415851237144
2022-05-02,Humboldt,0.5,8,250,1,0,0,146,146,1.2896415385250513
2022-05-02,Humboldt,0.05,2,218,0,0,0,146,146,1.2896415385250513
2022-05-02,Humboldt,0.95,18,285,4,2,0,146,148,1.2896415385250513
2022-05-09,Humboldt,0.5,11,273,2,1,0,146,147,1.122387020610633
2022-05-09,Humboldt,0.05,3,239,0,0,0,146,146,1.122387020610633
2022-05-09,Humboldt,0.95,23,311,5,2,0,146,148,1.122387020610633
2022-05-16,Humboldt,0.5,12,269,2,1,0,146,147,0.9730804530441615
2022-05-16,Humboldt,0.05,3,236,0,0,0,146,146,0.9730804530441615
2022-05-16,Humboldt,0.95,26,303,6,3,0,146,149,0.9730804530441615
2022-05-23,Humboldt,0.5,12,244,2,1,0,147,148,0.8328191573333048
2022-05-23,Humboldt,0.05,4,214,0,0,0,147,147,0.8328191573333048
2022-05-23,Humboldt,0.95,26,278,6,3,0,147,150,0.8328191573333048
2022-05-30,Humboldt,0.5,11,203,2,1,0,148,149,1.1626036533047388
2022-05-30,Humboldt,0.05,3,175,0,0,0,148,148,1.1626036533047388
2022-05-30,Humboldt,0.95,24,235,5,3,0,148,151,1.1626036533047388
2022-06-06,Humboldt,0.5,11,253,2,1,0,148,149,1.0650181690399603
2022-06-06,Humboldt,0.05,3,219,0,0,0,148,148,1.0650181690399603
2022-06-06,Humboldt,0.95,24,289,5,3,0,148,151,1.0650181690399603
2022-06-13,Humboldt,0.5,12,263,2,1,0,149,150,1.0707466083572355
2022-06-13,Humboldt,0.05,4,230,0,0,0,149,149,1.0707466083572355
2022-06-13,Humboldt,0.95,26,297,6,3,0,149,152,1.0707466083572355
2022-06-20,Humboldt,0.5,12,272,2,1,0,149,150,0.969211386978803
2022-06-20,Humboldt,0.05,4,241,0,0,0,149,149,0.969211386978803
2022-06-20,Humboldt,0.95,27,306,6,3,0,149,152,0.969211386978803
2022-06-27,Humboldt,0.5,12,255,2,1,0,149,150,0.8138633749162478
2022-06-27,Humboldt,0.05,4,225,0,0,0,149,149,0.8138633749162478
2022-06-27,Humboldt,0.95,26,287,6,3,0,149,152,0.8138633749162478
2022-07-04,Humboldt,0.5,12,208,2,1,0,149,150,1.2048813340042452
2022-07-04,Humboldt,0.05,3,181,0,0,0,149,149,1.2048813340042452
2022-07-04,Humboldt,0.95,25,237,6,3,0,149,152,1.2048813340042452
2022-07-11,Humboldt,0.5,12,278,2,1,0,151,152,1.0642285585924236
2022-07-11,Humboldt,0.05,3,247,0,0,0,151,151,1.0642285585924236
2022-07-11,Humboldt,0.95,26,310,6,3,0,151,154,1.0642285585924236
2022-07-18,Humboldt,0.5,13,283,2,1,0,152,153,0.8645336793340199
2022-07-18,Humboldt,0.05,4,251,0,0,0,152,152,0.8645336793340199
2022-07-18,Humboldt,0.95,27,317,6,3,0,152,155,0.8645336793340199
2022-07-25,Humboldt,0.5,12,237,2,1,0,152,153,0.904599897104695
2022-07-25,Humboldt,0.05,4,208,0,0,0,152,152,0.904599897104695
2022-07-25,Humboldt,0.95,27,267,6,3,0,152,155,0.904599897104695
2022-08-01,Humboldt,0.5,12,221,2,1,0,154,155,0.8792534102792392
2022-08-01,Humboldt,0.05,3,193,0,0,0,154,154,0.8792534102792392
2022-08-01,Humboldt,0.95,25,250,6,3,0,154,157,0.8792534102792392
2022-08-08,Humboldt,0.5,11,202,2,1,0,154,155,0.8247493701458851
2022-08-08,Humboldt,0.05,3,176,0,0,0,154,154,0.8247493701458851
2022-08-08,Humboldt,0.95,23,231,5,3,0,154,157,0.8247493701458851
2022-08-15,Humboldt,0.5,10,175,2,1,0,155,156,0.7825356047890367
2022-08-15,Humboldt,0.05,3,151,0,0,0,155,155,0.7825356047890367
2022-08-15,Humboldt,0.95,21,201,5,3,0,155,158,0.7825356047890367
2022-08-22,Humboldt,0.5,9,147,2,1,0,155,156,0.7628749534886936
2022-08-22,Humboldt,0.05,2,125,0,0,0,155,155,0.7628749534886936
2022-08-22,Humboldt,0.95,20,171,5,3,0,155,158,0.7628749534886936
2022-08-29,Humboldt,0.5,7,123,1,1,0,156,157,0.814446505397926
2022-08-29,Humboldt,0.05,2,104,0,0,0,156,156,0.814446505397926
2022-08-29,Humboldt,0.95,17,145,4,2,0,156,158,0.814446505397926
2022-09-05,Humboldt,0.5,6,113,1,0,0,156,156,0.8649277437999453
2022-09-05,Humboldt,0.05,1,94,0,0,0,156,156,0.8649277437999453
2022-09-05,Humboldt,0.95,16,133,4,2,0,156,158,0.8649277437999453
2022-09-12,Humboldt,0.5,6,107,1,0,0,157,157,0.9085848017374454
2022-09-12,Humboldt,0.05,1,89,0,0,0,157,157,0.9085848017374454
2022-09-12,Humboldt,0.95,14,127,3,2,0,157,159,0.9085848017374454
2022-09-19,Humboldt,0.5,5,104,1,0,0,157,157,0.8866578839531496
2022-09-19,Humboldt,0.05,1,86,0,0,0,157,157,0.8866578839531496
2022-09-19,Humboldt,0.95,13,123,3,2,0,157,159,0.8866578839531496
2022-09-26,Humboldt,0.5,5,95,1,0,0,157,157,0.8649834308533686
