date,county,quantile,hosp_census_with_covid,cases,icu,death,cum_death,prev_cum_est_deaths,total_cum_death,Rt
2022-07-06,Contra Costa,0.05,68,1250,7,3,0,1358,1361,1.0623422274116976
2022-07-06,Contra Costa,0.95,123,5926.0999999999985,20,14,0,1358,1372,1.0623422274116976
2022-07-13,Contra Costa,0.5,97,3213.5,13,8,0,1370,1378,1.0769138012382684
2022-07-13,Contra Costa,0.05,71,1310,7,3,0,1370,1373,1.0769138012382684
2022-07-13,Contra Costa,0.95,129,6253.049999999999,21,14,0,1370,1384,1.0769138012382684
2022-07-20,Contra Costa,0.5,103,3362,14,8,0,1378,1386,1.0156495841463244
2022-07-20,Contra Costa,0.05,76,1415,8,3,0,1378,1381,1.0156495841463244
2022-07-20,Contra Costa,0.95,135,6632.449999999993,22,15,0,1378,1393,1.0156495841463244
2022-07-27,Contra Costa,0.5,107,3393,15,9,0,1383,1392,0.8704496195842154
2022-07-27,Contra Costa,0.05,77,1403,8,4,0,1383,1387,0.8704496195842154
2022-07-27,Contra Costa,0.95,138,6734.0999999999985,22,15,0,1383,1398,0.8704496195842154
2022-08-03,Contra Costa,0.5,101,2958,14,9,0,1390,1399,0.7941553423632803
2022-08-03,Contra Costa,0.05,74,1213.9,8,4,0,1390,1394,0.7941553423632803
2022-08-03,Contra Costa,0.95,132,5851.049999999999,22,16,0,1390,1406,0.7941553423632803
2022-08-10,Contra Costa,0.5,89,2386.5,13,8,0,1400,1408,0.7596771348753091
2022-08-10,Contra Costa,0.05,64,980.95,7,3,0,1400,1403,0.7596771348753091
2022-08-10,Contra Costa,0.95,116,4706,20,15,0,1400,1415,0.7596771348753091
2022-08-17,Contra Costa,0.5,75,1931.5,11,7,0,1405,1412,0.8501786726187359
2022-08-17,Contra Costa,0.05,52,814,5,3,0,1405,1408,0.8501786726187359
2022-08-17,Contra Costa,0.95,99,3821.0499999999993,17,13,0,1405,1418,0.8501786726187359
2022-08-24,Contra Costa,0.5,64,1751,9,6,0,1411,1417,0.9690941468546892
2022-08-24,Contra Costa,0.05,44,739,4,2,0,1411,1413,0.9690941468546892
2022-08-24,Contra Costa,0.95,87,3485,15,11,0,1411,1422,0.9690941468546892
2022-08-31,Contra Costa,0.5,59,1780,8,5,0,1416,1421,0.9668730381542948
2022-08-31,Contra Costa,0.05,41,755,4,2,0,1416,1418,0.9668730381542948
2022-08-31,Contra Costa,0.95,81,3651,14,10,0,1416,1426,0.9668730381542948
2022-09-07,Contra Costa,0.5,58,1774,8,5,0,1420,1425,0.8938875220729571
2022-09-07,Contra Costa,0.05,39,756.9499999999999,4,1,0,1420,1421,0.8938875220729571
2022-09-07,Contra Costa,0.95,80,3513.0999999999985,14,10,0,1420,1430,0.8938875220729571
2022-09-14,Contra Costa,0.5,55,1589,8,5,0,1424,1429,0.830914723607235
2022-09-14,Contra Costa,0.05,36,670,3,1,0,1424,1425,0.830914723607235
2022-09-14,Contra Costa,0.95,75,3129.2499999999964,13,9,0,1424,1433,0.830914723607235
2022-09-21,Contra Costa,0.5,49,1365,7,4,0,1430,1434,0.7930375142619392
2022-09-21,Contra Costa,0.05,33,571,3,1,0,1430,1431,0.7930375142619392
2022-09-21,Contra Costa,0.95,68,2713.0499999999993,12,9,0,1430,1439,0.7930375142619392
2022-09-28,Contra Costa,0.5,42,1115,6,4,0,1439,1443,0.8128548668025689
2022-09-28,Contra Costa,0.05,27,468,2,1,0,1439,1440,0.8128548668025689
2022-09-28,Contra Costa,0.95,60,2231,11,8,0,1439,1447,0.8128548668025689
2022-10-05,Contra Costa,0.5,36,967.5,5,3,0,1443,1446,0.8695581653267273
2022-10-05,Contra Costa,0.05,23,406,2,1,0,1443,1444,0.8695581653267273
2022-10-05,Contra Costa,0.95,53,1948,10,7,0,1443,1450,0.8695581653267273
2022-10-12,Contra Costa,0.5,31,891,4,3,0,1447,1450,0.9042843392991152
2022-10-12,Contra Costa,0.05,19,374,1,0,0,1447,1447,0.9042843392991152
2022-10-12,Contra Costa,0.95,47,1786.0499999999993,9,6,0,1447,1453,0.9042843392991152
2022-10-17,Contra Costa,0.5,29,843,4,2,0,1447,1449,0.895388686944604
2022-10-17,Contra Costa,0.05,17,343,1,0,0,1447,1447,0.895388686944604
2022-10-17,Contra Costa,0.95,44,1731.0499999999993,8,6,0,1447,1453,0.895388686944604
2021-12-22,Del Norte,0.5,1,21,0,0,0,42,42,1.8021246727716624
2021-12-22,Del Norte,0.05,0,11,0,0,0,42,42,1.8021246727716624
2021-12-22,Del Norte,0.95,6,33,2,2,0,42,44,1.8021246727716624
2021-12-29,Del Norte,0.5,1,43,0,0,0,42,42,1.8607522763683608
2021-12-29,Del Norte,0.05,0,26,0,0,0,42,42,1.8607522763683608
2021-12-29,Del Norte,0.95,7,61,2,1,0,42,43,1.8607522763683608
2022-01-05,Del Norte,0.5,4,103,1,0,0,42,42,1.424240624947907
2022-01-05,Del Norte,0.05,0,74,0,0,0,42,42,1.424240624947907
2022-01-05,Del Norte,0.95,11,135,2,1,0,42,43,1.424240624947907
2022-01-12,Del Norte,0.5,7,174,1,0,0,42,42,1.412848394277303
2022-01-12,Del Norte,0.05,1,133,0,0,0,42,42,1.412848394277303
2022-01-12,Del Norte,0.95,20,220,4,2,0,42,44,1.412848394277303
2022-01-19,Del Norte,0.5,11,262,2,0,0,42,42,1.2563241813719987
2022-01-19,Del Norte,0.05,2,204,0,0,0,42,42,1.2563241813719987
2022-01-19,Del Norte,0.95,29,324,5,2,0,42,44,1.2563241813719987
2022-01-26,Del Norte,0.5,15,335,3,1,0,42,43,0.93142374174291
2022-01-26,Del Norte,0.05,3,264,0,0,0,42,42,0.93142374174291
2022-01-26,Del Norte,0.95,38,412,7,3,0,42,45,0.93142374174291
2022-02-02,Del Norte,0.5,15,288,3,1,0,42,43,1.0224362082870493
2022-02-02,Del Norte,0.05,4,227,1,0,0,42,42,1.0224362082870493
2022-02-02,Del Norte,0.95,37,358,7,4,0,42,46,1.0224362082870493
2022-02-09,Del Norte,0.5,14,260,3,1,0,44,45,0.8227377116595802
2022-02-09,Del Norte,0.05,2,207,0,0,0,44,44,0.8227377116595802
2022-02-09,Del Norte,0.95,34,322,7,4,0,44,48,0.8227377116595802
2022-02-16,Del Norte,0.5,11,192,3,1,0,44,45,0.6968248349561683
2022-02-16,Del Norte,0.05,2,148,0,0,0,44,44,0.6968248349561683
2022-02-16,Del Norte,0.95,28,243,6,3,0,44,47,0.6968248349561683
2022-02-23,Del Norte,0.5,8,111,2,1,0,44,45,0.7130753008825279
2022-02-23,Del Norte,0.05,1,84,0,0,0,44,44,0.7130753008825279
2022-02-23,Del Norte,0.95,20,148,5,3,0,44,47,0.7130753008825279
2022-03-02,Del Norte,0.5,4,67,1,0,0,45,45,0.7576722759234151
2022-03-02,Del Norte,0.05,0,48,0,0,0,45,45,0.7576722759234151
2022-03-02,Del Norte,0.95,14,92,4,2,0,45,47,0.7576722759234151
2022-03-09,Del Norte,0.5,3,46,1,0,0,47,47,0.7235474065714401
2022-03-09,Del Norte,0.05,0,30,0,0,0,47,47,0.7235474065714401
2022-03-09,Del Norte,0.95,9,64,3,2,0,47,49,0.7235474065714401
2022-03-16,Del Norte,0.5,1,29,0,0,0,48,48,0.7312858891303682
2022-03-16,Del Norte,0.05,0,18,0,0,0,48,48,0.7312858891303682
2022-03-16,Del Norte,0.95,7,44,2,1,0,48,49,0.7312858891303682
2022-03-23,Del Norte,0.5,1,18,0,0,0,49,49,0.7769517243904653
2022-03-23,Del Norte,0.05,0,10,0,0,0,49,49,0.7769517243904653
2022-03-23,Del Norte,0.95,5,30,2,1,0,49,50,0.7769517243904653
2022-03-30,Del Norte,0.5,0,12,0,0,0,49,49,0.8901899940740982
2022-03-30,Del Norte,0.05,0,7,0,0,0,49,49,0.8901899940740982
2022-03-30,Del Norte,0.95,3,19,1,1,0,49,50,0.8901899940740982
2022-04-06,Del Norte,0.5,0,10,0,0,0,49,49,1.0722446086776285
2022-04-06,Del Norte,0.05,0,5,0,0,0,49,49,1.0722446086776285
2022-04-06,Del Norte,0.95,3,17,1,1,0,49,50,1.0722446086776285
2022-04-13,Del Norte,0.5,0,11,0,0,0,49,49,1.242027184556776
2022-04-13,Del Norte,0.05,0,6,0,0,0,49,49,1.242027184556776
2022-04-13,Del Norte,0.95,3,18,1,1,0,49,50,1.242027184556776
2022-04-20,Del Norte,0.5,0,16,0,0,0,49,49,1.3333509185148016
2022-04-20,Del Norte,0.05,0,9,0,0,0,49,49,1.3333509185148016
2022-04-20,Del Norte,0.95,3,24,1,0,0,49,49,1.3333509185148016
2022-04-27,Del Norte,0.5,0,26,0,0,0,49,49,1.3894804590750458
2022-04-27,Del Norte,0.05,0,17,0,0,0,49,49,1.3894804590750458
2022-04-27,Del Norte,0.95,4,37,1,1,0,49,50,1.3894804590750458
2022-05-04,Del Norte,0.5,1,46,0,0,0,49,49,1.515214222530184
2022-05-04,Del Norte,0.05,0,33,0,0,0,49,49,1.515214222530184
2022-05-04,Del Norte,0.95,5,61,1,1,0,49,50,1.515214222530184
2022-05-11,Del Norte,0.5,2,91,0,0,0,49,49,1.056944766792864
2022-05-11,Del Norte,0.05,0,67,0,0,0,49,49,1.056944766792864
2022-05-11,Del Norte,0.95,8.049999999999272,116.04999999999929,2,1,0,49,50,1.056944766792864
2022-05-18,Del Norte,0.5,4,109,1,0,0,49,49,0.6873610622518438
2022-05-18,Del Norte,0.05,0,84,0,0,0,49,49,0.6873610622518438
2022-05-18,Del Norte,0.95,10,137,2,1,0,49,50,0.6873610622518438
2022-05-25,Del Norte,0.5,2,67,0,0,0,50,50,0.8694286732693406
2022-05-25,Del Norte,0.05,0,50,0,0,0,50,50,0.8694286732693406
2022-05-25,Del Norte,0.95,8,88,2,2,0,50,52,0.8694286732693406
2022-06-01,Del Norte,0.5,1,51,0,0,0,50,50,1.061491197619119
2022-06-01,Del Norte,0.05,0,36,0,0,0,50,50,1.061491197619119
2022-06-01,Del Norte,0.95,7,69,2,1,0,50,51,1.061491197619119
2022-06-08,Del Norte,0.5,1,55,0,0,0,51,51,1.2654538134020124
2022-06-08,Del Norte,0.05,0,40,0,0,0,51,51,1.2654538134020124
2022-06-08,Del Norte,0.95,7,73,2,1,0,51,52,1.2654538134020124
2022-06-15,Del Norte,0.5,2,79,0,0,0,51,51,1.226724774192964
2022-06-15,Del Norte,0.05,0,59,0,0,0,51,51,1.226724774192964
2022-06-15,Del Norte,0.95,8,101,2,1,0,51,52,1.226724774192964
2022-06-22,Del Norte,0.5,3,110,0,0,0,51,51,1.2119815681365342
2022-06-22,Del Norte,0.05,0,84,0,0,0,51,51,1.2119815681365342
2022-06-22,Del Norte,0.95,10,138,2,1,0,51,52,1.2119815681365342
2022-06-29,Del Norte,0.5,5,148,1,0,0,52,52,1.0477097235188355
2022-06-29,Del Norte,0.05,0,116,0,0,0,52,52,1.0477097235188355
2022-06-29,Del Norte,0.95,13,184,3,2,0,52,54,1.0477097235188355
2022-07-06,Del Norte,0.5,5,160,1,0,0,53,53,1.0418126668600802
2022-07-06,Del Norte,0.05,0,127,0,0,0,53,53,1.0418126668600802
2022-07-06,Del Norte,0.95,15,197,3,2,0,53,55,1.0418126668600802
2022-07-13,Del Norte,0.5,5,163,1,0,0,53,53,0.74920086628946
2022-07-13,Del Norte,0.05,0,129,0,0,0,53,53,0.74920086628946
2022-07-13,Del Norte,0.95,15,200,3,2,0,53,55,0.74920086628946
2022-07-20,Del Norte,0.5,4,113,1,0,0,53,53,0.7649469666393154
2022-07-20,Del Norte,0.05,0,88,0,0,0,53,53,0.7649469666393154
2022-07-20,Del Norte,0.95,12,142,3,2,0,53,55,0.7649469666393154
2022-07-27,Del Norte,0.5,3,75,1,0,0,53,53,0.819701216208256
2022-07-27,Del Norte,0.05,0,56,0,0,0,53,53,0.819701216208256
2022-07-27,Del Norte,0.95,9,100,2,2,0,53,55,0.819701216208256
2022-08-03,Del Norte,0.5,2,56,0,0,0,53,53,0.9366277062893996
2022-08-03,Del Norte,0.05,0,41,0,0,0,53,53,0.9366277062893996
2022-08-03,Del Norte,0.95,7,76,2,1,0,53,54,0.9366277062893996
2022-08-10,Del Norte,0.5,1,49,0,0,0,53,53,0.826859048270125
2022-08-10,Del Norte,0.05,0,36,0,0,0,53,53,0.826859048270125
2022-08-10,Del Norte,0.95,7,65,2,1,0,53,54,0.826859048270125
2022-08-17,Del Norte,0.5,1,38,0,0,0,54,54,0.8256857573726741
2022-08-17,Del Norte,0.05,0,26,0,0,0,54,54,0.8256857573726741
2022-08-17,Del Norte,0.95,5,53,1,1,0,54,55,0.8256857573726741
2022-08-24,Del Norte,0.5,1,29,0,0,0,54,54,0.8846185452417559
2022-08-24,Del Norte,0.05,0,19,0,0,0,54,54,0.8846185452417559
2022-08-24,Del Norte,0.95,4,41,1,1,0,54,55,0.8846185452417559
2022-08-31,Del Norte,0.5,1,25,0,0,0,55,55,0.9594340883649966
2022-08-31,Del Norte,0.05,0,16,0,0,0,55,55,0.9594340883649966
2022-08-31,Del Norte,0.95,4,35,1,1,0,55,56,0.9594340883649966
2022-09-07,Del Norte,0.5,0,23,0,0,0,55,55,1.0051965958376474
2022-09-07,Del Norte,0.05,0,15,0,0,0,55,55,1.0051965958376474
2022-09-07,Del Norte,0.95,4,33,1,1,0,55,56,1.0051965958376474
2022-09-14,Del Norte,0.5,0,24,0,0,0,55,55,0.9173934144167084
2022-09-14,Del Norte,0.05,0,15,0,0,0,55,55,0.9173934144167084
2022-09-14,Del Norte,0.95,4,34,1,1,0,55,56,0.9173934144167084
2022-09-21,Del Norte,0.5,0,21,0,0,0,55,55,0.8654582707180368
2022-09-21,Del Norte,0.05,0,13,0,0,0,55,55,0.8654582707180368
2022-09-21,Del Norte,0.95,3,31,1,1,0,55,56,0.8654582707180368
2022-09-28,Del Norte,0.5,0,18,0,0,0,55,55,0.8705945193973395
2022-09-28,Del Norte,0.05,0,10,0,0,0,55,55,0.8705945193973395
2022-09-28,Del Norte,0.95,3,26,1,1,0,55,56,0.8705945193973395
2022-10-05,Del Norte,0.5,0,14,0,0,0,55,55,0.8291735343252242
2022-10-05,Del Norte,0.05,0,8,0,0,0,55,55,0.8291735343252242
2022-10-05,Del Norte,0.95,3,22,1,1,0,55,56,0.8291735343252242
2022-10-12,Del Norte,0.5,0,11,0,0,0,55,55,0.755844639249982
2022-10-12,Del Norte,0.05,0,5,0,0,0,55,55,0.755844639249982
2022-10-12,Del Norte,0.95,3,18,1,1,0,55,56,0.755844639249982
2022-10-17,Del Norte,0.5,0,8,0,0,0,55,55,0.7861084687964524
2022-10-17,Del Norte,0.05,0,3,0,0,0,55,55,0.7861084687964524
2022-10-17,Del Norte,0.95,2,14,1,0,0,55,55,0.7861084687964524
2021-12-22,El Dorado,0.5,11,323,3,1,0,175,176,2.588183105065465
2021-12-22,El Dorado,0.05,2,277,0,0,0,175,175,2.588183105065465
2021-12-22,El Dorado,0.95,27,372,8,4,0,175,179,2.588183105065465
2021-12-29,El Dorado,0.5,18,760,3,1,0,178,179,2.3231393525183823
2021-12-29,El Dorado,0.05,5,688,0,0,0,178,178,2.3231393525183823
2021-12-29,El Dorado,0.95,40,837,8,3,0,178,181,2.3231393525183823
2022-01-05,El Dorado,0.5,37,1658,6,1,0,181,182,1.6363601018626304
2022-01-05,El Dorado,0.05,12,1538,1,0,0,181,181,1.6363601018626304
2022-01-05,El Dorado,0.95,80,1778,14,4,0,181,185,1.6363601018626304
2022-01-12,El Dorado,0.5,61,2285,10,3,0,186,189,0.9215054459226016
2022-01-12,El Dorado,0.05,23,2141,3,0,0,186,186,0.9215054459226016
2022-01-12,El Dorado,0.95,128,2434,23,8,0,186,194,0.9215054459226016
2022-01-19,El Dorado,0.5,70,1725,14,5,0,189,194,0.7140200822231348
2022-01-19,El Dorado,0.05,26,1611,4,1,0,189,190,0.7140200822231348
2022-01-19,El Dorado,0.95,146,1845,30,11,0,189,200,0.7140200822231348
2022-01-26,El Dorado,0.5,59,1085,13,5,0,192,197,0.5436506233942147
2022-01-26,El Dorado,0.05,22,996,4,1,0,192,193,0.5436506233942147
2022-01-26,El Dorado,0.95,124,1184,29,12,0,192,204,0.5436506233942147
2022-02-02,El Dorado,0.5,43,612,11,5,0,198,203,0.5325788136095947
2022-02-02,El Dorado,0.05,15,551,3,1,0,198,199,0.5325788136095947
2022-02-02,El Dorado,0.95,90,679,23,11,0,198,209,0.5325788136095947
2022-02-09,El Dorado,0.5,29,371,8,3,0,198,201,0.4809572177501229
2022-02-09,El Dorado,0.05,9,320,2,0,0,198,198,0.4809572177501229
2022-02-09,El Dorado,0.95,63,426,18,8,0,198,206,0.4809572177501229
2022-02-16,El Dorado,0.5,18,219,5,2,0,201,203,0.5151475182489667
2022-02-16,El Dorado,0.05,5,185,1,0,0,201,201,0.5151475182489667
2022-02-16,El Dorado,0.95,40,258,12,6,0,201,207,0.5151475182489667
2022-02-23,El Dorado,0.5,11,143,3,1,0,204,205,0.5384876815160173
2022-02-23,El Dorado,0.05,2,116,0,0,0,204,204,0.5384876815160173
2022-02-23,El Dorado,0.95,26,173,8,4,0,204,208,0.5384876815160173
2022-03-02,El Dorado,0.5,7,97,2,1,0,204,205,0.5525467324368218
2022-03-02,El Dorado,0.05,1,76,0,0,0,204,204,0.5525467324368218
2022-03-02,El Dorado,0.95,17,121,6,3,0,204,207,0.5525467324368218
2022-03-09,El Dorado,0.5,4,65,1,0,0,206,206,0.6246259906494286
2022-03-09,El Dorado,0.05,0,48,0,0,0,206,206,0.6246259906494286
2022-03-09,El Dorado,0.95,12,84,4,2,0,206,208,0.6246259906494286
2022-03-16,El Dorado,0.5,3,50,1,0,0,209,209,0.8525704329572954
2022-03-16,El Dorado,0.05,0,35,0,0,0,209,209,0.8525704329572954
2022-03-16,El Dorado,0.95,8,66,3,2,0,209,211,0.8525704329572954
2022-03-23,El Dorado,0.5,1,50,0,0,0,210,210,0.9740983262464004
2022-03-23,El Dorado,0.05,0,36,0,0,0,210,210,0.9740983262464004
2022-03-23,El Dorado,0.95,6,65.04999999999927,2,1,0,210,211,0.9740983262464004
2022-03-30,El Dorado,0.5,1,51,0,0,0,212,212,1.0182707666433464
2022-03-30,El Dorado,0.05,0,36,0,0,0,212,212,1.0182707666433464
2022-03-30,El Dorado,0.95,6,68,2,1,0,212,213,1.0182707666433464
2022-04-06,El Dorado,0.5,1,52,0,0,0,212,212,1.0950470527707996
2022-04-06,El Dorado,0.05,0,38,0,0,0,212,212,1.0950470527707996
2022-04-06,El Dorado,0.95,6,69,2,1,0,212,213,1.0950470527707996
2022-04-13,El Dorado,0.5,1,57,0,0,0,213,213,1.2664744688070089
2022-04-13,El Dorado,0.05,0,42,0,0,0,213,213,1.2664744688070089
2022-04-13,El Dorado,0.95,5,75,1,1,0,213,214,1.2664744688070089
2022-04-20,El Dorado,0.5,1,74,0,0,0,213,213,1.406445463643344
2022-04-20,El Dorado,0.05,0,58,0,0,0,213,213,1.406445463643344
2022-04-20,El Dorado,0.95,6,94,2,1,0,213,214,1.406445463643344
2022-04-27,El Dorado,0.5,2,105,0,0,0,213,213,1.3735645167219763
2022-04-27,El Dorado,0.05,0,85,0,0,0,213,213,1.3735645167219763
2022-04-27,El Dorado,0.95,7,127,2,1,0,213,214,1.3735645167219763
2022-05-04,El Dorado,0.5,2,141,0,0,0,213,213,1.4534284570803604
2022-05-04,El Dorado,0.05,0,119,0,0,0,213,213,1.4534284570803604
2022-05-04,El Dorado,0.95,8,167,2,1,0,213,214,1.4534284570803604
2022-05-11,El Dorado,0.5,4,202,1,0,0,214,214,1.5160721362843854
2022-05-11,El Dorado,0.05,0,174,0,0,0,214,214,1.5160721362843854
2022-05-11,El Dorado,0.95,11,234,3,2,0,214,216,1.5160721362843854
2022-05-18,El Dorado,0.5,5,302,1,0,0,214,214,1.3281059318323698
2022-05-18,El Dorado,0.05,1,268,0,0,0,214,214,1.3281059318323698
2022-05-18,El Dorado,0.95,14,340,3,2,0,214,216,1.3281059318323698
2022-05-25,El Dorado,0.5,7,382,1,1,0,215,216,0.9891981620817394
2022-05-25,El Dorado,0.05,1,346,0,0,0,215,215,0.9891981620817394
2022-05-25,El Dorado,0.95,18,425,4,3,0,215,218,0.9891981620817394
2022-06-01,El Dorado,0.5,7,350,1,1,0,218,219,1.0906570526589658
2022-06-01,El Dorado,0.05,2,312,0,0,0,218,218,1.0906570526589658
2022-06-01,El Dorado,0.95,20,389,5,3,0,218,221,1.0906570526589658
2022-06-08,El Dorado,0.5,8,373,1,1,0,218,219,0.914226147833767
2022-06-08,El Dorado,0.05,2,336,0,0,0,218,218,0.914226147833767
2022-06-08,El Dorado,0.95,21,412,5,3,0,218,221,0.914226147833767
2022-06-15,El Dorado,0.5,8,334,1,1,0,219,220,1.1280435366702164
2022-06-15,El Dorado,0.05,2,299,0,0,0,219,219,1.1280435366702164
2022-06-15,El Dorado,0.95,20,370,5,3,0,219,222,1.1280435366702164
2022-06-22,El Dorado,0.5,8,384,1,1,0,221,222,1.027132056633109
2022-06-22,El Dorado,0.05,2,339,0,0,0,221,221,1.027132056633109
2022-06-22,El Dorado,0.95,21,425,5,3,0,221,224,1.027132056633109
2022-06-29,El Dorado,0.5,9,390,2,1,0,222,223,0.8972740975968693
2022-06-29,El Dorado,0.05,2,346,0,0,0,222,222,0.8972740975968693
2022-06-29,El Dorado,0.95,21,429,5,4,0,222,226,0.8972740975968693
2022-07-06,El Dorado,0.5,9,343,2,1,0,222,223,0.9488084651472032
2022-07-06,El Dorado,0.05,2,306,0,0,0,222,222,0.9488084651472032
2022-07-06,El Dorado,0.95,21,380,5,3.0499999999992724,0,222,225.04999999999927,0.9488084651472032
2022-07-13,El Dorado,0.5,8,329,1,1,0,223,224,0.8354536848070506
2022-07-13,El Dorado,0.05,1,295,0,0,0,223,223,0.8354536848070506
2022-07-13,El Dorado,0.95,20,364,5,3,0,223,226,0.8354536848070506
2022-07-20,El Dorado,0.5,7,279,1,1,0,225,226,0.8755530329977588
2022-07-20,El Dorado,0.05,1,247,0,0,0,225,225,0.8755530329977588
2022-07-20,El Dorado,0.95,18,312,4,3,0,225,228,0.8755530329977588
2022-07-27,El Dorado,0.5,6,254,1,1,0,226,227,0.8263963320764531
2022-07-27,El Dorado,0.05,1,223,0,0,0,226,226,0.8263963320764531
2022-07-27,El Dorado,0.95,16,289,4,3,0,226,229,0.8263963320764531
2022-08-03,El Dorado,0.5,6,215,1,1,0,229,230,0.8683930511073071
2022-08-03,El Dorado,0.05,1,188,0,0,0,229,229,0.8683930511073071
2022-08-03,El Dorado,0.95,16,247,4,3,0,229,232,0.8683930511073071
2022-08-10,El Dorado,0.5,5,196,1,1,0,230,231,0.828185223550284
2022-08-10,El Dorado,0.05,1,170,0,0,0,230,230,0.828185223550284
2022-08-10,El Dorado,0.95,13,225,3,3,0,230,233,0.828185223550284
2022-08-17,El Dorado,0.5,5,170,1,0,0,230,230,0.8174667683799113
2022-08-17,El Dorado,0.05,0,145,0,0,0,230,230,0.8174667683799113
2022-08-17,El Dorado,0.95,12,198,3,2,0,230,232,0.8174667683799113
2022-08-24,El Dorado,0.5,4,145,1,0,0,230,230,0.8233673460580195
2022-08-24,El Dorado,0.05,0,123,0,0,0,230,230,0.8233673460580195
2022-08-24,El Dorado,0.95,11,171,3,2,0,230,232,0.8233673460580195
2022-08-31,El Dorado,0.5,4,125,1,0,0,231,231,0.7580657298658398
2022-08-31,El Dorado,0.05,0,105,0,0,0,231,231,0.7580657298658398
2022-08-31,El Dorado,0.95,10,147,3,2,0,231,233,0.7580657298658398
2022-09-07,El Dorado,0.5,2,100,0,0,0,231,231,0.8184180111568145
2022-09-07,El Dorado,0.05,0,83,0,0,0,231,231,0.8184180111568145
2022-09-07,El Dorado,0.95,8,119,2,2,0,231,233,0.8184180111568145
2022-09-14,El Dorado,0.5,2,88,0,0,0,231,231,0.8196047760871965
2022-09-14,El Dorado,0.05,0,72,0,0,0,231,231,0.8196047760871965
2022-09-14,El Dorado,0.95,7,105,2,2,0,231,233,0.8196047760871965
2022-09-21,El Dorado,0.5,2,76,0,0,0,231,231,0.9306272876719084
2022-09-21,El Dorado,0.05,0,62,0,0,0,231,231,0.9306272876719084
2022-09-21,El Dorado,0.95,7,92,2,1,0,231,232,0.9306272876719084
2022-09-28,El Dorado,0.5,1,75,0,0,0,231,231,0.8483415135753458
2022-09-28,El Dorado,0.05,0,59,0,0,0,231,231,0.8483415135753458
2022-09-28,El Dorado,0.95,7,92,2,1,0,231,232,0.8483415135753458
2022-10-05,El Dorado,0.5,1,66,0,0,0,231,231,0.9149734229654698
2022-10-05,El Dorado,0.05,0,51,0,0,0,231,231,0.9149734229654698
2022-10-05,El Dorado,0.95,6,82,2,1,0,231,232,0.9149734229654698
2022-10-12,El Dorado,0.5,1,62,0,0,0,231,231,0.7064101389001342
2022-10-12,El Dorado,0.05,0,47,0,0,0,231,231,0.7064101389001342
2022-10-12,El Dorado,0.95,6,78,2,1,0,231,232,0.7064101389001342
2022-10-17,El Dorado,0.5,1,45,0,0,0,231,231,0.7107207074682929
2022-10-17,El Dorado,0.05,0,32,0,0,0,231,231,0.7107207074682929
2022-10-17,El Dorado,0.95,4,59,1,1,0,231,232,0.7107207074682929
2021-12-22,Fresno,0.5,151,1290.5,39,15,0,2404,2419,1.6980342424377262
2021-12-22,Fresno,0.05,117,259,27,7,0,2404,2411,1.6980342424377262
2021-12-22,Fresno,0.95,191,3842,54,25,0,2404,2429,1.6980342424377262
2021-12-29,Fresno,0.5,177,1974.5,35,12,0,2423,2435,1.669017382249581
2021-12-29,Fresno,0.05,138,391.94999999999993,24,5,0,2423,2428,1.669017382249581
2021-12-29,Fresno,0.95,219,5726.0999999999985,49,21,0,2423,2444,1.669017382249581
2022-01-05,Fresno,0.5,255,3189,41,13,0,2440,2453,1.5377569405716298
2022-01-05,Fresno,0.05,208,642.9499999999999,28,6,0,2440,2446,1.5377569405716298
2022-01-05,Fresno,0.95,310,9390.449999999992,57,22,0,2440,2462,1.5377569405716298
2022-01-12,Fresno,0.5,380,4686,56,17,0,2456,2473,1.3392536032018154
2022-01-12,Fresno,0.05,316,902,40,9,0,2456,2465,1.3392536032018154
2022-01-12,Fresno,0.95,451,13863.599999999991,74,29,0,2456,2485,1.3392536032018154
2022-01-19,Fresno,0.5,514,5868.5,74,24,0,2469,2493,1.1271195435089654
2022-01-19,Fresno,0.05,435,1186.6499999999996,54,13,0,2469,2482,1.1271195435089654
2022-01-19,Fresno,0.95,606,17349.1,97,38,0,2469,2507,1.1271195435089654
2022-01-26,Fresno,0.5,599,6219,89,31,0,2502,2533,0.957747954814569
2022-01-26,Fresno,0.05,506,1263.9,66,17,0,2502,2519,0.957747954814569
2022-01-26,Fresno,0.95,701.0499999999993,18336.999999999985,115,49,0,2502,2551,0.957747954814569
2022-02-02,Fresno,0.5,597,5433,93,35,0,2540,2575,0.8331870662073957
2022-02-02,Fresno,0.05,503,1132,69,19,0,2540,2559,0.8331870662073957
2022-02-02,Fresno,0.95,702,16409.999999999985,120,54,0,2540,2594,0.8331870662073957
2022-02-09,Fresno,0.5,523,4302,86,34,0,2580,2614,0.7527274081611017
2022-02-09,Fresno,0.05,440,869.8999999999999,64,19,0,2580,2599,0.7527274081611017
2022-02-09,Fresno,0.95,614.0499999999993,12634.249999999996,111,54,0,2580,2634,0.7527274081611017
2022-02-16,Fresno,0.5,415,3097.5,72,30,0,2634,2664,0.7428956934972172
2022-02-16,Fresno,0.05,346,587,52,16,0,2634,2650,0.7428956934972172
2022-02-16,Fresno,0.95,491,9083.05,94,47,0,2634,2681,0.7428956934972172
2022-02-23,Fresno,0.5,313,2254.5,56,24,0,2660,2684,0.7613425636299622
