date,county,quantile,hosp_census_with_covid,cases
2022-05-15,Fresno,0.5,0,0
2022-05-22,Fresno,0.5,0,0
2021-12-19,Fresno,0.95,356,3554.349999999995
2021-12-26,Fresno,0.95,305,3357.0999999999985
2022-01-02,Fresno,0.95,313,7225.399999999994
2022-01-09,Fresno,0.95,451,22292.149999999998
2022-01-16,Fresno,0.95,1066,64197.249999999985
2022-01-23,Fresno,0.95,2016.0999999999985,120284.44999999981
2022-01-30,Fresno,0.95,2244.0499999999993,110729.74999999988
2022-02-06,Fresno,0.95,1609,68442.19999999997
2022-02-13,Fresno,0.95,957,34089.49999999999
2022-02-20,Fresno,0.95,488,15402.949999999972
2022-02-27,Fresno,0.95,266.0499999999993,7087.0999999999985
2022-03-06,Fresno,0.95,143,3272.199999999997
2022-03-13,Fresno,0.95,73,1352.2499999999964
2022-03-20,Fresno,0.95,38,642.0499999999993
2022-03-27,Fresno,0.95,20,295.0499999999993
2022-04-03,Fresno,0.95,10,151
2022-04-10,Fresno,0.95,5,65
2022-04-17,Fresno,0.95,3,35
2022-04-24,Fresno,0.95,2,16
2022-05-01,Fresno,0.95,1,8
2022-05-08,Fresno,0.95,1,4
2022-05-15,Fresno,0.95,0,2
2022-05-22,Fresno,0.95,0,1
2021-12-19,Humboldt,0.04999999999999999,3,23
2021-12-26,Humboldt,0.04999999999999999,2,32
2022-01-02,Humboldt,0.04999999999999999,2,53
2022-01-09,Humboldt,0.04999999999999999,4,99.94999999999993
2022-01-16,Humboldt,0.04999999999999999,8,182
2022-01-23,Humboldt,0.04999999999999999,14,323.94999999999993
2022-01-30,Humboldt,0.04999999999999999,15,299.94999999999993
2022-02-06,Humboldt,0.04999999999999999,9,139
2022-02-13,Humboldt,0.04999999999999999,4,58
2022-02-20,Humboldt,0.04999999999999999,1,22
2022-02-27,Humboldt,0.04999999999999999,0,8.949999999999932
2022-03-06,Humboldt,0.04999999999999999,0,3
2022-03-13,Humboldt,0.04999999999999999,0,1
2022-03-20,Humboldt,0.04999999999999999,0,0
2022-03-27,Humboldt,0.04999999999999999,0,0
2022-04-03,Humboldt,0.04999999999999999,0,0
2022-04-10,Humboldt,0.04999999999999999,0,0
2022-04-17,Humboldt,0.04999999999999999,0,0
2022-04-24,Humboldt,0.04999999999999999,0,0
2022-05-01,Humboldt,0.04999999999999999,0,0
2022-05-08,Humboldt,0.04999999999999999,0,0
2022-05-15,Humboldt,0.04999999999999999,0,0
2022-05-22,Humboldt,0.04999999999999999,0,0
2021-12-19,Humboldt,0.5,13,126
2021-12-26,Humboldt,0.5,12,155
2022-01-02,Humboldt,0.5,11,321
2022-01-09,Humboldt,0.5,16,881
2022-01-16,Humboldt,0.5,31,2344.5
2022-01-23,Humboldt,0.5,55,4013.5
2022-01-30,Humboldt,0.5,58,3509
2022-02-06,Humboldt,0.5,40,1787.5
2022-02-13,Humboldt,0.5,20,730
2022-02-20,Humboldt,0.5,9,276
2022-02-27,Humboldt,0.5,4,110
2022-03-06,Humboldt,0.5,1,43
2022-03-13,Humboldt,0.5,0,17
2022-03-20,Humboldt,0.5,0,7
2022-03-27,Humboldt,0.5,0,3
2022-04-03,Humboldt,0.5,0,1
2022-04-10,Humboldt,0.5,0,0
2022-04-17,Humboldt,0.5,0,0
2022-04-24,Humboldt,0.5,0,0
2022-05-01,Humboldt,0.5,0,0
2022-05-08,Humboldt,0.5,0,0
2022-05-15,Humboldt,0.5,0,0
2022-05-22,Humboldt,0.5,0,0
2021-12-19,Humboldt,0.95,35,424.0499999999993
2021-12-26,Humboldt,0.95,31,428
2022-01-02,Humboldt,0.95,30,1110.0499999999993
2022-01-09,Humboldt,0.95,46,3743.0999999999985
2022-01-16,Humboldt,0.95,102,10108.249999999996
2022-01-23,Humboldt,0.95,167,16452.199999999997
2022-01-30,Humboldt,0.95,161,14603.099999999999
2022-02-06,Humboldt,0.95,103,8372
2022-02-13,Humboldt,0.95,54,3636.399999999994
2022-02-20,Humboldt,0.95,25,1459.0999999999985
2022-02-27,Humboldt,0.95,12,593.0499999999993
2022-03-06,Humboldt,0.95,6,237
2022-03-13,Humboldt,0.95,3,102
2022-03-20,Humboldt,0.95,2,43
2022-03-27,Humboldt,0.95,1,17
2022-04-03,Humboldt,0.95,1,8
2022-04-10,Humboldt,0.95,0,4
2022-04-17,Humboldt,0.95,0,2
2022-04-24,Humboldt,0.95,0,1
2022-05-01,Humboldt,0.95,0,1
2022-05-08,Humboldt,0.95,0,0
2022-05-15,Humboldt,0.95,0,0
2022-05-22,Humboldt,0.95,0,0
2021-12-19,Imperial,0.04999999999999999,40,145.94999999999993
2021-12-26,Imperial,0.04999999999999999,32,190
2022-01-02,Imperial,0.04999999999999999,27,265.94999999999993
2022-01-09,Imperial,0.04999999999999999,32,415
2022-01-16,Imperial,0.04999999999999999,50,698.9499999999999
2022-01-23,Imperial,0.04999999999999999,74,993.9499999999999
2022-01-30,Imperial,0.04999999999999999,76,840
2022-02-06,Imperial,0.04999999999999999,54,515
2022-02-13,Imperial,0.04999999999999999,31,258
2022-02-20,Imperial,0.04999999999999999,15,113
2022-02-27,Imperial,0.04999999999999999,6,55
2022-03-06,Imperial,0.04999999999999999,2,25
2022-03-13,Imperial,0.04999999999999999,1,11
2022-03-20,Imperial,0.04999999999999999,0,5
2022-03-27,Imperial,0.04999999999999999,0,2
2022-04-03,Imperial,0.04999999999999999,0,1
2022-04-10,Imperial,0.04999999999999999,0,0
2022-04-17,Imperial,0.04999999999999999,0,0
2022-04-24,Imperial,0.04999999999999999,0,0
2022-05-01,Imperial,0.04999999999999999,0,0
2022-05-08,Imperial,0.04999999999999999,0,0
2022-05-15,Imperial,0.04999999999999999,0,0
2022-05-22,Imperial,0.04999999999999999,0,0
2021-12-19,Imperial,0.5,70,508
2021-12-26,Imperial,0.5,58,533
2022-01-02,Imperial,0.5,51,883
2022-01-09,Imperial,0.5,56,1905
2022-01-16,Imperial,0.5,84,3933.5
2022-01-23,Imperial,0.5,120,5693.5
2022-01-30,Imperial,0.5,125,4798
2022-02-06,Imperial,0.5,94,2750
2022-02-13,Imperial,0.5,57,1303
2022-02-20,Imperial,0.5,30,591.5
2022-02-27,Imperial,0.5,15,273
2022-03-06,Imperial,0.5,8,131
2022-03-13,Imperial,0.5,4,62
2022-03-20,Imperial,0.5,2,29
2022-03-27,Imperial,0.5,1,14
2022-04-03,Imperial,0.5,0,7
2022-04-10,Imperial,0.5,0,3
2022-04-17,Imperial,0.5,0,1
2022-04-24,Imperial,0.5,0,1
2022-05-01,Imperial,0.5,0,0
2022-05-08,Imperial,0.5,0,0
2022-05-15,Imperial,0.5,0,0
2022-05-22,Imperial,0.5,0,0
2021-12-19,Imperial,0.95,110,1336
2021-12-26,Imperial,0.95,92,1191
2022-01-02,Imperial,0.95,79,2161.0999999999985
2022-01-09,Imperial,0.95,91,5241.049999999999
2022-01-16,Imperial,0.95,142,11257.149999999998
2022-01-23,Imperial,0.95,200,15781.249999999996
2022-01-30,Imperial,0.95,198,13622.499999999993
2022-02-06,Imperial,0.95,145,8406.299999999996
2022-02-13,Imperial,0.95,89,4282.049999999999
2022-02-20,Imperial,0.95,49,2001.0499999999993
2022-02-27,Imperial,0.95,27,915
2022-03-06,Imperial,0.95,15,446
2022-03-13,Imperial,0.95,8,219
2022-03-20,Imperial,0.95,5,104
2022-03-27,Imperial,0.95,3,49
2022-04-03,Imperial,0.95,2,26
2022-04-10,Imperial,0.95,1,13
2022-04-17,Imperial,0.95,1,7
2022-04-24,Imperial,0.95,0,4
2022-05-01,Imperial,0.95,0,2
2022-05-08,Imperial,0.95,0,1
2022-05-15,Imperial,0.95,0,1
2022-05-22,Imperial,0.95,0,1
2021-12-19,Kern,0.04999999999999999,34,192
2021-12-26,Kern,0.04999999999999999,29,273.94999999999993
2022-01-02,Kern,0.04999999999999999,30,487
2022-01-09,Kern,0.04999999999999999,47,925.9499999999999
2022-01-16,Kern,0.04999999999999999,102,2021.9499999999998
2022-01-23,Kern,0.04999999999999999,178,3252.299999999999
2022-01-30,Kern,0.04999999999999999,187,2663.9999999999986
2022-02-06,Kern,0.04999999999999999,116,1154
2022-02-13,Kern,0.04999999999999999,59.94999999999993,420.94999999999993
2022-02-20,Kern,0.04999999999999999,25,168.94999999999993
2022-02-27,Kern,0.04999999999999999,10,66
2022-03-06,Kern,0.04999999999999999,4,26
2022-03-13,Kern,0.04999999999999999,1,12
2022-03-20,Kern,0.04999999999999999,0,5
2022-03-27,Kern,0.04999999999999999,0,2
2022-04-03,Kern,0.04999999999999999,0,0
2022-04-10,Kern,0.04999999999999999,0,0
2022-04-17,Kern,0.04999999999999999,0,0
2022-04-24,Kern,0.04999999999999999,0,0
2022-05-01,Kern,0.04999999999999999,0,0
2022-05-08,Kern,0.04999999999999999,0,0
2022-05-15,Kern,0.04999999999999999,0,0
2022-05-22,Kern,0.04999999999999999,0,0
2021-12-19,Kern,0.5,115,893
2021-12-26,Kern,0.5,98,1096.5
2022-01-02,Kern,0.5,95,2328.5
2022-01-09,Kern,0.5,144,6958.5
2022-01-16,Kern,0.5,311,19878.5
2022-01-23,Kern,0.5,548,32060
2022-01-30,Kern,0.5,560,24372
2022-02-06,Kern,0.5,369,10292
2022-02-13,Kern,0.5,194,3848
2022-02-20,Kern,0.5,89,1465
2022-02-27,Kern,0.5,40,595
2022-03-06,Kern,0.5,17,249
2022-03-13,Kern,0.5,7,109
2022-03-20,Kern,0.5,3,47
2022-03-27,Kern,0.5,1,20
2022-04-03,Kern,0.5,0,8
2022-04-10,Kern,0.5,0,4
2022-04-17,Kern,0.5,0,1
2022-04-24,Kern,0.5,0,1
2022-05-01,Kern,0.5,0,0
2022-05-08,Kern,0.5,0,0
2022-05-15,Kern,0.5,0,0
2022-05-22,Kern,0.5,0,0
2021-12-19,Kern,0.95,254,2797.0499999999993
2021-12-26,Kern,0.95,221,2728
2022-01-02,Kern,0.95,217,7326.049999999999
2022-01-09,Kern,0.95,338.0499999999993,25409.549999999992
2022-01-16,Kern,0.95,814,74166.15000000001
2022-01-23,Kern,0.95,1362.0999999999985,115688.04999999967
2022-01-30,Kern,0.95,1284.0499999999993,90301.24999999991
2022-02-06,Kern,0.95,822,44855.899999999994
2022-02-13,Kern,0.95,445,17711.05
2022-02-20,Kern,0.95,203,6906.049999999999
2022-02-27,Kern,0.95,93,2712.2499999999964
2022-03-06,Kern,0.95,43,1126.0499999999993
2022-03-13,Kern,0.95,21,492
2022-03-20,Kern,0.95,10,223.04999999999927
2022-03-27,Kern,0.95,5,96.04999999999927
2022-04-03,Kern,0.95,3,43
2022-04-10,Kern,0.95,2,19
2022-04-17,Kern,0.95,1,9
2022-04-24,Kern,0.95,1,5
2022-05-01,Kern,0.95,0,2
2022-05-08,Kern,0.95,0,1
2022-05-15,Kern,0.95,0,1
2022-05-22,Kern,0.95,0,0
2021-12-19,Kings,0.04999999999999999,7,56
2021-12-26,Kings,0.04999999999999999,6,73
2022-01-02,Kings,0.04999999999999999,6,124.94999999999993
2022-01-09,Kings,0.04999999999999999,7,230.94999999999993
2022-01-16,Kings,0.04999999999999999,15,449.89999999999986
2022-01-23,Kings,0.04999999999999999,28,811.8499999999998
2022-01-30,Kings,0.04999999999999999,33,941.9499999999999
2022-02-06,Kings,0.04999999999999999,25,611.9499999999999
2022-02-13,Kings,0.04999999999999999,14,270
2022-02-20,Kings,0.04999999999999999,7,106
2022-02-27,Kings,0.04999999999999999,2,47
2022-03-06,Kings,0.04999999999999999,1,21
2022-03-13,Kings,0.04999999999999999,0,9
2022-03-20,Kings,0.04999999999999999,0,3
2022-03-27,Kings,0.04999999999999999,0,1
2022-04-03,Kings,0.04999999999999999,0,0
2022-04-10,Kings,0.04999999999999999,0,0
2022-04-17,Kings,0.04999999999999999,0,0
2022-04-24,Kings,0.04999999999999999,0,0
2022-05-01,Kings,0.04999999999999999,0,0
2022-05-08,Kings,0.04999999999999999,0,0
2022-05-15,Kings,0.04999999999999999,0,0
2022-05-22,Kings,0.04999999999999999,0,0
2021-12-19,Kings,0.5,22,199
2021-12-26,Kings,0.5,18,234
2022-01-02,Kings,0.5,17,462
2022-01-09,Kings,0.5,22,1145
2022-01-16,Kings,0.5,40,2883
2022-01-23,Kings,0.5,72,5207
2022-01-30,Kings,0.5,89,5333
2022-02-06,Kings,0.5,73,3209
2022-02-13,Kings,0.5,44,1430.5
2022-02-20,Kings,0.5,23,587.5
2022-02-27,Kings,0.5,11,256
2022-03-06,Kings,0.5,5,114
2022-03-13,Kings,0.5,2,50
2022-03-20,Kings,0.5,1,22
2022-03-27,Kings,0.5,0,10
2022-04-03,Kings,0.5,0,5
2022-04-10,Kings,0.5,0,2
2022-04-17,Kings,0.5,0,1
2022-04-24,Kings,0.5,0,0
2022-05-01,Kings,0.5,0,0
2022-05-08,Kings,0.5,0,0
2022-05-15,Kings,0.5,0,0
2022-05-22,Kings,0.5,0,0
2021-12-19,Kings,0.95,47,531
2021-12-26,Kings,0.95,41,512
2022-01-02,Kings,0.95,38,1151
2022-01-09,Kings,0.95,53,3223.149999999998
2022-01-16,Kings,0.95,103,8752.64999999999
2022-01-23,Kings,0.95,172,14857.199999999997
2022-01-30,Kings,0.95,197,15207.149999999983
2022-02-06,Kings,0.95,150.04999999999927,10260.199999999997
2022-02-13,Kings,0.95,92,5072.049999999999
2022-02-20,Kings,0.95,49,2189.0999999999985
2022-02-27,Kings,0.95,25,992.0499999999993
2022-03-06,Kings,0.95,13,449
2022-03-13,Kings,0.95,7,203
2022-03-20,Kings,0.95,4,95
2022-03-27,Kings,0.95,2,43
2022-04-03,Kings,0.95,1,21
2022-04-10,Kings,0.95,1,10
2022-04-17,Kings,0.95,1,5
2022-04-24,Kings,0.95,0,3
2022-05-01,Kings,0.95,0,2
2022-05-08,Kings,0.95,0,1
2022-05-15,Kings,0.95,0,1
2022-05-22,Kings,0.95,0,0
2021-12-19,Los Angeles,0.04999999999999999,370,1467
2021-12-26,Los Angeles,0.04999999999999999,387,2605.6499999999996
2022-01-02,Los Angeles,0.04999999999999999,469,4675.799999999999
2022-01-09,Los Angeles,0.04999999999999999,886.9499999999999,8189.5999999999995
2022-01-16,Los Angeles,0.04999999999999999,1820.8999999999996,13160.449999999999
2022-01-23,Los Angeles,0.04999999999999999,2332.499999999999,11306.249999999998
2022-01-30,Los Angeles,0.04999999999999999,1778.95,6088.499999999996
2022-02-06,Los Angeles,0.04999999999999999,934,2181.9500000000003
2022-02-13,Los Angeles,0.04999999999999999,454,941.6499999999995
2022-02-20,Los Angeles,0.04999999999999999,211,309.8499999999998
2022-02-27,Los Angeles,0.04999999999999999,92,137.94999999999993
2022-03-06,Los Angeles,0.04999999999999999,40,56
2022-03-13,Los Angeles,0.04999999999999999,17,23.949999999999932
2022-03-20,Los Angeles,0.04999999999999999,6.949999999999932,10
2022-03-27,Los Angeles,0.04999999999999999,2,5
2022-04-03,Los Angeles,0.04999999999999999,1,2
2022-04-10,Los Angeles,0.04999999999999999,0,1
2022-04-17,Los Angeles,0.04999999999999999,0,0
2022-04-24,Los Angeles,0.04999999999999999,0,0
2022-05-01,Los Angeles,0.04999999999999999,0,0
2022-05-08,Los Angeles,0.04999999999999999,0,0
2022-05-15,Los Angeles,0.04999999999999999,0,0
2022-05-22,Los Angeles,0.04999999999999999,0,0
2021-12-19,Los Angeles,0.5,1304.5,14355
2021-12-26,Los Angeles,0.5,1355,21843
2022-01-02,Los Angeles,0.5,1605,54273.5
2022-01-09,Los Angeles,0.5,2930,165023.5
2022-01-16,Los Angeles,0.5,5991.5,366062.5
2022-01-23,Los Angeles,0.5,7944,361531
2022-01-30,Los Angeles,0.5,6148,165041.5
2022-02-06,Los Angeles,0.5,3519,55451.5
2022-02-13,Los Angeles,0.5,1781,20529
2022-02-20,Los Angeles,0.5,843,8088.5
2022-02-27,Los Angeles,0.5,395,3328
2022-03-06,Los Angeles,0.5,182,1495.5
2022-03-13,Los Angeles,0.5,82,681.5
2022-03-20,Los Angeles,0.5,37,308
2022-03-27,Los Angeles,0.5,17,143
2022-04-03,Los Angeles,0.5,8,64
2022-04-10,Los Angeles,0.5,3,28
2022-04-17,Los Angeles,0.5,1,13
2022-04-24,Los Angeles,0.5,1,6
2022-05-01,Los Angeles,0.5,0,3
2022-05-08,Los Angeles,0.5,0,1
2022-05-15,Los Angeles,0.5,0,0
2022-05-22,Los Angeles,0.5,0,0
2021-12-19,Los Angeles,0.95,3186.0999999999985,52777.59999999999
2021-12-26,Los Angeles,0.95,3374,67584.84999999999
2022-01-02,Los Angeles,0.95,4065,217388.5
2022-01-09,Los Angeles,0.95,7883.549999999992,747559.7999999999
2022-01-16,Los Angeles,0.95,15964.299999999996,1722031.5999999982
2022-01-23,Los Angeles,0.95,19723.05,1744143.5999999996
2022-01-30,Los Angeles,0.95,14788.749999999989,928183.1999999983
2022-02-06,Los Angeles,0.95,8274.05,337914.29999999964
2022-02-13,Los Angeles,0.95,4152.049999999999,129016.69999999975
2022-02-20,Los Angeles,0.95,1995.0499999999993,50101.74999999997
2022-02-27,Los Angeles,0.95,940,20761.299999999996
2022-03-06,Los Angeles,0.95,451,9570.099999999984
2022-03-13,Los Angeles,0.95,219,4077.0999999999985
2022-03-20,Los Angeles,0.95,109,1845
2022-03-27,Los Angeles,0.95,55,835.0499999999993
2022-04-03,Los Angeles,0.95,28,401.0499999999993
2022-04-10,Los Angeles,0.95,14,187
2022-04-17,Los Angeles,0.95,8,89
2022-04-24,Los Angeles,0.95,4,45
2022-05-01,Los Angeles,0.95,3,21
2022-05-08,Los Angeles,0.95,2,11
2022-05-15,Los Angeles,0.95,1,6
2022-05-22,Los Angeles,0.95,1,3
2021-12-19,Madera,0.04999999999999999,4,38
2021-12-26,Madera,0.04999999999999999,3,52.94999999999993
2022-01-02,Madera,0.04999999999999999,4,95
2022-01-09,Madera,0.04999999999999999,6,180.94999999999993
2022-01-16,Madera,0.04999999999999999,14,405.8499999999998
2022-01-23,Madera,0.04999999999999999,27,781.8499999999998
2022-01-30,Madera,0.04999999999999999,33,892.9499999999999
2022-02-06,Madera,0.04999999999999999,24,545
2022-02-13,Madera,0.04999999999999999,12,214.94999999999993
2022-02-20,Madera,0.04999999999999999,5,85
2022-02-27,Madera,0.04999999999999999,2,33
2022-03-06,Madera,0.04999999999999999,0,14
2022-03-13,Madera,0.04999999999999999,0,5
2022-03-20,Madera,0.04999999999999999,0,2
2022-03-27,Madera,0.04999999999999999,0,0
2022-04-03,Madera,0.04999999999999999,0,0
2022-04-10,Madera,0.04999999999999999,0,0
2022-04-17,Madera,0.04999999999999999,0,0
2022-04-24,Madera,0.04999999999999999,0,0
2022-05-01,Madera,0.04999999999999999,0,0
2022-05-08,Madera,0.04999999999999999,0,0
2022-05-15,Madera,0.04999999999999999,0,0
2022-05-22,Madera,0.04999999999999999,0,0
2021-12-19,Madera,0.5,17,142
2021-12-26,Madera,0.5,15,176
2022-01-02,Madera,0.5,15,354
2022-01-09,Madera,0.5,21,1005.5
2022-01-16,Madera,0.5,44,2751.5
2022-01-23,Madera,0.5,87,5360.5
2022-01-30,Madera,0.5,109,5427.5
2022-02-06,Madera,0.5,83,2946
2022-02-13,Madera,0.5,47,1211.5
2022-02-20,Madera,0.5,23,489
2022-02-27,Madera,0.5,10,197
2022-03-06,Madera,0.5,5,82
2022-03-13,Madera,0.5,2,36
2022-03-20,Madera,0.5,1,15
2022-03-27,Madera,0.5,0,6
2022-04-03,Madera,0.5,0,3
2022-04-10,Madera,0.5,0,1
2022-04-17,Madera,0.5,0,0
2022-04-24,Madera,0.5,0,0
2022-05-01,Madera,0.5,0,0
2022-05-08,Madera,0.5,0,0
2022-05-15,Madera,0.5,0,0
2022-05-22,Madera,0.5,0,0
2021-12-19,Madera,0.95,41,398
2021-12-26,Madera,0.95,37,398
2022-01-02,Madera,0.95,36,921.0499999999993
2022-01-09,Madera,0.95,53,2987.2499999999964
2022-01-16,Madera,0.95,118,8599.349999999995
2022-01-23,Madera,0.95,220,16178.749999999989
2022-01-30,Madera,0.95,261,16674.149999999983
2022-02-06,Madera,0.95,188,9972.199999999997
2022-02-13,Madera,0.95,108,4450.149999999998
2022-02-20,Madera,0.95,54,1901.0499999999993
2022-02-27,Madera,0.95,26,769
2022-03-06,Madera,0.95,13,329
2022-03-13,Madera,0.95,7,146
2022-03-20,Madera,0.95,3,65
2022-03-27,Madera,0.95,2,28
2022-04-03,Madera,0.95,1,13
2022-04-10,Madera,0.95,1,7
2022-04-17,Madera,0.95,0,3
2022-04-24,Madera,0.95,0,2
2022-05-01,Madera,0.95,0,1
2022-05-08,Madera,0.95,0,1
2022-05-15,Madera,0.95,0,0
2022-05-22,Madera,0.95,0,0
2021-12-19,Marin,0.04999999999999999,2,31
2021-12-26,Marin,0.04999999999999999,2,52
2022-01-02,Marin,0.04999999999999999,3,95
2022-01-09,Marin,0.04999999999999999,6,200
2022-01-16,Marin,0.04999999999999999,15,385
2022-01-23,Marin,0.04999999999999999,20,483.8499999999998
2022-01-30,Marin,0.04999999999999999,15,292.89999999999986
2022-02-06,Marin,0.04999999999999999,8,96
2022-02-13,Marin,0.04999999999999999,3,36
2022-02-20,Marin,0.04999999999999999,1,14
2022-02-27,Marin,0.04999999999999999,0,5
2022-03-06,Marin,0.04999999999999999,0,2
2022-03-13,Marin,0.04999999999999999,0,0
2022-03-20,Marin,0.04999999999999999,0,0
2022-03-27,Marin,0.04999999999999999,0,0
2022-04-03,Marin,0.04999999999999999,0,0
2022-04-10,Marin,0.04999999999999999,0,0
2022-04-17,Marin,0.04999999999999999,0,0
2022-04-24,Marin,0.04999999999999999,0,0
2022-05-01,Marin,0.04999999999999999,0,0
2022-05-08,Marin,0.04999999999999999,0,0
2022-05-15,Marin,0.04999999999999999,0,0
2022-05-22,Marin,0.04999999999999999,0,0
2021-12-19,Marin,0.5,14,205
2021-12-26,Marin,0.5,16,339
2022-01-02,Marin,0.5,20,839
2022-01-09,Marin,0.5,38,2754.5
2022-01-16,Marin,0.5,90,7345.5
2022-01-23,Marin,0.5,132,9497.5
2022-01-30,Marin,0.5,107,5068.5
2022-02-06,Marin,0.5,58,1914.5
2022-02-13,Marin,0.5,25,644
2022-02-20,Marin,0.5,10,236
2022-02-27,Marin,0.5,4,89
2022-03-06,Marin,0.5,1,34
2022-03-13,Marin,0.5,0,13
2022-03-20,Marin,0.5,0,5
2022-03-27,Marin,0.5,0,2
2022-04-03,Marin,0.5,0,1
2022-04-10,Marin,0.5,0,0
2022-04-17,Marin,0.5,0,0
2022-04-24,Marin,0.5,0,0
2022-05-01,Marin,0.5,0,0
2022-05-08,Marin,0.5,0,0
2022-05-15,Marin,0.5,0,0
2022-05-22,Marin,0.5,0,0
2021-12-19,Marin,0.95,50,703
2021-12-26,Marin,0.95,54,1071
2022-01-02,Marin,0.95,67,3516.0999999999985
2022-01-09,Marin,0.95,149,13082.599999999962
2022-01-16,Marin,0.95,356,33313.64999999995
2022-01-23,Marin,0.95,459,40844.04999999989
2022-01-30,Marin,0.95,350.0499999999993,25700.999999999985
2022-02-06,Marin,0.95,185,10477.199999999997
2022-02-13,Marin,0.95,82,4018.0499999999993
2022-02-20,Marin,0.95,36,1499.0999999999985
2022-02-27,Marin,0.95,15,558.0499999999993
2022-03-06,Marin,0.95,7,217.04999999999927
2022-03-13,Marin,0.95,3,88
2022-03-20,Marin,0.95,2,36
2022-03-27,Marin,0.95,1,14
2022-04-03,Marin,0.95,1,6
2022-04-10,Marin,0.95,0,3
2022-04-17,Marin,0.95,0,1
2022-04-24,Marin,0.95,0,1
2022-05-01,Marin,0.95,0,0
2022-05-08,Marin,0.95,0,0
2022-05-15,Marin,0.95,0,0
2022-05-22,Marin,0.95,0,0
2021-12-19,Mendocino,0.04999999999999999,0,11
2021-12-26,Mendocino,0.04999999999999999,0,17
2022-01-02,Mendocino,0.04999999999999999,0,30
2022-01-09,Mendocino,0.04999999999999999,1,57
2022-01-16,Mendocino,0.04999999999999999,3,117
2022-01-23,Mendocino,0.04999999999999999,6,220
2022-01-30,Mendocino,0.04999999999999999,7,227
2022-02-06,Mendocino,0.04999999999999999,5,128
2022-02-13,Mendocino,0.04999999999999999,2,49.94999999999993
2022-02-20,Mendocino,0.04999999999999999,0,16
2022-02-27,Mendocino,0.04999999999999999,0,6.949999999999932
2022-03-06,Mendocino,0.04999999999999999,0,2
2022-03-13,Mendocino,0.04999999999999999,0,1
2022-03-20,Mendocino,0.04999999999999999,0,0
2022-03-27,Mendocino,0.04999999999999999,0,0
2022-04-03,Mendocino,0.04999999999999999,0,0
2022-04-10,Mendocino,0.04999999999999999,0,0
2022-04-17,Mendocino,0.04999999999999999,0,0
2022-04-24,Mendocino,0.04999999999999999,0,0
2022-05-01,Mendocino,0.04999999999999999,0,0
2022-05-08,Mendocino,0.04999999999999999,0,0
2022-05-15,Mendocino,0.04999999999999999,0,0
2022-05-22,Mendocino,0.04999999999999999,0,0
2021-12-19,Mendocino,0.5,6,67
2021-12-26,Mendocino,0.5,6,78
2022-01-02,Mendocino,0.5,6,158
2022-01-09,Mendocino,0.5,9,461
2022-01-16,Mendocino,0.5,20,1352
2022-01-23,Mendocino,0.5,40,2760
2022-01-30,Mendocino,0.5,48,2604.5
2022-02-06,Mendocino,0.5,34,1296
2022-02-13,Mendocino,0.5,17,497
2022-02-20,Mendocino,0.5,8,183
2022-02-27,Mendocino,0.5,3,71
2022-03-06,Mendocino,0.5,1,28
2022-03-13,Mendocino,0.5,0,11
2022-03-20,Mendocino,0.5,0,4
2022-03-27,Mendocino,0.5,0,2
2022-04-03,Mendocino,0.5,0,1
2022-04-10,Mendocino,0.5,0,0
2022-04-17,Mendocino,0.5,0,0
2022-04-24,Mendocino,0.5,0,0
2022-05-01,Mendocino,0.5,0,0
2022-05-08,Mendocino,0.5,0,0
2022-05-15,Mendocino,0.5,0,0
2022-05-22,Mendocino,0.5,0,0
2021-12-19,Mendocino,0.95,20,227
2021-12-26,Mendocino,0.95,21,207
2022-01-02,Mendocino,0.95,21,507
2022-01-09,Mendocino,0.95,33,1845
2022-01-16,Mendocino,0.95,78,5581.149999999998
2022-01-23,Mendocino,0.95,143,10310.749999999989
2022-01-30,Mendocino,0.95,155,10007.099999999999
2022-02-06,Mendocino,0.95,106,6028.049999999999
2022-02-13,Mendocino,0.95,55,2527.0499999999993
2022-02-20,Mendocino,0.95,27,1041
2022-02-27,Mendocino,0.95,12,411
2022-03-06,Mendocino,0.95,6,164.04999999999927
2022-03-13,Mendocino,0.95,3,67.04999999999927
2022-03-20,Mendocino,0.95,2,28
2022-03-27,Mendocino,0.95,1,12
2022-04-03,Mendocino,0.95,1,6
2022-04-10,Mendocino,0.95,0,3
2022-04-17,Mendocino,0.95,0,1
2022-04-24,Mendocino,0.95,0,1
2022-05-01,Mendocino,0.95,0,0
2022-05-08,Mendocino,0.95,0,0
2022-05-15,Mendocino,0.95,0,0
2022-05-22,Mendocino,0.95,0,0
2021-12-19,Merced,0.04999999999999999,4,39
2021-12-26,Merced,0.04999999999999999,4,62
2022-01-02,Merced,0.04999999999999999,4,108
2022-01-09,Merced,0.04999999999999999,7,231.94999999999993
2022-01-16,Merced,0.04999999999999999,17,488.94999999999993
2022-01-23,Merced,0.04999999999999999,31,984.7499999999997
2022-01-30,Merced,0.04999999999999999,33,908
2022-02-06,Merced,0.04999999999999999,21,428.8499999999998
2022-02-13,Merced,0.04999999999999999,9,142
2022-02-20,Merced,0.04999999999999999,4,53
2022-02-27,Merced,0.04999999999999999,1,21.949999999999932
2022-03-06,Merced,0.04999999999999999,0,8
2022-03-13,Merced,0.04999999999999999,0,3
2022-03-20,Merced,0.04999999999999999,0,1
2022-03-27,Merced,0.04999999999999999,0,0
2022-04-03,Merced,0.04999999999999999,0,0
