date,county,prop_omicron_cases
2022-02-21,Los Angeles,0.9857465995622144
2022-02-21,Madera,0.9142874627849727
2022-02-21,Marin,0.9476649940061851
2022-02-21,Mariposa,0.9075807434598865
2022-02-21,Mendocino,0.8742168029405428
2022-02-21,Merced,0.9279509722660191
2022-02-21,Mono,0.8979926970525611
2022-02-21,Monterey,0.9383960091339729
2022-02-21,Napa,0.935614165700529
2022-02-21,Nevada,0.9168753709877029
2022-02-21,Orange,0.9546687496749167
2022-02-21,Placer,0.9236927534848808
2022-02-21,Plumas,0.9240428387270359
2022-02-21,Riverside,0.929940075344407
2022-02-21,Sacramento,0.9405059039428358
2022-02-21,San Benito,0.952696072680301
2022-02-21,San Bernardino,0.9589305219461828
2022-02-21,San Diego,0.9817236202364661
2022-02-21,San Francisco,0.9342646291636449
2022-02-21,San Joaquin,0.9442041406989777
2022-02-21,San Luis Obispo,0.9475972219140879
2022-02-21,San Mateo,0.9663808235795326
2022-02-21,Santa Barbara,0.9365141063915986
2022-02-21,Santa Clara,0.981669223605959
2022-02-21,Santa Cruz,0.9545921903489051
2022-02-21,Shasta,0.9305779853691718
2022-02-21,Sierra,0.9187157755455935
2022-02-21,Siskiyou,0.9460222048753948
2022-02-21,Solano,0.9386213425228862
2022-02-21,Sonoma,0.9468636043557902
2022-02-21,Stanislaus,0.900417523463632
2022-02-21,Sutter,0.9288315834725868
2022-02-21,Tehama,0.8861876727684572
2022-02-21,Trinity,0.8954922954979455
2022-02-21,Tulare,0.8950741815085785
2022-02-21,Tuolumne,0.9171112027886774
2022-02-21,Ventura,0.9618626908800092
2022-02-21,Yolo,0.9544185045712094
2022-02-21,Yuba,0.9366272282608236
2022-02-22,Alameda,0.9588433656520444
2022-02-22,Alpine,0.9357361117519147
2022-02-22,Amador,0.9065130148520244
2022-02-22,Butte,0.9641790117288387
2022-02-22,Calaveras,0.940353172851326
2022-02-22,Colusa,0.9273414369898526
2022-02-22,Contra Costa,0.9403512885352491
2022-02-22,Del Norte,0.9360871810579546
2022-02-22,El Dorado,0.9361331865725588
2022-02-22,Fresno,0.9223154529694686
2022-02-22,Glenn,0.9370773001798293
2022-02-22,Humboldt,0.9379612153140069
2022-02-22,Imperial,0.9309252940431151
2022-02-22,Inyo,0.9507382143064234
2022-02-22,Kern,0.9369631789166372
2022-02-22,Kings,0.9177700543842169
2022-02-22,Lake,0.9156815062704541
2022-02-22,Lassen,0.9486523789925714
2022-02-22,Los Angeles,0.9864830775437347
2022-02-22,Madera,0.9184085768857545
2022-02-22,Marin,0.9502676486816282
2022-02-22,Mariposa,0.9119724590642925
2022-02-22,Mendocino,0.88000417558434
2022-02-22,Merced,0.9314649832786022
2022-02-22,Mono,0.9027809853279218
2022-02-22,Monterey,0.9414332971554715
2022-02-22,Napa,0.9387763143920752
2022-02-22,Nevada,0.9208812389108375
2022-02-22,Orange,0.9569408148162951
2022-02-22,Placer,0.9273976922806358
2022-02-22,Plumas,0.9276712299854636
2022-02-22,Riverside,0.9333651198775769
2022-02-22,Sacramento,0.9434458979676108
2022-02-22,San Benito,0.9550611378509642
2022-02-22,San Bernardino,0.9609977988089402
2022-02-22,San Diego,0.9826641522675795
2022-02-22,San Francisco,0.9374914233783033
2022-02-22,San Joaquin,0.946971295082748
2022-02-22,San Luis Obispo,0.9502050774373623
2022-02-22,San Mateo,0.9680853573274125
2022-02-22,Santa Barbara,0.9396381582705896
2022-02-22,Santa Clara,0.9826126951548212
2022-02-22,Santa Cruz,0.9568673250108185
2022-02-22,Shasta,0.9339697486333465
2022-02-22,Sierra,0.9225750882536933
2022-02-22,Siskiyou,0.9486874492177819
2022-02-22,Solano,0.9416476942419236
2022-02-22,Sonoma,0.949505771309854
2022-02-22,Stanislaus,0.9051371251704972
2022-02-22,Sutter,0.93230196669818
2022-02-22,Tehama,0.8914890722402804
2022-02-22,Trinity,0.900378096069741
2022-02-22,Tulare,0.9000193041405647
2022-02-22,Tuolumne,0.9211039812800667
2022-02-22,Ventura,0.9637878567399895
2022-02-22,Yolo,0.9567010916507666
2022-02-22,Yuba,0.9397406548405793
2022-02-23,Alameda,0.9609148502666772
2022-02-23,Alpine,0.9388459999376108
2022-02-23,Amador,0.9109616310527696
2022-02-23,Butte,0.965990942892638
2022-02-23,Calaveras,0.9432943315632354
2022-02-23,Colusa,0.9308561074649155
2022-02-23,Contra Costa,0.9432983428511188
2022-02-23,Del Norte,0.9392135902675393
2022-02-23,El Dorado,0.9392722013391404
2022-02-23,Fresno,0.9260836667631163
2022-02-23,Glenn,0.940164798837146
2022-02-23,Humboldt,0.9410174845794423
2022-02-23,Imperial,0.9343035309897273
2022-02-23,Inyo,0.9531894847434321
2022-02-23,Kern,0.9400666737690248
2022-02-23,Kings,0.9217390551826976
2022-02-23,Lake,0.9197332730675317
2022-02-23,Lassen,0.9511962383426732
2022-02-23,Los Angeles,0.9871819946519931
2022-02-23,Madera,0.9223484651592453
2022-02-23,Marin,0.9527474250869743
2022-02-23,Mariposa,0.916175675471232
2022-02-23,Mendocino,0.8855605340731949
2022-02-23,Merced,0.9348196960168802
2022-02-23,Mono,0.9073690611460631
2022-02-23,Monterey,0.9443297385291615
2022-02-23,Napa,0.9417929930474853
2022-02-23,Nevada,0.9247100613224137
2022-02-23,Orange,0.9591038801887598
2022-02-23,Placer,0.9309362674082883
2022-02-23,Plumas,0.931141659944387
2022-02-23,Riverside,0.9366341321215932
2022-02-23,Sacramento,0.9462489100735776
2022-02-23,San Benito,0.9573133143675208
2022-02-23,San Bernardino,0.9629650309844986
2022-02-23,San Diego,0.9835571002717501
2022-02-23,San Francisco,0.9405699448712878
2022-02-23,San Joaquin,0.9496085559548016
2022-02-23,San Luis Obispo,0.9526896427690869
2022-02-23,San Mateo,0.9697061856446716
2022-02-23,Santa Barbara,0.9426179242529196
2022-02-23,Santa Clara,0.983508420272404
2022-02-23,Santa Cruz,0.9590333872209623
2022-02-23,Shasta,0.9372071791660218
2022-02-23,Sierra,0.9262683741437421
2022-02-23,Siskiyou,0.9512286163289181
2022-02-23,Solano,0.9445336878113711
2022-02-23,Sonoma,0.9520232382029938
2022-02-23,Stanislaus,0.9096555590964445
2022-02-23,Sutter,0.9356150697283291
2022-02-23,Tehama,0.8965728632150011
2022-02-23,Trinity,0.9050613673180017
2022-02-23,Tulare,0.9047562227584458
2022-02-23,Tuolumne,0.924920437811595
2022-02-23,Ventura,0.9656193165418125
2022-02-23,Yolo,0.9588743669179658
2022-02-23,Yuba,0.9427107380425581
2022-02-24,Alameda,0.9628861077743227
2022-02-24,Alpine,0.94181678753368
2022-02-24,Amador,0.9152188694774147
2022-02-24,Butte,0.9677143158159063
2022-02-24,Calaveras,0.9460990421785249
2022-02-24,Colusa,0.934213990186776
2022-02-24,Contra Costa,0.9461081405174908
2022-02-24,Del Norte,0.942197278794865
2022-02-24,El Dorado,0.9422665825433385
2022-02-24,Fresno,0.929683038762313
2022-02-24,Glenn,0.9431104805997262
2022-02-24,Humboldt,0.9439322549930523
2022-02-24,Imperial,0.9375277259878892
2022-02-24,Inyo,0.955524861385451
2022-02-24,Kern,0.9430266857219761
2022-02-24,Kings,0.9255320743555677
2022-02-24,Lake,0.9236070127244157
2022-02-24,Lassen,0.9536208592086484
2022-02-24,Los Angeles,0.9878452166757282
2022-02-24,Madera,0.9261134933851045
2022-02-24,Marin,0.9551094856084293
2022-02-24,Mariposa,0.9201966054033579
2022-02-24,Mendocino,0.8908918893115364
2022-02-24,Merced,0.9380211715442559
2022-02-24,Mono,0.9117630449800567
2022-02-24,Monterey,0.9470910019392432
2022-02-24,Napa,0.9446699460989822
2022-02-24,Nevada,0.9283681444784168
2022-02-24,Orange,0.9611626951898052
2022-02-24,Placer,0.9343146566366687
2022-02-24,Plumas,0.934459608005485
2022-02-24,Riverside,0.9397531224079998
2022-02-24,Sacramento,0.9489205161663489
2022-02-24,San Benito,0.9594574654268351
2022-02-24,San Bernardino,0.9648366639132065
2022-02-24,San Diego,0.9844047894118776
2022-02-24,San Francisco,0.9435060298353174
2022-02-24,San Joaquin,0.9521213055550677
2022-02-24,San Luis Obispo,0.9550561123994828
2022-02-24,San Mateo,0.9712471493486885
2022-02-24,Santa Barbara,0.9454591545390432
2022-02-24,Santa Clara,0.9843587333826928
2022-02-24,Santa Cruz,0.9610951224673573
2022-02-24,Shasta,0.9402962075702982
2022-02-24,Sierra,0.9298012195987084
2022-02-24,Siskiyou,0.9536507608645356
2022-02-24,Solano,0.9472849744421341
2022-02-24,Sonoma,0.9544212383354657
2022-02-24,Stanislaus,0.9139792917623584
2022-02-24,Sutter,0.9387768765518764
2022-02-24,Tehama,0.9014452824260768
2022-02-24,Trinity,0.9095481459897468
2022-02-24,Tulare,0.9092913865592079
2022-02-24,Tuolumne,0.9285668418339157
2022-02-24,Ventura,0.9673612874688862
2022-02-24,Yolo,0.9609430752493547
2022-02-24,Yuba,0.9455431514442033
2022-02-25,Alameda,0.9647615894492468
2022-02-25,Alpine,0.9446536460264153
2022-02-25,Amador,0.9192910629415549
2022-02-25,Butte,0.9693531522339329
2022-02-25,Calaveras,0.9487728063186547
2022-02-25,Colusa,0.9374208371341308
2022-02-25,Contra Costa,0.9487862634877942
2022-02-25,Del Norte,0.9450437890519209
2022-02-25,El Dorado,0.9451220633461999
2022-02-25,Fresno,0.9331198016437644
2022-02-25,Glenn,0.9459199311250912
2022-02-25,Humboldt,0.9467112003380483
2022-02-25,Imperial,0.9406038282858616
2022-02-25,Inyo,0.957749233033112
2022-02-25,Kern,0.9458489470504491
2022-02-25,Kings,0.9291554315344798
2022-02-25,Lake,0.9273089738381801
2022-02-25,Lassen,0.9559311769114044
2022-02-25,Los Angeles,0.9884745217622074
2022-02-25,Madera,0.929709958170622
2022-02-25,Marin,0.9573588384869691
2022-02-25,Mariposa,0.9240414341821563
2022-02-25,Mendocino,0.8960043974387946
2022-02-25,Merced,0.9410753530230893
2022-02-25,Mono,0.9159690802819294
2022-02-25,Monterey,0.9497226123246084
2022-02-25,Napa,0.947412783361057
2022-02-25,Nevada,0.9318617162854409
2022-02-25,Orange,0.963121849724727
2022-02-25,Placer,0.9375389335067507
2022-02-25,Plumas,0.9376304908421107
2022-02-25,Riverside,0.9427279764496477
2022-02-25,Sacramento,0.9514661442236862
2022-02-25,San Benito,0.9614982965047283
2022-02-25,San Bernardino,0.9666169848071519
2022-02-25,San Diego,0.985209439517762
2022-02-25,San Francisco,0.9463053800190832
2022-02-25,San Joaquin,0.9545147733294734
2022-02-25,San Luis Obispo,0.957309524389226
2022-02-25,San Mateo,0.9727119399064124
2022-02-25,Santa Barbara,0.9481674594453549
2022-02-25,Santa Clara,0.9851658630292343
2022-02-25,Santa Cruz,0.9630571175563326
2022-02-25,Shasta,0.9432426424435453
2022-02-25,Sierra,0.9331791646619778
2022-02-25,Siskiyou,0.9559588010141187
2022-02-25,Solano,0.9499070617556984
2022-02-25,Sonoma,0.9567048495106675
2022-02-25,Stanislaus,0.9181147833900112
2022-02-25,Sutter,0.9417932542702088
2022-02-25,Tehama,0.9061126419875644
2022-02-25,Trinity,0.9138445077249382
2022-02-25,Tulare,0.9136312659339019
2022-02-25,Tuolumne,0.9320493856836836
2022-02-25,Ventura,0.969017831090293
2022-02-25,Yolo,0.9629118039133797
2022-02-25,Yuba,0.9482434340182433
2022-02-26,Alameda,0.9665455883699213
2022-02-26,Alpine,0.9473616513215203
2022-02-26,Amador,0.9231845155592634
2022-02-26,Butte,0.9709113217289165
2022-02-26,Calaveras,0.9513209844157379
2022-02-26,Colusa,0.9404823067898098
2022-02-26,Contra Costa,0.9513381461470016
2022-02-26,Del Norte,0.9477585414514008
2022-02-26,El Dorado,0.9478442403491267
2022-02-26,Fresno,0.9364000871563453
2022-02-26,Glenn,0.9485986057644564
2022-02-26,Humboldt,0.9493598525969239
2022-02-26,Imperial,0.9435376618640061
2022-02-26,Inyo,0.9598673398588387
2022-02-26,Kern,0.9485390491224487
2022-02-26,Kings,0.9326153626535969
2022-02-26,Lake,0.9308453363345358
2022-02-26,Lassen,0.9581319856540949
2022-02-26,Los Angeles,0.9890716040198214
2022-02-26,Madera,0.933144070724366
2022-02-26,Marin,0.9595003359124763
2022-02-26,Mariposa,0.9277163002150717
2022-02-26,Mendocino,0.9009043246131806
2022-02-26,Merced,0.9439880559661604
2022-02-26,Mono,0.919993309650747
2022-02-26,Monterey,0.952229945648822
2022-02-26,Napa,0.9500269734813549
2022-02-26,Nevada,0.9351969113088586
2022-02-26,Orange,0.9649857746582022
2022-02-26,Placer,0.9406150556132231
2022-02-26,Plumas,0.9406596501235427
2022-02-26,Riverside,0.9455644465330899
2022-02-26,Sacramento,0.9538910699279479
2022-02-26,San Benito,0.963440355119724
2022-02-26,San Bernardino,0.9683101242321858
2022-02-26,San Diego,0.985973169012781
2022-02-26,San Francisco,0.9489735557518779
2022-02-26,San Joaquin,0.9567940329370792
2022-02-26,San Luis Obispo,0.9594547585871444
2022-02-26,San Mateo,0.9741041024851724
2022-02-26,Santa Barbara,0.9507483033954481
2022-02-26,Santa Clara,0.9859319358347967
2022-02-26,Santa Cruz,0.96492380098405806
2022-02-26,Shasta,0.9460521616576154
2022-02-26,Sierra,0.9364076887191726
2022-02-26,Siskiyou,0.9581575150986683
2022-02-26,Solano,0.9524053086132444
2022-02-26,Sonoma,0.958878991982024
2022-02-26,Stanislaus,0.9220684648314691
2022-02-26,Sutter,0.9446699436013397
2022-02-26,Tehama,0.9105812996533842
2022-02-26,Trinity,0.9179565422091374
2022-02-26,Tulare,0.9177823267539692
2022-02-26,Tuolumne,0.9353741696551314
2022-02-26,Ventura,0.9705928555887915
2022-02-26,Yolo,0.9647849828182015
2022-02-26,Yuba,0.9508169838953888
2022-02-27,Alameda,0.9682422409716792
2022-02-27,Alpine,0.9499457758595099
2022-02-27,Amador,0.9269054826675333
2022-02-27,Butte,0.972392544358734
2022-02-27,Calaveras,0.9537487909306185
2022-02-27,Colusa,0.943403953371098
2022-02-27,Contra Costa,0.9537690708785059
2022-02-27,Del Norte,0.950346827428483
2022-02-27,El Dorado,0.9504385673037152
2022-02-27,Fresno,0.9395299137950041
2022-02-27,Glenn,0.9511518232557292
2022-02-27,Humboldt,0.9518835964880428
2022-02-27,Imperial,0.9463349169751091
2022-02-27,Inyo,0.9618837720193075
2022-02-27,Kern,0.9511024365797529
2022-02-27,Kings,0.9359180054304658
2022-02-27,Lake,0.9342221958017813
2022-02-27,Lassen,0.9602279361206286
2022-02-27,Los Angeles,0.989638077026777
2022-02-27,Madera,0.9364219426262146
2022-02-27,Marin,0.9615386729849701
2022-02-27,Mariposa,0.9312272775301755
2022-02-27,Mendocino,0.9055980143353499
2022-02-27,Merced,0.9467649600559114
2022-02-27,Mono,0.923841853154192
2022-02-27,Monterey,0.954618224869454
2022-02-27,Napa,0.9525178386866181
2022-02-27,Nevada,0.938379757694507
2022-02-27,Orange,0.9667587428842388
2022-02-27,Placer,0.9435488545944932
2022-02-27,Plumas,0.9435523416523137
2022-02-27,Riverside,0.9482681442128612
2022-02-27,Sacramento,0.9562004134216784
2022-02-27,San Benito,0.9652880312869027
2022-02-27,San Bernardino,0.9699200581665354
2022-02-27,San Diego,0.9866979987843941
2022-02-27,San Francisco,0.9515159703153235
2022-02-27,San Joaquin,0.9589640002462515
2022-02-27,San Luis Obispo,0.9614965357146361
2022-02-27,San Mateo,0.9754270392585414
2022-02-27,Santa Barbara,0.9532070001788856
2022-02-27,Santa Clara,0.986658980402967
2022-02-27,Santa Cruz,0.9666994439314518
2022-02-27,Shasta,0.9487303051084451
2022-02-27,Sierra,0.9394921977142713
2022-02-27,Siskiyou,0.9602515390976578
2022-02-27,Solano,0.9547849211356844
2022-02-27,Sonoma,0.9609484272931972
2022-02-27,Stanislaus,0.9258467168395725
2022-02-27,Sutter,0.947412550910575
2022-02-27,Tehama,0.9148576315433713
2022-02-27,Trinity,0.9218903304642129
2022-02-27,Tulare,0.9217510070993156
2022-02-27,Tuolumne,0.9385471889648792
2022-02-27,Ventura,0.9720901183744342
2022-02-27,Yolo,0.9665668853914784
2022-02-27,Yuba,0.9532690533832109
2022-02-28,Alameda,0.96985552907935
2022-02-28,Alpine,0.9524108818806747
2022-02-28,Amador,0.9304601528897588
2022-02-28,Butte,0.9738003936057192
2022-02-28,Calaveras,0.9560612906967756
2022-02-28,Colusa,0.9461912175516507
2022-02-28,Contra Costa,0.9560841647596328
2022-02-28,Del Norte,0.9528138037135454
2022-02-28,El Dorado,0.9529103500990785
2022-02-28,Fresno,0.9425151762347201
2022-02-28,Glenn,0.9535847606488698
2022-02-28,Humboldt,0.9542876652161913
2022-02-28,Imperial,0.9490011431472747
2022-02-28,Inyo,0.9638029690397696
2022-02-28,Kern,0.953544402770217
2022-02-28,Kings,0.9390693867458005
2022-02-28,Lake,0.9374455497392711
2022-02-28,Lassen,0.962223533916498
2022-02-28,Los Angeles,0.9901754772419988
2022-02-28,Madera,0.9395495734727345
2022-02-28,Marin,0.963478387451385
2022-02-28,Mariposa,0.9345803602645418
2022-02-28,Mendocino,0.9100918573072994
2022-02-28,Merced,0.9494116024098858
2022-02-28,Mono,0.9275207887382154
2022-02-28,Monterey,0.9568925169966183
2022-02-28,Napa,0.9548905507121979
2022-02-28,Nevada,0.9414161658829352
2022-02-28,Orange,0.9684448709382657
2022-02-28,Placer,0.9463460277079467
2022-02-28,Plumas,0.946313725843274
2022-02-28,Riverside,0.9508445343865948
2022-02-28,Sacramento,0.9583991370793803
2022-02-28,San Benito,0.9670455585812698
2022-02-28,San Bernardino,0.9714506104706293
2022-02-28,San Diego,0.9873858559879866
2022-02-28,San Francisco,0.9539378855467106
2022-02-28,San Joaquin,0.9610294322200923
2022-02-28,San Luis Obispo,0.9634394172240326
2022-02-28,San Mateo,0.976684012921397
2022-02-28,Santa Barbara,0.9555487093645807
2022-02-28,Santa Clara,0.9873489311512761
2022-02-28,Santa Cruz,0.9683881618062318
2022-02-28,Shasta,0.9512824688185413
2022-02-28,Sierra,0.942438012830719
2022-02-28,Siskiyou,0.9622453650193564
2022-02-28,Solano,0.9570509498052355
2022-02-28,Sonoma,0.9629177579174029
2022-02-28,Stanislaus,0.9294558515771667
2022-02-28,Sutter,0.9500265416503161
2022-02-28,Tehama,0.9189480072850543
2022-02-28,Trinity,0.9256519242241567
2022-02-28,Tulare,0.9255436963383445
2022-02-28,Tuolumne,0.9415743224917147
2022-02-28,Ventura,0.973513229026101
2022-02-28,Yolo,0.9682616300157599
2022-02-28,Yuba,0.9556047451327503
2022-03-01,Alameda,0.9713892823542584
2022-03-01,Alpine,0.9547617157651049
2022-03-01,Amador,0.933854632236054
2022-03-01,Butte,0.9751382995938007
2022-03-01,Calaveras,0.9582633962872141
2022-03-01,Colusa,0.9488494185772011
2022-03-01,Contra Costa,0.958288397278641
2022-03-01,Del Norte,0.9551644877563694
2022-03-01,El Dorado,0.9552647429152181
2022-03-01,Fresno,0.9453616363994635
2022-03-01,Glenn,0.9559024493598901
2022-03-01,Humboldt,0.9565771373270978
2022-03-01,Imperial,0.9515417435310886
2022-03-01,Inyo,0.9656292198884242
2022-03-01,Kern,0.9558700863193168
2022-03-01,Kings,0.9420754117983788
2022-03-01,Lake,0.9405212856067681
2022-03-01,Lassen,0.9641231387694607
2022-03-01,Los Angeles,0.9906852673153344
2022-03-01,Madera,0.9425328402748296
2022-03-01,Marin,0.9653238601319742
2022-03-01,Mariposa,0.9377814490056791
2022-03-01,Mendocino,0.9143922637960153
2022-03-01,Merced,0.9519333721736923
2022-03-01,Mono,0.9310361346472039
2022-03-01,Monterey,0.9590577311356954
2022-03-01,Napa,0.9571501278078999
2022-03-01,Nevada,0.944311918994143
2022-03-01,Orange,0.9700481210808687
2022-03-01,Placer,0.9490121308688729
2022-03-01,Plumas,0.94894885947002106
2022-03-01,Riverside,0.9532989306334976
2022-03-01,Sacramento,0.9604920441939466
2022-03-01,San Benito,0.9687170157357382
2022-03-01,San Bernardino,0.9729054557081691
2022-03-01,San Diego,0.9880385777752256
2022-03-01,San Francisco,0.9562444085628299
2022-03-01,San Joaquin,0.9629949265970403
2022-03-01,San Luis Obispo,0.9652878058439824
2022-03-01,San Mateo,0.9778781503727411
2022-03-01,Santa Barbara,0.9577784337607107
2022-03-01,Santa Clara,0.9880036320671064
2022-03-01,Santa Cruz,0.9699939162615583
2022-03-01,Shasta,0.9537139002789916
2022-03-01,Sierra,0.9452503605635709
2022-03-01,Siskiyou,0.9641433400325906
2022-03-01,Solano,0.9592082875442219
2022-03-01,Sonoma,0.9647914276074164
2022-03-01,Stanislaus,0.9329020962537855
2022-03-01,Sutter,0.952517235094224
2022-03-01,Tehama,0.9228587675019788
2022-03-01,Trinity,0.9292473273293652
2022-03-01,Tulare,0.9291667164580727
2022-03-01,Tuolumne,0.944461323171765
2022-03-01,Ventura,0.9748656525083029
2022-03-01,Yolo,0.9698731819487364
2022-03-01,Yuba,0.9578290093485712
2022-03-02,Alameda,0.9728471810953851
2022-03-02,Alpine,0.9570029033732229
2022-03-02,Amador,0.9370949301315804
2022-03-02,Butte,0.9764095525270698
2022-03-02,Calaveras,0.9603598663061627
2022-03-02,Colusa,0.951383747677114
2022-03-02,Contra Costa,0.960386578971461
2022-03-02,Del Norte,0.9574037542050676
2022-03-02,El Dorado,0.9575067454354552
2022-03-02,Fresno,0.9480749160424142
2022-03-02,Glenn,0.9581097722533742
2022-03-02,Humboldt,0.9587569345608461
2022-03-02,Imperial,0.9539619704762896
2022-03-02,Inyo,0.9673666636639936
2022-03-02,Kern,0.9580844687335011
2022-03-02,Kings,0.9449418549107709
2022-03-02,Lake,0.943455170558748
2022-03-02,Lassen,0.9659309644118953
2022-03-02,Los Angeles,0.9911688392950181
2022-03-02,Madera,0.945377488484255
2022-03-02,Marin,0.9670793159560822
2022-03-02,Mariposa,0.9408363388806456
2022-03-02,Mendocino,0.9185056384493717
2022-03-02,Merced,0.9543355063266039
2022-03-02,Mono,0.9343938337674542
2022-03-02,Monterey,0.9611186174146972
2022-03-02,Napa,0.9593014327177114
2022-03-02,Nevada,0.9470726647611859
2022-03-02,Orange,0.9715723037882587
2022-03-02,Placer,0.9515525730341694
2022-03-02,Plumas,0.9514626886024123
2022-03-02,Riverside,0.9556364917030348
2022-03-02,Sacramento,0.9624837784819265
2022-03-02,San Benito,0.9703063287044175
2022-03-02,San Bernardino,0.9742881222636605
2022-03-02,San Diego,0.9886579149396029
2022-03-02,San Francisco,0.9584404894981
2022-03-02,San Joaquin,0.9648649222783902
2022-03-02,San Luis Obispo,0.9670459467308098
2022-03-02,San Mateo,0.9790124465289838
2022-03-02,Santa Barbara,0.9599010178183538
2022-03-02,Santa Clara,0.9886248403791378
2022-03-02,Santa Cruz,0.9715205176262461
2022-03-02,Shasta,0.9560296949215603
2022-03-02,Sierra,0.9479343641053881
2022-03-02,Siskiyou,0.9659496662821863
2022-03-02,Solano,0.9612616686722425
2022-03-02,Sonoma,0.9665737223737015
2022-03-02,Stanislaus,0.9361915787721176
2022-03-02,Sutter,0.9548898002544921
2022-03-02,Tehama,0.9265962035645555
2022-03-02,Trinity,0.932682479061587
2022-03-02,Tulare,0.932626305533269
2022-03-02,Tuolumne,0.9472138099297077
2022-03-02,Ventura,0.9761507126154266
2022-03-02,Yolo,0.9714053556630533
2022-03-02,Yuba,0.9599466419426426
2022-03-03,Alameda,0.9742327593396727
2022-03-03,Alpine,0.9591389463129474
2022-03-03,Amador,0.9401869472596215
2022-03-03,Butte,0.9776173063073117
2022-03-03,Calaveras,0.9623553045124101
2022-03-03,Colusa,0.9537992626747606
2022-03-03,Contra Costa,0.9623833608821043
2022-03-03,Del Norte,0.95953633234629
2022-03-03,El Dorado,0.9596412010158785
2022-03-03,Fresno,0.9506604907162117
2022-03-03,Glenn,0.9602114616575528
2022-03-03,Humboldt,0.9608318206044291
2022-03-03,Imperial,0.9562669222274546
2022-03-03,Inyo,0.96901929082465
2022-03-03,Kern,0.9601923729332547
2022-03-03,Kings,0.9476743518626306
2022-03-03,Lake,0.9462528427470676
2022-03-03,Lassen,0.9676510790710923
2022-03-03,Los Angeles,0.9916275177311146
2022-03-03,Madera,0.9480891245267075
2022-03-03,Marin,0.9687488255326678
2022-03-03,Mariposa,0.943750709284588
2022-03-03,Mendocino,0.9224383574933596
2022-03-03,Merced,0.9566230865893932
2022-03-03,Mono,0.9375997397993789
2022-03-03,Monterey,0.9630797667024437
2022-03-03,Napa,0.9613491715361175
2022-03-03,Nevada,0.9497039088927665
2022-03-03,Orange,0.9730210805899409
2022-03-03,Placer,0.9539726118155707
2022-03-03,Plumas,0.9538600426579636
2022-03-03,Riverside,0.9578622190455942
2022-03-03,Sacramento,0.9643788243176504
2022-03-03,San Benito,0.9718172731273546
2022-03-03,San Bernardino,0.9756019957065506
2022-03-03,San Diego,0.98924553547318
2022-03-03,San Francisco,0.9605309201561189
2022-03-03,San Joaquin,0.9666437003403402
2022-03-03,San Luis Obispo,0.9687179291506101
2022-03-03,San Mateo,0.9800897682342686
2022-03-03,Santa Barbara,0.9619211468816163
2022-03-03,Santa Clara,0.9892142301384332
2022-03-03,Santa Cruz,0.9729716276868633
2022-03-03,Shasta,0.9582347936159614
2022-03-03,Sierra,0.9504950359665065
2022-03-03,Siskiyou,0.9676684013146885
2022-03-03,Solano,0.9632156686485052
2022-03-03,Sonoma,0.9682687720139119
2022-03-03,Stanislaus,0.9393303152624984
2022-03-03,Sutter,0.95714925287520225
2022-03-03,Tehama,0.9301665395076246
2022-03-03,Trinity,0.9359632393329236
2022-03-03,Tulare,0.9359286032170193
2022-03-03,Tuolumne,0.9498372610282035
2022-03-03,Ventura,0.9773715956001344
2022-03-03,Yolo,0.9728618175456966
2022-03-03,Yuba,0.9619622835374577
2022-03-04,Alameda,0.9755494082113977
2022-03-04,Alpine,0.9611742190609186
2022-03-04,Amador,0.9431364651036278
2022-03-04,Butte,0.9787645822922176
2022-03-04,Calaveras,0.9642541596863542
2022-03-04,Colusa,0.9561008837014933
2022-03-04,Contra Costa,0.9642832347565095
2022-03-04,Del Norte,0.9615668044170844
2022-03-04,El Dorado,0.9616727957150476
2022-03-04,Fresno,0.9531236850154902
2022-03-04,Glenn,0.9622120982205175
2022-03-04,Humboldt,0.9628064006492619
2022-03-04,Imperial,0.958461540633041
2022-03-04,Inyo,0.9705909448914363
2022-03-04,Kern,0.9621984626193908
2022-03-04,Kings,0.9502783936305298
2022-03-04,Lake,0.948919804076151
2022-03-04,Lassen,0.9692874064982925
2022-03-04,Los Angeles,0.9920625626743285
2022-03-04,Madera,0.9506732097215413
2022-03-04,Marin,0.9703363071865037
2022-03-04,Mariposa,0.9465301151391657
2022-03-04,Mendocino,0.9261967482246927
2022-03-04,Merced,0.9588010373290174
2022-03-04,Mono,0.9406596051585641
2022-03-04,Monterey,0.9649456110295591
2022-03-04,Napa,0.9632978933491374
2022-03-04,Nevada,0.9522110097477631
2022-03-04,Orange,0.974397967199204
2022-03-04,Placer,0.956277350211496
2022-03-04,Plumas,0.9561456294898866
2022-03-04,Riverside,0.9599809552822498
2022-03-04,Sacramento,0.9661815076121443
2022-03-04,San Benito,0.9732534771381256
2022-03-04,San Bernardino,0.9768503223567816
2022-03-04,San Diego,0.989803028029759
2022-03-04,San Francisco,0.9625203334793698
2022-03-04,San Joaquin,0.9683353855940088
2022-03-04,San Luis Obispo,0.9703076886225512
2022-03-04,San Mateo,0.9811128582380189
2022-03-04,Santa Barbara,0.9638433471927839
2022-03-04,Santa Clara,0.9897733957044658
2022-03-04,Santa Cruz,0.9743507627671614
2022-03-04,Shasta,0.9603339810923778
2022-03-04,Sierra,0.952937271749269
2022-03-04,Siskiyou,0.9693034590454218
2022-03-04,Solano,0.9650747045119271
